manager_id,age_basis_value,age_group,age_group_source,locality_group,locality_group_source,age_x_locality,seniority_years,region,site_id,baseline_ai_attitude,risk_aversion_index,governance_mode,high_pressure
M0452,6.533975077086948,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.533975077086948,DE-East,S003,-0.4068823454293134,0.7834382339245339,fearful_exclusion,1
M0453,5.132746774878449,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.132746774878449,DE-West,S012,-0.4339522281038789,0.4521059571187985,controlled_opening,0
M0454,9.596548509596426,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.596548509596426,DE-West,S005,0.5405196829273988,0.251600258312747,opportunistic_teaming,0
M0455,4.351907315147702,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.351907315147702,DE-East,S003,0.5588447547450085,0.4487610699519516,controlled_opening,1
M0456,8.68396290718016,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.68396290718016,DE-East,S007,1.0,0.3674524187409312,opportunistic_teaming,1
M0457,5.094357352026182,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.094357352026182,DE-East,S008,-0.6619138382491965,0.9425383373919096,fearful_exclusion,0
M0458,4.45426039211377,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.45426039211377,DE-West,S011,0.2828921374379733,0.38917003604633,controlled_opening,0
M0459,5.105269725273041,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.105269725273041,EU-Other,S001,-0.02361587801801966,0.5083648870785942,controlled_opening,0
M0460,5.473464335650577,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.473464335650577,DE-West,S011,-0.3529091406288329,0.6802390587831029,controlled_opening,1
M0461,6.827341291496523,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.827341291496523,DE-East,S003,-0.2392693010885729,0.6515948806726766,fearful_exclusion,1
M0462,8.076410586893324,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.076410586893324,DE-East,S004,-1.0,0.5324525329113492,fearful_exclusion,1
M0463,7.748888069664714,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.748888069664714,DE-West,S011,-0.3451188306656402,0.5730054528991376,controlled_opening,1
M0464,2.647816096023302,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.647816096023302,EU-Other,S001,-0.3141245709679882,0.6247478362746051,fearful_exclusion,0
M0465,5.272675023247449,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.272675023247449,DE-South,S010,-0.3583794909792833,0.6825888533958173,controlled_opening,1
M0466,6.507469118898868,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.507469118898868,DE-East,S007,-0.1232246174988199,0.5177306345287791,controlled_opening,0
M0467,4.486470719151665,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.486470719151665,DE-West,S005,-0.1016224905265467,0.2487543607464527,controlled_opening,0
M0468,7.972017716259998,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.972017716259998,EU-Other,S006,0.1668845602108614,0.4888416787119124,controlled_opening,0
M0469,2.34115080087923,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.34115080087923,EU-Other,S002,-0.6819592607513951,0.7007413102916286,fearful_exclusion,1
M0470,4.902772821831783,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.902772821831783,DE-South,S010,0.5899601221115138,0.3515718656410838,opportunistic_teaming,0
M0471,2.816661072027337,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.816661072027337,EU-Other,S006,-0.4744924142718323,0.4538735615047427,controlled_opening,0
M0472,8.024573065746859,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.024573065746859,DE-East,S007,-0.8907369115967176,0.6031542798273631,fearful_exclusion,0
M0473,3.915432789946936,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.915432789946936,DE-East,S007,0.02551492022007509,0.6821793044594113,controlled_opening,0
M0474,4.504268108172038,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.504268108172038,DE-East,S004,0.4664072394814678,0.3406917346514243,opportunistic_teaming,0
M0475,7.075568551370598,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.075568551370598,EU-Other,S002,0.16161505473346,0.2955173484951117,controlled_opening,0
M0476,7.919875775440396,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.919875775440396,EU-Other,S002,0.1407017862679364,0.3024518193388407,controlled_opening,0
M0477,6.140288757586435,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.140288757586435,EU-Other,S001,0.2207233280706815,0.5167621641799831,controlled_opening,0
M0478,6.613499708631856,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.613499708631856,DE-West,S011,-0.1958558767457846,0.6994373919503979,controlled_opening,0
M0479,3.059681951654169,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.059681951654169,DE-West,S011,0.3075303739791474,0.6011161135933301,controlled_opening,1
M0480,4.246687444883372,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.246687444883372,DE-West,S011,-0.07313932111900671,0.4435463618351692,controlled_opening,1
M0481,2.968749549763726,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.968749549763726,EU-Other,S002,-0.3004809589715847,0.6687998013025094,fearful_exclusion,1
M0482,8.12497482470542,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.12497482470542,EU-Other,S001,0.6417159969631733,0.7435791277200546,controlled_opening,1
M0483,5.461794814561595,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.461794814561595,DE-South,S010,0.4122167747732404,0.6915915960863486,controlled_opening,1
M0484,7.129740357692858,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.129740357692858,DE-West,S005,0.4188842885080842,0.5279504243203964,opportunistic_teaming,0
M0485,0.07506899604267137,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.07506899604267137,DE-East,S008,0.8024899465890141,0.1686373312960117,opportunistic_teaming,1
M0486,3.524158745962682,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.524158745962682,DE-East,S009,-0.5946042073725509,0.4980810309152081,fearful_exclusion,0
M0487,6.926216717755856,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.926216717755856,EU-Other,S006,-0.6060891189573187,1.0,fearful_exclusion,0
M0488,8.523860915392074,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.523860915392074,DE-East,S009,0.2380713912296812,0.7152174312512133,controlled_opening,1
M0489,1.860469870533853,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,1.860469870533853,EU-Other,S006,-0.4368374267386291,0.5633595415545187,fearful_exclusion,1
M0490,8.967279946952186,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.967279946952186,DE-West,S011,-0.4781537999621623,0.6956814595088873,fearful_exclusion,1
M0491,3.388681099875695,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.388681099875695,DE-East,S009,-0.6168252763397141,0.7126261214062044,fearful_exclusion,0
M0492,4.845647302669786,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.845647302669786,EU-Other,S001,-0.3897701276239995,0.3650207533316258,controlled_opening,1
M0493,6.474382114402849,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.474382114402849,DE-West,S012,-0.2691023301249118,0.8523749337885953,controlled_opening,1
M0494,10.49611811715511,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.49611811715511,DE-East,S009,-0.4375845642666822,0.5820423696230239,fearful_exclusion,1
M0495,5.153941430259232,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.153941430259232,DE-East,S004,0.4619548226477463,0.4571137142096683,opportunistic_teaming,0
M0496,4.177269887016703,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.177269887016703,EU-Other,S002,0.2135943663301631,0.3394196807786211,controlled_opening,0
M0497,10.8710499414212,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.8710499414212,DE-West,S012,-0.1343359632054012,0.4768073739018306,controlled_opening,1
M0498,11.92455806261446,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,11.92455806261446,DE-South,S010,0.703310319977748,0.55353768408491,controlled_opening,0
M0499,5.568680033617977,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.568680033617977,EU-Other,S001,-0.5693087332556709,0.7220675212688734,fearful_exclusion,1
M0500,9.322252819973274,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.322252819973274,DE-West,S011,0.5171507544489823,0.2494486429389224,opportunistic_teaming,1
M0501,7.910681942142991,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.910681942142991,EU-Other,S006,0.4495204327580716,0.5297373864670647,controlled_opening,0
M0502,7.331012118515429,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.331012118515429,DE-East,S004,-0.6059559418134854,0.7875924340573436,fearful_exclusion,1
M0503,5.710517402716151,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.710517402716151,EU-Other,S001,-1.0,0.7598935660024057,fearful_exclusion,0
M0504,5.536411372597671,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.536411372597671,DE-East,S007,-0.2300263069674843,0.8618492742404112,controlled_opening,0
M0505,2.420970895634842,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.420970895634842,DE-East,S003,-0.187120671818015,0.815372376824545,fearful_exclusion,0
M0506,5.095253174940451,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.095253174940451,DE-West,S005,-0.4507075436629111,0.4546556804111057,controlled_opening,1
M0507,1.8344182082172,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,1.8344182082172,DE-West,S011,-0.6915750008326322,0.8135441460232622,fearful_exclusion,1
M0508,5.021412889510165,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.021412889510165,DE-East,S009,1.0,0.5002478133650571,opportunistic_teaming,1
M0509,4.91810485398589,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.91810485398589,DE-West,S005,-0.5376235969730754,1.0,fearful_exclusion,1
M0510,6.724757964498559,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.724757964498559,DE-East,S004,-1.0,0.7708545572264123,fearful_exclusion,1
M0511,4.675168638377081,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.675168638377081,DE-East,S003,-0.26855432694884,0.8541943108952382,fearful_exclusion,0
M0512,7.585015903886699,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.585015903886699,DE-East,S003,-0.5751801154689915,0.3422556591776661,controlled_opening,1
M0513,4.87098893711457,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.87098893711457,DE-East,S003,-0.08895501572090715,0.5537191315090689,controlled_opening,1
M0514,12.48063540582896,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,12.48063540582896,EU-Other,S002,-0.8120316127029136,0.554690754616539,fearful_exclusion,1
M0515,2.447199223963939,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.447199223963939,DE-West,S005,0.7654343014814179,0.3172469682292479,opportunistic_teaming,1
M0516,4.547356934567635,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.547356934567635,DE-East,S008,0.03042235860420711,0.9214532879544711,controlled_opening,0
M0517,1.535877390017417,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,1.535877390017417,DE-South,S010,-1.0,0.6076695567151754,fearful_exclusion,0
M0518,4.631623831744622,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.631623831744622,EU-Other,S002,0.8474679397185292,0.3984168715819585,opportunistic_teaming,0
M0519,1.732113806908194,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,1.732113806908194,DE-South,S010,-0.2781309301661103,0.7590907222222497,fearful_exclusion,1
M0520,3.962881593216078,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.962881593216078,DE-West,S011,-0.3319818981100711,0.8170504522861064,fearful_exclusion,0
M0521,7.457974678733864,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.457974678733864,EU-Other,S002,-0.2519424423322999,0.6587179579945411,fearful_exclusion,1
M0522,7.363921305995822,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.363921305995822,EU-Other,S006,-0.2416040251252321,0.6778717640692575,fearful_exclusion,0
M0523,3.94177524684774,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.94177524684774,DE-West,S011,-0.347896618519673,0.6126787239236066,controlled_opening,1
M0524,3.566416879795155,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.566416879795155,DE-East,S004,-0.6775382461243101,0.5378650928258432,fearful_exclusion,0
M0525,10.46532518165982,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,10.46532518165982,EU-Other,S001,0.4830099985734505,0.6602965466287218,controlled_opening,1
M0526,2.418296525296883,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.418296525296883,EU-Other,S006,0.2229340859198372,0.4434144606559215,controlled_opening,1
M0527,10.60376938359427,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.60376938359427,DE-West,S005,0.2576355233090888,0.13271536633352,opportunistic_teaming,0
M0528,5.611008452135695,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.611008452135695,DE-East,S003,0.7782162352308882,0.4167181121199675,controlled_opening,0
M0529,6.936529696815609,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.936529696815609,EU-Other,S006,-0.607538247610715,0.9886924705720685,fearful_exclusion,1
M0530,3.427112408471193,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.427112408471193,DE-East,S004,0.06197764087987759,0.5994332621030128,controlled_opening,1
M0531,7.254176836978608,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.254176836978608,DE-South,S010,-0.7194214012543897,0.5929648753588463,fearful_exclusion,1
M0532,6.876952540729399,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.876952540729399,DE-South,S010,-1.0,0.8477864230770454,fearful_exclusion,1
M0533,5.710535154154574,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.710535154154574,DE-West,S005,-1.0,0.5882739851599045,fearful_exclusion,1
M0534,3.085629669144555,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,3.085629669144555,EU-Other,S006,0.5742227372194355,0.1712895177869815,opportunistic_teaming,0
M0535,9.31973937868268,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.31973937868268,DE-East,S007,-0.560537472394689,0.8469816598930336,fearful_exclusion,0
M0536,6.753448391241651,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.753448391241651,DE-East,S009,-0.822605698198545,0.9237087978883687,fearful_exclusion,1
M0537,6.921722088688648,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.921722088688648,EU-Other,S002,-0.07056518960578606,0.8225038038236537,fearful_exclusion,0
M0538,10.68495736887936,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.68495736887936,DE-South,S010,-1.0,0.7887877063712248,fearful_exclusion,1
M0539,3.714800781587914,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.714800781587914,DE-East,S009,-0.2482620843993118,0.4414881338818868,controlled_opening,1
M0540,6.412612904695532,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.412612904695532,DE-West,S005,-0.8098988465871069,0.8419354723828583,fearful_exclusion,0
M0541,9.400125594485155,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.400125594485155,DE-West,S012,-0.3194616408865599,0.7484562127406572,controlled_opening,0
M0542,8.755251737567036,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.755251737567036,DE-East,S009,-0.4886340800876394,0.4589951436841412,controlled_opening,1
M0543,5.0129754513327,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.0129754513327,EU-Other,S006,-0.4619682798074796,0.5322443870255089,controlled_opening,0
M0544,6.116158491076146,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.116158491076146,DE-East,S009,-0.7398890915531022,0.4483017591872538,fearful_exclusion,0
M0545,0.6965543536780343,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.6965543536780343,DE-West,S011,-0.3805695543376494,0.491708665373453,controlled_opening,1
M0546,8.26205573623993,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.26205573623993,DE-West,S012,0.2553020748048709,0.2856878965376217,opportunistic_teaming,0
M0547,7.055963256657195,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.055963256657195,EU-Other,S001,-0.08549651696211268,0.5374101838641246,controlled_opening,1
M0548,1.430676290240191,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,1.430676290240191,DE-East,S007,-0.1445605763134257,0.5499829501103306,controlled_opening,0
M0549,5.249602372191494,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.249602372191494,DE-East,S003,-0.5390786901557207,0.7422820269836498,fearful_exclusion,0
M0550,7.153467686660171,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.153467686660171,DE-West,S012,-0.8497226881915032,0.5907918164562185,fearful_exclusion,1
M0551,11.68878722231553,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,11.68878722231553,DE-West,S011,0.5112983969670888,0.3342248977522901,opportunistic_teaming,0
M0552,5.159364492615207,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.159364492615207,EU-Other,S002,-0.9760385278054178,0.7353568688914188,fearful_exclusion,1
M0553,6.696254131359589,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.696254131359589,DE-West,S012,0.7405765663078949,0.4160804229156614,controlled_opening,1
M0554,8.391621090511915,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.391621090511915,DE-West,S011,0.642845139050466,0.3661324918177571,opportunistic_teaming,1
M0555,5.047870449779015,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.047870449779015,DE-East,S008,0.2546187304325255,0.6111643564271996,controlled_opening,0
M0556,0.9668115512518209,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.9668115512518209,DE-West,S011,-0.2403553376200936,0.5646413085166642,controlled_opening,0
M0557,3.119448231642152,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.119448231642152,DE-East,S004,-0.4598745208353793,0.714876107647792,fearful_exclusion,0
M0558,11.21839675148651,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,11.21839675148651,DE-South,S010,-0.5558554283580479,0.5999444182192561,fearful_exclusion,1
M0559,10.06527921934575,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.06527921934575,DE-West,S005,-0.2167699058132826,0.7474510758465018,fearful_exclusion,1
M0560,9.848318108711496,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.848318108711496,DE-West,S012,0.5679762659502925,0.3607624295788303,opportunistic_teaming,1
M0561,6.754026758368478,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.754026758368478,DE-East,S008,0.3223858920942834,0.2540885208158636,controlled_opening,0
M0562,5.001462318882547,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.001462318882547,DE-East,S004,-0.5601299235741136,0.6696311018946455,fearful_exclusion,0
M0563,9.944038629956701,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.944038629956701,DE-East,S007,-0.2706220023013798,0.6957112849870685,fearful_exclusion,1
M0564,4.335505043170146,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.335505043170146,DE-West,S012,-0.4732157935988143,0.7791661896120252,fearful_exclusion,1
M0565,8.91921919819158,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.91921919819158,DE-West,S011,-0.9195996465384096,0.7353823262482471,fearful_exclusion,1
M0566,6.661331461551454,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.661331461551454,DE-West,S005,0.1494486585860491,0.3819259626532558,controlled_opening,0
