manager_id,three_period_path,previous_state,current_state,next_state,path_count,path_share
M0412,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0413,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,10,0.4166666666666667
M0413,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,4,0.16666666666666666
M0413,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0413,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0413,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0413,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0413,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,1,0.041666666666666664
M0413,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0413,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0414,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,10,0.4166666666666667
M0414,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,9,0.375
M0414,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0414,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0414,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0414,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0414,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0415,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,13,0.5416666666666666
M0415,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0415,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0415,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0415,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0415,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0415,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0415,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0415,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0415,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0416,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,9,0.375
M0416,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,3,0.125
M0416,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,3,0.125
M0416,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0416,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0416,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0416,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0416,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0416,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0416,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0417,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,16,0.6666666666666666
M0417,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,3,0.125
M0417,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0417,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0417,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0417,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0417,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0418,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,4,0.16666666666666666
M0418,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,4,0.16666666666666666
M0418,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,3,0.125
M0418,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0418,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,2,0.08333333333333333
M0418,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0418,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,2,0.08333333333333333
M0418,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0418,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0418,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0418,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0419,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,8,0.3333333333333333
M0419,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,3,0.125
M0419,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,3,0.125
M0419,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,3,0.125
M0419,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0419,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0419,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,2,0.08333333333333333
M0419,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0420,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,4,0.16666666666666666
M0420,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,4,0.16666666666666666
M0420,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,3,0.125
M0420,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0420,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,2,0.08333333333333333
M0420,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0420,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,2,0.08333333333333333
M0420,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0420,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0420,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0420,Appreciation -> Neutral -> Appreciation,Appreciation,Neutral,Appreciation,1,0.041666666666666664
M0420,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0421,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,4,0.16666666666666666
M0421,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,4,0.16666666666666666
M0421,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,4,0.16666666666666666
M0421,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,4,0.16666666666666666
M0421,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,4,0.16666666666666666
M0421,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0421,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0421,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0422,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,10,0.4166666666666667
M0422,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,5,0.20833333333333334
M0422,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,3,0.125
M0422,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0422,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,2,0.08333333333333333
M0422,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0422,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0423,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,4,0.16666666666666666
M0423,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,4,0.16666666666666666
M0423,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,3,0.125
M0423,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0423,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,2,0.08333333333333333
M0423,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0423,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0423,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0423,Neutral -> Appreciation -> Neutral,Neutral,Appreciation,Neutral,1,0.041666666666666664
M0423,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0423,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0423,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0423,Appreciation -> Appreciation -> Aversion,Appreciation,Appreciation,Aversion,1,0.041666666666666664
M0423,Appreciation -> Aversion -> Aversion,Appreciation,Aversion,Aversion,1,0.041666666666666664
M0424,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,11,0.4583333333333333
M0424,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,3,0.125
M0424,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0424,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0424,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0424,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0424,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0424,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0425,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,9,0.375
M0425,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,5,0.20833333333333334
M0425,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,5,0.20833333333333334
M0425,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0425,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0425,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0425,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0425,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0426,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,4,0.16666666666666666
M0426,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,4,0.16666666666666666
M0426,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,4,0.16666666666666666
M0426,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,3,0.125
M0426,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,3,0.125
M0426,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,3,0.125
M0426,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,2,0.08333333333333333
M0426,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0427,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,14,0.5833333333333334
M0427,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,2,0.08333333333333333
M0427,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,2,0.08333333333333333
M0427,Aversion -> Neutral -> Appreciation,Aversion,Neutral,Appreciation,1,0.041666666666666664
M0427,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0427,Neutral -> Appreciation -> Neutral,Neutral,Appreciation,Neutral,1,0.041666666666666664
M0427,Appreciation -> Neutral -> Aversion,Appreciation,Neutral,Aversion,1,0.041666666666666664
M0427,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0427,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0428,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,7,0.2916666666666667
M0428,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,6,0.25
M0428,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0428,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0428,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0428,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,2,0.08333333333333333
M0428,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0428,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0428,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0429,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,5,0.20833333333333334
M0429,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,5,0.20833333333333334
M0429,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0429,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0429,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0429,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,2,0.08333333333333333
M0429,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0429,Aversion -> Neutral -> Appreciation,Aversion,Neutral,Appreciation,1,0.041666666666666664
M0429,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0429,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0429,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0429,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,1,0.041666666666666664
M0430,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,13,0.5416666666666666
M0430,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,9,0.375
M0430,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0430,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0431,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,14,0.5833333333333334
M0431,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,8,0.3333333333333333
M0431,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0431,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0432,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,8,0.3333333333333333
M0432,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,8,0.3333333333333333
M0432,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,3,0.125
M0432,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0432,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0432,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0432,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0433,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,5,0.20833333333333334
M0433,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,3,0.125
M0433,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,3,0.125
M0433,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0433,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0433,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0433,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,2,0.08333333333333333
M0433,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0433,Aversion -> Neutral -> Appreciation,Aversion,Neutral,Appreciation,1,0.041666666666666664
M0433,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,1,0.041666666666666664
M0433,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0433,Appreciation -> Neutral -> Appreciation,Appreciation,Neutral,Appreciation,1,0.041666666666666664
M0434,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,4,0.16666666666666666
M0434,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,3,0.125
M0434,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,3,0.125
M0434,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,3,0.125
M0434,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,3,0.125
M0434,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,2,0.08333333333333333
M0434,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,2,0.08333333333333333
M0434,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,1,0.041666666666666664
M0434,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0434,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0434,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,1,0.041666666666666664
M0435,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,4,0.16666666666666666
M0435,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,4,0.16666666666666666
M0435,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,3,0.125
M0435,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,3,0.125
M0435,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,3,0.125
M0435,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,2,0.08333333333333333
M0435,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0435,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0435,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0435,Neutral -> Aversion -> Appreciation,Neutral,Aversion,Appreciation,1,0.041666666666666664
M0435,Aversion -> Appreciation -> Appreciation,Aversion,Appreciation,Appreciation,1,0.041666666666666664
M0436,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,6,0.25
M0436,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,3,0.125
M0436,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,3,0.125
M0436,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0436,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0436,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0436,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0436,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0436,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0436,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0436,Appreciation -> Neutral -> Aversion,Appreciation,Neutral,Aversion,1,0.041666666666666664
M0437,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,15,0.625
M0437,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,5,0.20833333333333334
M0437,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0437,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0437,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0437,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0438,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,6,0.25
M0438,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,3,0.125
M0438,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,3,0.125
M0438,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0438,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0438,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,2,0.08333333333333333
M0438,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0438,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0438,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0438,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0438,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0438,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0439,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,6,0.25
M0439,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,4,0.16666666666666666
M0439,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,3,0.125
M0439,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0439,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,2,0.08333333333333333
M0439,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,1,0.041666666666666664
M0439,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0439,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0439,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0439,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0439,Appreciation -> Neutral -> Aversion,Appreciation,Neutral,Aversion,1,0.041666666666666664
M0439,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0440,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,8,0.3333333333333333
M0440,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,3,0.125
M0440,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,2,0.08333333333333333
M0440,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
M0440,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0440,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0440,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0440,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0440,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,1,0.041666666666666664
M0440,Neutral -> Appreciation -> Neutral,Neutral,Appreciation,Neutral,1,0.041666666666666664
M0440,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0440,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0440,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0440,Appreciation -> Neutral -> Aversion,Appreciation,Neutral,Aversion,1,0.041666666666666664
M0441,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,8,0.3333333333333333
M0441,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0441,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0441,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,2,0.08333333333333333
M0441,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0441,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,2,0.08333333333333333
M0441,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0441,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0441,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,1,0.041666666666666664
M0441,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,1,0.041666666666666664
M0441,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0441,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0442,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,13,0.5416666666666666
M0442,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,5,0.20833333333333334
M0442,Neutral -> Neutral -> Appreciation,Neutral,Neutral,Appreciation,2,0.08333333333333333
M0442,Neutral -> Appreciation -> Appreciation,Neutral,Appreciation,Appreciation,2,0.08333333333333333
M0442,Appreciation -> Appreciation -> Neutral,Appreciation,Appreciation,Neutral,1,0.041666666666666664
M0442,Appreciation -> Neutral -> Neutral,Appreciation,Neutral,Neutral,1,0.041666666666666664
M0443,Aversion -> Aversion -> Aversion,Aversion,Aversion,Aversion,9,0.375
M0443,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,7,0.2916666666666667
M0443,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,2,0.08333333333333333
M0443,Neutral -> Neutral -> Aversion,Neutral,Neutral,Aversion,2,0.08333333333333333
M0443,Aversion -> Neutral -> Aversion,Aversion,Neutral,Aversion,1,0.041666666666666664
M0443,Neutral -> Aversion -> Neutral,Neutral,Aversion,Neutral,1,0.041666666666666664
M0443,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0443,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,1,0.041666666666666664
M0444,Neutral -> Neutral -> Neutral,Neutral,Neutral,Neutral,8,0.3333333333333333
M0444,Appreciation -> Appreciation -> Appreciation,Appreciation,Appreciation,Appreciation,4,0.16666666666666666
M0444,Aversion -> Neutral -> Neutral,Aversion,Neutral,Neutral,2,0.08333333333333333
M0444,Aversion -> Aversion -> Neutral,Aversion,Aversion,Neutral,1,0.041666666666666664
M0444,Neutral -> Aversion -> Aversion,Neutral,Aversion,Aversion,1,0.041666666666666664
