covariate,covariate_label,covariate_value_original,covariate_value_standardized,from_state_order,from_state,to_state_order,to_state,transition_probability
team_vs_peer_average,Team vs. Peer Average,0.18643957891528248,1.6128058968687315,1,Aversion,2,Neutral,0.793087650203798
team_vs_peer_average,Team vs. Peer Average,0.18643957891528248,1.6128058968687315,1,Aversion,3,Appreciation,0.20297629128483224
team_vs_peer_average,Team vs. Peer Average,0.19108372636891027,1.6529803514706822,1,Aversion,1,Aversion,0.0034381982796078668
team_vs_peer_average,Team vs. Peer Average,0.19108372636891027,1.6529803514706822,1,Aversion,2,Neutral,0.7769881926049308
team_vs_peer_average,Team vs. Peer Average,0.19108372636891027,1.6529803514706822,1,Aversion,3,Appreciation,0.21957360911546123
team_vs_peer_average,Team vs. Peer Average,0.19572787382253812,1.6931548060726334,1,Aversion,1,Aversion,0.0029980734235392627
team_vs_peer_average,Team vs. Peer Average,0.19572787382253812,1.6931548060726334,1,Aversion,2,Neutral,0.7598880663508564
team_vs_peer_average,Team vs. Peer Average,0.19572787382253812,1.6931548060726334,1,Aversion,3,Appreciation,0.23711386022560443
team_vs_peer_average,Team vs. Peer Average,0.20037202127616596,1.7333292606745845,1,Aversion,1,Aversion,0.002609503636689711
team_vs_peer_average,Team vs. Peer Average,0.20037202127616596,1.7333292606745845,1,Aversion,2,Neutral,0.7418039219069618
team_vs_peer_average,Team vs. Peer Average,0.20037202127616596,1.7333292606745845,1,Aversion,3,Appreciation,0.25558657445634847
team_vs_peer_average,Team vs. Peer Average,-0.17115977501406113,-1.480627107481498,2,Neutral,1,Aversion,0.9643735267680996
team_vs_peer_average,Team vs. Peer Average,-0.17115977501406113,-1.480627107481498,2,Neutral,2,Neutral,0.03533062631824147
team_vs_peer_average,Team vs. Peer Average,-0.17115977501406113,-1.480627107481498,2,Neutral,3,Appreciation,0.0002958469136589161
team_vs_peer_average,Team vs. Peer Average,-0.16651562756043328,-1.440452652879547,2,Neutral,1,Aversion,0.958447733349191
team_vs_peer_average,Team vs. Peer Average,-0.16651562756043328,-1.440452652879547,2,Neutral,2,Neutral,0.041195712986898766
team_vs_peer_average,Team vs. Peer Average,-0.16651562756043328,-1.440452652879547,2,Neutral,3,Appreciation,0.0003565536639102172
team_vs_peer_average,Team vs. Peer Average,-0.16187148010680544,-1.4002781982775958,2,Neutral,1,Aversion,0.9515853494062781
team_vs_peer_average,Team vs. Peer Average,-0.16187148010680544,-1.4002781982775958,2,Neutral,2,Neutral,0.04798537230718417
team_vs_peer_average,Team vs. Peer Average,-0.16187148010680544,-1.4002781982775958,2,Neutral,3,Appreciation,0.0004292782865377442
team_vs_peer_average,Team vs. Peer Average,-0.15722733265317762,-1.360103743675645,2,Neutral,1,Aversion,0.9436557518620903
team_vs_peer_average,Team vs. Peer Average,-0.15722733265317762,-1.360103743675645,2,Neutral,2,Neutral,0.05582802261588072
team_vs_peer_average,Team vs. Peer Average,-0.15722733265317762,-1.360103743675645,2,Neutral,3,Appreciation,0.0005162255220289773
team_vs_peer_average,Team vs. Peer Average,-0.15258318519954978,-1.3199292890736938,2,Neutral,1,Aversion,0.9345161706463991
team_vs_peer_average,Team vs. Peer Average,-0.15258318519954978,-1.3199292890736938,2,Neutral,2,Neutral,0.06486389256772807
team_vs_peer_average,Team vs. Peer Average,-0.15258318519954978,-1.3199292890736938,2,Neutral,3,Appreciation,0.0006199367858729257
team_vs_peer_average,Team vs. Peer Average,-0.14793903774592193,-1.2797548344717429,2,Neutral,1,Aversion,0.9240127199864682
team_vs_peer_average,Team vs. Peer Average,-0.14793903774592193,-1.2797548344717429,2,Neutral,2,Neutral,0.07524396442237896
team_vs_peer_average,Team vs. Peer Average,-0.14793903774592193,-1.2797548344717429,2,Neutral,3,Appreciation,0.0007433155911528695
team_vs_peer_average,Team vs. Peer Average,-0.14329489029229409,-1.2395803798697917,2,Neutral,1,Aversion,0.9119823660162238
team_vs_peer_average,Team vs. Peer Average,-0.14329489029229409,-1.2395803798697917,2,Neutral,2,Neutral,0.08712798960427814
team_vs_peer_average,Team vs. Peer Average,-0.14329489029229409,-1.2395803798697917,2,Neutral,3,Appreciation,0.0008896443794979506
team_vs_peer_average,Team vs. Peer Average,-0.13865074283866624,-1.1994059252678406,2,Neutral,1,Aversion,0.8982560805344175
team_vs_peer_average,Team vs. Peer Average,-0.13865074283866624,-1.1994059252678406,2,Neutral,2,Neutral,0.10068133155606102
team_vs_peer_average,Team vs. Peer Average,-0.13865074283866624,-1.1994059252678406,2,Neutral,3,Appreciation,0.0010625879095214742
team_vs_peer_average,Team vs. Peer Average,-0.13400659538503842,-1.1592314706658897,2,Neutral,1,Aversion,0.8826634305872101
team_vs_peer_average,Team vs. Peer Average,-0.13400659538503842,-1.1592314706658897,2,Neutral,2,Neutral,0.11607039205217624
team_vs_peer_average,Team vs. Peer Average,-0.13400659538503842,-1.1592314706658897,2,Neutral,3,Appreciation,0.00126617736061366
team_vs_peer_average,Team vs. Peer Average,-0.12936244793141058,-1.1190570160639388,2,Neutral,1,Aversion,0.8650388186583691
team_vs_peer_average,Team vs. Peer Average,-0.12936244793141058,-1.1190570160639388,2,Neutral,2,Neutral,0.1334564127666403
team_vs_peer_average,Team vs. Peer Average,-0.12936244793141058,-1.1190570160639388,2,Neutral,3,Appreciation,0.0015047685749905516
team_vs_peer_average,Team vs. Peer Average,-0.12471830047778273,-1.0788825614619877,2,Neutral,1,Aversion,0.8452295031115246
team_vs_peer_average,Team vs. Peer Average,-0.12471830047778273,-1.0788825614619877,2,Neutral,2,Neutral,0.15298752921200715
team_vs_peer_average,Team vs. Peer Average,-0.12471830047778273,-1.0788825614619877,2,Neutral,3,Appreciation,0.001782967676468335
team_vs_peer_average,Team vs. Peer Average,-0.1200741530241549,-1.0387081068600366,2,Neutral,1,Aversion,0.8231053784098464
team_vs_peer_average,Team vs. Peer Average,-0.1200741530241549,-1.0387081068600366,2,Neutral,2,Neutral,0.17478910354714933
team_vs_peer_average,Team vs. Peer Average,-0.1200741530241549,-1.0387081068600366,2,Neutral,3,Appreciation,0.0021055180430042644
team_vs_peer_average,Team vs. Peer Average,-0.11543000557052706,-0.9985336522580855,2,Neutral,1,Aversion,0.7985702704146771
team_vs_peer_average,Team vs. Peer Average,-0.11543000557052706,-0.9985336522580855,2,Neutral,2,Neutral,0.19895258491036966
team_vs_peer_average,Team vs. Peer Average,-0.11543000557052706,-0.9985336522580855,2,Neutral,3,Appreciation,0.0024771446749530467
team_vs_peer_average,Team vs. Peer Average,-0.11078585811689923,-0.9583591976561346,2,Neutral,1,Aversion,0.7715742070880933
team_vs_peer_average,Team vs. Peer Average,-0.11078585811689923,-0.9583591976561346,2,Neutral,2,Neutral,0.22552343718304474
team_vs_peer_average,Team vs. Peer Average,-0.11078585811689923,-0.9583591976561346,2,Neutral,3,Appreciation,0.002902355728861785
team_vs_peer_average,Team vs. Peer Average,-0.10614171066327138,-0.9181847430541835,2,Neutral,1,Aversion,0.742125782814859
team_vs_peer_average,Team vs. Peer Average,-0.10614171066327138,-0.9181847430541835,2,Neutral,2,Neutral,0.25448901068871926
team_vs_peer_average,Team vs. Peer Average,-0.10614171066327138,-0.9181847430541835,2,Neutral,3,Appreciation,0.003385206496421796
team_vs_peer_average,Team vs. Peer Average,-0.10149756320964355,-0.8780102884522326,2,Neutral,1,Aversion,0.7103033952951037
team_vs_peer_average,Team vs. Peer Average,-0.10149756320964355,-0.8780102884522326,2,Neutral,2,Neutral,0.28576756658740593
team_vs_peer_average,Team vs. Peer Average,-0.10149756320964355,-0.8780102884522326,2,Neutral,3,Appreciation,0.003929038117490468
team_vs_peer_average,Team vs. Peer Average,-0.0968534157560157,-0.8378358338502815,2,Neutral,1,Aversion,0.6762638741713889
team_vs_peer_average,Team vs. Peer Average,-0.0968534157560157,-0.8378358338502815,2,Neutral,2,Neutral,0.3191999148477502
team_vs_peer_average,Team vs. Peer Average,-0.0968534157560157,-0.8378358338502815,2,Neutral,3,Appreciation,0.0045362109808609365
team_vs_peer_average,Team vs. Peer Average,-0.09220926830238786,-0.7976613792483304,2,Neutral,1,Aversion,0.6402469335530556
team_vs_peer_average,Team vs. Peer Average,-0.09220926830238786,-0.7976613792483304,2,Neutral,2,Neutral,0.3545452068117383
team_vs_peer_average,Team vs. Peer Average,-0.09220926830238786,-0.7976613792483304,2,Neutral,3,Appreciation,0.005207859635206069
team_vs_peer_average,Team vs. Peer Average,-0.08756512084876003,-0.7574869246463795,2,Neutral,1,Aversion,0.6025740537074921
team_vs_peer_average,Team vs. Peer Average,-0.08756512084876003,-0.7574869246463795,2,Neutral,2,Neutral,0.39148224607745874
team_vs_peer_average,Team vs. Peer Average,-0.08756512084876003,-0.7574869246463795,2,Neutral,3,Appreciation,0.005943700215049186
team_vs_peer_average,Team vs. Peer Average,-0.08292097339513219,-0.7173124700444283,2,Neutral,1,Aversion,0.5636408791145816
team_vs_peer_average,Team vs. Peer Average,-0.08292097339513219,-0.7173124700444283,2,Neutral,2,Neutral,0.4296171998943138
team_vs_peer_average,Team vs. Peer Average,-0.08292097339513219,-0.7173124700444283,2,Neutral,3,Appreciation,0.00674192099110472
team_vs_peer_average,Team vs. Peer Average,-0.07827682594150435,-0.6771380154424774,2,Neutral,1,Aversion,0.5239029882781243
team_vs_peer_average,Team vs. Peer Average,-0.07827682594150435,-0.6771380154424774,2,Neutral,2,Neutral,0.4684978312853923
team_vs_peer_average,Team vs. Peer Average,-0.07827682594150435,-0.6771380154424774,2,Neutral,3,Appreciation,0.007599180436483409
team_vs_peer_average,Team vs. Peer Average,-0.07363267848787651,-0.6369635608405263,2,Neutral,1,Aversion,0.4838558340996687
team_vs_peer_average,Team vs. Peer Average,-0.07363267848787651,-0.6369635608405263,2,Neutral,2,Neutral,0.5076334406832812
team_vs_peer_average,Team vs. Peer Average,-0.07363267848787651,-0.6369635608405263,2,Neutral,3,Appreciation,0.008510725217050158
team_vs_peer_average,Team vs. Peer Average,-0.06898853103424868,-0.5967891062385753,2,Neutral,1,Aversion,0.44401058524180687
team_vs_peer_average,Team vs. Peer Average,-0.06898853103424868,-0.5967891062385753,2,Neutral,2,Neutral,0.5465187902802583
team_vs_peer_average,Team vs. Peer Average,-0.06898853103424868,-0.5967891062385753,2,Neutral,3,Appreciation,0.009470624477934772
team_vs_peer_average,Team vs. Peer Average,-0.06434438358062083,-0.5566146516366243,2,Neutral,1,Aversion,0.40486830217479813
team_vs_peer_average,Team vs. Peer Average,-0.06434438358062083,-0.5566146516366243,2,Neutral,2,Neutral,0.5846595979598607
team_vs_peer_average,Team vs. Peer Average,-0.06434438358062083,-0.5566146516366243,2,Neutral,3,Appreciation,0.01047209986534109
team_vs_peer_average,Team vs. Peer Average,-0.05970023612699299,-0.5164401970346731,2,Neutral,1,Aversion,0.3668951779255987
team_vs_peer_average,Team vs. Peer Average,-0.05970023612699299,-0.5164401970346731,2,Neutral,2,Neutral,0.6215969054038322
team_vs_peer_average,Team vs. Peer Average,-0.05970023612699299,-0.5164401970346731,2,Neutral,3,Appreciation,0.011507916670569085
team_vs_peer_average,Team vs. Peer Average,-0.05505608867336516,-0.4762657424327222,2,Neutral,1,Aversion,0.33050138439359344
team_vs_peer_average,Team vs. Peer Average,-0.05505608867336516,-0.4762657424327222,2,Neutral,2,Neutral,0.6569278220728276
team_vs_peer_average,Team vs. Peer Average,-0.05505608867336516,-0.4762657424327222,2,Neutral,3,Appreciation,0.012570793533578869
team_vs_peer_average,Team vs. Peer Average,-0.05041194121973731,-0.4360912878307711,2,Neutral,1,Aversion,0.29602544064261177
team_vs_peer_average,Team vs. Peer Average,-0.05041194121973731,-0.4360912878307711,2,Neutral,2,Neutral,0.690320771443002
team_vs_peer_average,Team vs. Peer Average,-0.05041194121973731,-0.4360912878307711,2,Neutral,3,Appreciation,0.01365378791438618
team_vs_peer_average,Team vs. Peer Average,-0.04576779376610948,-0.39591683322882015,2,Neutral,1,Aversion,0.2637251203585804
team_vs_peer_average,Team vs. Peer Average,-0.04576779376610948,-0.39591683322882015,2,Neutral,2,Neutral,0.7215242580633119
team_vs_peer_average,Team vs. Peer Average,-0.04576779376610948,-0.39591683322882015,2,Neutral,3,Appreciation,0.014750621578107637
team_vs_peer_average,Team vs. Peer Average,-0.04112364631248164,-0.3557423786268691,2,Neutral,1,Aversion,0.23377495593139086
team_vs_peer_average,Team vs. Peer Average,-0.04112364631248164,-0.3557423786268691,2,Neutral,2,Neutral,0.7503691216576514
team_vs_peer_average,Team vs. Peer Average,-0.04112364631248164,-0.3557423786268691,2,Neutral,3,Appreciation,0.01585592241095768
team_vs_peer_average,Team vs. Peer Average,-0.03647949885885379,-0.315567924024918,2,Neutral,1,Aversion,0.2062695753836391
team_vs_peer_average,Team vs. Peer Average,-0.03647949885885379,-0.315567924024918,2,Neutral,2,Neutral,0.7767650517656549
team_vs_peer_average,Team vs. Peer Average,-0.03647949885885379,-0.315567924024918,2,Neutral,3,Appreciation,0.01696537285070603
team_vs_peer_average,Team vs. Peer Average,-0.031835351405225976,-0.27539346942296716,2,Neutral,1,Aversion,0.18123155639311125
team_vs_peer_average,Team vs. Peer Average,-0.031835351405225976,-0.27539346942296716,2,Neutral,2,Neutral,0.8006926755436184
team_vs_peer_average,Team vs. Peer Average,-0.031835351405225976,-0.27539346942296716,2,Neutral,3,Appreciation,0.01807576806327018
team_vs_peer_average,Team vs. Peer Average,-0.02719120395159813,-0.23521901482101604,2,Neutral,1,Aversion,0.15862224097670408
team_vs_peer_average,Team vs. Peer Average,-0.02719120395159813,-0.23521901482101604,2,Neutral,2,Neutral,0.8221927624012892
team_vs_peer_average,Team vs. Peer Average,-0.02719120395159813,-0.23521901482101604,2,Neutral,3,Appreciation,0.01918499662200668
team_vs_peer_average,Team vs. Peer Average,-0.022547056497970286,-0.19504456021906494,2,Neutral,1,Aversion,0.13835398983617453
team_vs_peer_average,Team vs. Peer Average,-0.022547056497970286,-0.19504456021906494,2,Neutral,2,Neutral,0.8413540482010246
team_vs_peer_average,Team vs. Peer Average,-0.022547056497970286,-0.19504456021906494,2,Neutral,3,Appreciation,0.020291961962800933
team_vs_peer_average,Team vs. Peer Average,-0.01790290904434244,-0.15487010561711387,2,Neutral,1,Aversion,0.12030258514454549
team_vs_peer_average,Team vs. Peer Average,-0.01790290904434244,-0.15487010561711387,2,Neutral,2,Neutral,0.8583009503544771
team_vs_peer_average,Team vs. Peer Average,-0.01790290904434244,-0.15487010561711387,2,Neutral,3,Appreciation,0.021396464500977586
team_vs_peer_average,Team vs. Peer Average,-0.013258761590714596,-0.1146956510151628,2,Neutral,1,Aversion,0.10431882013410715
team_vs_peer_average,Team vs. Peer Average,-0.013258761590714596,-0.1146956510151628,2,Neutral,2,Neutral,0.8731821169566646
team_vs_peer_average,Team vs. Peer Average,-0.013258761590714596,-0.1146956510151628,2,Neutral,3,Appreciation,0.02249906290922827
team_vs_peer_average,Team vs. Peer Average,-0.008614614137086779,-0.07452119641321195,2,Neutral,1,Aversion,0.09023866137204883
team_vs_peer_average,Team vs. Peer Average,-0.008614614137086779,-0.07452119641321195,2,Neutral,2,Neutral,0.8861604087955074
team_vs_peer_average,Team vs. Peer Average,-0.008614614137086779,-0.07452119641321195,2,Neutral,3,Appreciation,0.023600929832443666
team_vs_peer_average,Team vs. Peer Average,-0.003970466683458934,-0.034346741811260864,2,Neutral,1,Aversion,0.07789167870159502
team_vs_peer_average,Team vs. Peer Average,-0.003970466683458934,-0.034346741811260864,2,Neutral,2,Neutral,0.8974046079615544
team_vs_peer_average,Team vs. Peer Average,-0.003970466683458934,-0.034346741811260864,2,Neutral,3,Appreciation,0.024703713336850546
team_vs_peer_average,Team vs. Peer Average,0.0006736807701689107,0.005827712790690225,2,Neutral,1,Aversion,0.06710767926546769
team_vs_peer_average,Team vs. Peer Average,0.0006736807701689107,0.005827712790690225,2,Neutral,2,Neutral,0.9070829092653776
team_vs_peer_average,Team vs. Peer Average,0.0006736807701689107,0.005827712790690225,2,Neutral,3,Appreciation,0.02580941146915465
team_vs_peer_average,Team vs. Peer Average,0.005317828223796756,0.046002167392641305,2,Neutral,1,Aversion,0.05772164856320325
team_vs_peer_average,Team vs. Peer Average,0.005317828223796756,0.046002167392641305,2,Neutral,2,Neutral,0.9153580875066412
team_vs_peer_average,Team vs. Peer Average,0.005317828223796756,0.046002167392641305,2,Neutral,3,Appreciation,0.02692026393015558
team_vs_peer_average,Team vs. Peer Average,0.009961975677424573,0.08617662199459215,2,Neutral,1,Aversion,0.04957720012734943
team_vs_peer_average,Team vs. Peer Average,0.009961975677424573,0.08617662199459215,2,Neutral,2,Neutral,0.9223841376099958
team_vs_peer_average,Team vs. Peer Average,0.009961975677424573,0.08617662199459215,2,Neutral,3,Appreciation,0.028038662262654893
team_vs_peer_average,Team vs. Peer Average,0.014606123131052418,0.12635107659654324,2,Neutral,1,Aversion,0.04252878015301446
team_vs_peer_average,Team vs. Peer Average,0.014606123131052418,0.12635107659654324,2,Neutral,2,Neutral,0.9283041417132292
team_vs_peer_average,Team vs. Peer Average,0.014606123131052418,0.12635107659654324,2,Neutral,3,Appreciation,0.02916707813375638
team_vs_peer_average,Team vs. Peer Average,0.019250270584680262,0.16652553119849434,2,Neutral,1,Aversion,0.03644287997122488
team_vs_peer_average,Team vs. Peer Average,0.019250270584680262,0.16652553119849434,2,Neutral,2,Neutral,0.9332491118690417
team_vs_peer_average,Team vs. Peer Average,0.019250270584680262,0.16652553119849434,2,Neutral,3,Appreciation,0.03030800815973336
team_vs_peer_average,Team vs. Peer Average,0.023894418038308107,0.2066999858004454,2,Neutral,1,Aversion,0.031198491787753628
team_vs_peer_average,Team vs. Peer Average,0.023894418038308107,0.2066999858004454,2,Neutral,2,Neutral,0.9373375750814305
team_vs_peer_average,Team vs. Peer Average,0.023894418038308107,0.2066999858004454,2,Neutral,3,Appreciation,0.03146393313081595
team_vs_peer_average,Team vs. Peer Average,0.028538565491935952,0.2468744404023965,2,Neutral,1,Aversion,0.02668701282563613
team_vs_peer_average,Team vs. Peer Average,0.028538565491935952,0.2468744404023965,2,Neutral,2,Neutral,0.9406756978832156
team_vs_peer_average,Team vs. Peer Average,0.028538565491935952,0.2468744404023965,2,Neutral,3,Appreciation,0.03263728929114831
team_vs_peer_average,Team vs. Peer Average,0.03318271294556377,0.2870488950043473,2,Neutral,1,Aversion,0.022811767899336952
team_vs_peer_average,Team vs. Peer Average,0.03318271294556377,0.2870488950043473,2,Neutral,2,Neutral,0.9433577827188004
team_vs_peer_average,Team vs. Peer Average,0.03318271294556377,0.2870488950043473,2,Neutral,3,Appreciation,0.03383044938186257
team_vs_peer_average,Team vs. Peer Average,0.037826860399191614,0.3272233496062984,2,Neutral,1,Aversion,0.019487285652134218
team_vs_peer_average,Team vs. Peer Average,0.037826860399191614,0.3272233496062984,2,Neutral,2,Neutral,0.9454670029908719
team_vs_peer_average,Team vs. Peer Average,0.037826860399191614,0.3272233496062984,2,Neutral,3,Appreciation,0.03504571135699386
team_vs_peer_average,Team vs. Peer Average,0.04247100785281946,0.36739780420824947,2,Neutral,1,Aversion,0.016638432127098295
team_vs_peer_average,Team vs. Peer Average,0.04247100785281946,0.36739780420824947,2,Neutral,2,Neutral,0.9470762749167936
team_vs_peer_average,Team vs. Peer Average,0.04247100785281946,0.36739780420824947,2,Neutral,3,Appreciation,0.036285292956108245
team_vs_peer_average,Team vs. Peer Average,0.047115155306447304,0.4075722588102006,2,Neutral,1,Aversion,0.01419947836597049
team_vs_peer_average,Team vs. Peer Average,0.047115155306447304,0.4075722588102006,2,Neutral,2,Neutral,0.9482491910214509
team_vs_peer_average,Team vs. Peer Average,0.047115155306447304,0.4075722588102006,2,Neutral,3,Appreciation,0.03755133061257861
team_vs_peer_average,Team vs. Peer Average,0.05175930276007515,0.44774671341215166,2,Neutral,1,Aversion,0.012113156671652586
team_vs_peer_average,Team vs. Peer Average,0.05175930276007515,0.44774671341215166,2,Neutral,2,Neutral,0.9490409618675838
team_vs_peer_average,Team vs. Peer Average,0.05175930276007515,0.44774671341215166,2,Neutral,3,Appreciation,0.038845881460763405
team_vs_peer_average,Team vs. Peer Average,0.056403450213702966,0.4879211680141025,2,Neutral,1,Aversion,0.010329742766144404
team_vs_peer_average,Team vs. Peer Average,0.056403450213702966,0.4879211680141025,2,Neutral,2,Neutral,0.9494993297721955
team_vs_peer_average,Team vs. Peer Average,0.056403450213702966,0.4879211680141025,2,Neutral,3,Appreciation,0.04017092746165997
team_vs_peer_average,Team vs. Peer Average,0.06104759766733081,0.5280956226160536,2,Neutral,1,Aversion,0.008806187764165854
team_vs_peer_average,Team vs. Peer Average,0.06104759766733081,0.5280956226160536,2,Neutral,2,Neutral,0.9496654313484578
team_vs_peer_average,Team vs. Peer Average,0.06104759766733081,0.5280956226160536,2,Neutral,3,Appreciation,0.04152838088737629
team_vs_peer_average,Team vs. Peer Average,0.06569174512095866,0.5682700772180047,2,Neutral,1,Aversion,0.007505313992106716
team_vs_peer_average,Team vs. Peer Average,0.06569174512095866,0.5682700772180047,2,Neutral,2,Neutral,0.9495745954192871
team_vs_peer_average,Team vs. Peer Average,0.06569174512095866,0.5682700772180047,2,Neutral,3,Appreciation,0.04292009058860611
team_vs_peer_average,Team vs. Peer Average,0.0703358925745865,0.6084445318199557,2,Neutral,1,Aversion,0.006395081545372007
team_vs_peer_average,Team vs. Peer Average,0.0703358925745865,0.6084445318199557,2,Neutral,2,Neutral,0.949257069836279
team_vs_peer_average,Team vs. Peer Average,0.0703358925745865,0.6084445318199557,2,Neutral,3,Appreciation,0.04434784861834894
team_vs_peer_average,Team vs. Peer Average,0.07498004002821432,0.6486189864219066,2,Neutral,1,Aversion,0.00544792749144346
team_vs_peer_average,Team vs. Peer Average,0.07498004002821432,0.6486189864219066,2,Neutral,2,Neutral,0.9487386756052357
team_vs_peer_average,Team vs. Peer Average,0.07498004002821432,0.6486189864219066,2,Neutral,3,Appreciation,0.04581339690332077
team_vs_peer_average,Team vs. Peer Average,0.07962418748184216,0.6887934410238576,2,Neutral,1,Aversion,0.004640176276795326
team_vs_peer_average,Team vs. Peer Average,0.07962418748184216,0.6887934410238576,2,Neutral,2,Neutral,0.9480413899767696
team_vs_peer_average,Team vs. Peer Average,0.07962418748184216,0.6887934410238576,2,Neutral,3,Appreciation,0.04731843374643503
team_vs_peer_average,Team vs. Peer Average,0.08426833493547001,0.7289678956258088,2,Neutral,1,Aversion,0.003951517762502851
team_vs_peer_average,Team vs. Peer Average,0.08426833493547001,0.7289678956258088,2,Neutral,2,Neutral,0.9471838622235331
team_vs_peer_average,Team vs. Peer Average,0.08426833493547001,0.7289678956258088,2,Neutral,3,Appreciation,0.048864620013963835
team_vs_peer_average,Team vs. Peer Average,0.08891248238909785,0.7691423502277599,2,Neutral,1,Aversion,0.003364548062458828
team_vs_peer_average,Team vs. Peer Average,0.08891248238909785,0.7691423502277599,2,Neutral,2,Neutral,0.9461818670238348
team_vs_peer_average,Team vs. Peer Average,0.08891248238909785,0.7691423502277599,2,Neutral,3,Appreciation,0.050453584913706495
team_vs_peer_average,Team vs. Peer Average,0.0935566298427257,0.8093168048297109,2,Neutral,1,Aversion,0.0028643677317946098
team_vs_peer_average,Team vs. Peer Average,0.0935566298427257,0.8093168048297109,2,Neutral,2,Neutral,0.9450487009588613
team_vs_peer_average,Team vs. Peer Average,0.0935566298427257,0.8093168048297109,2,Neutral,3,Appreciation,0.052086931309344185
team_vs_peer_average,Team vs. Peer Average,0.09820077729635354,0.849491259431662,2,Neutral,1,Aversion,0.0024382316564293413
team_vs_peer_average,Team vs. Peer Average,0.09820077729635354,0.849491259431662,2,Neutral,2,Neutral,0.9437955277993536
team_vs_peer_average,Team vs. Peer Average,0.09820077729635354,0.849491259431662,2,Neutral,3,Appreciation,0.05376624054421702
team_vs_peer_average,Team vs. Peer Average,0.10284492474998139,0.889665714033613,2,Neutral,1,Aversion,0.0020752450830800826
team_vs_peer_average,Team vs. Peer Average,0.10284492474998139,0.889665714033613,2,Neutral,2,Neutral,0.9424316781493879
team_vs_peer_average,Team vs. Peer Average,0.10284492474998139,0.889665714033613,2,Neutral,3,Appreciation,0.05549307676753198
team_vs_peer_average,Team vs. Peer Average,0.10748907220360918,0.9298401686355637,2,Neutral,1,Aversion,0.0017661004973876242
team_vs_peer_average,Team vs. Peer Average,0.10748907220360918,0.9298401686355637,2,Neutral,2,Neutral,0.9409649087330956
team_vs_peer_average,Team vs. Peer Average,0.10748907220360918,0.9298401686355637,2,Neutral,3,Appreciation,0.057268990769516796
team_vs_peer_average,Team vs. Peer Average,0.11213321965723702,0.9700146232375148,2,Neutral,1,Aversion,0.0015028504310392015
team_vs_peer_average,Team vs. Peer Average,0.11213321965723702,0.9700146232375148,2,Neutral,2,Neutral,0.9394016262280989
team_vs_peer_average,Team vs. Peer Average,0.11213321965723702,0.9700146232375148,2,Neutral,3,Appreciation,0.05909552334086184
team_vs_peer_average,Team vs. Peer Average,0.11677736711086487,1.0101890778394658,2,Neutral,1,Aversion,0.0012787117045662696
team_vs_peer_average,Team vs. Peer Average,0.11677736711086487,1.0101890778394658,2,Neutral,2,Neutral,0.9377470801182511
team_vs_peer_average,Team vs. Peer Average,0.11677736711086487,1.0101890778394658,2,Neutral,3,Appreciation,0.060974208177182534
team_vs_peer_average,Team vs. Peer Average,0.12142151456449271,1.050363532441417,2,Neutral,1,Aversion,0.001087897055300098
team_vs_peer_average,Team vs. Peer Average,0.12142151456449271,1.050363532441417,2,Neutral,2,Neutral,0.9360055285925638
team_vs_peer_average,Team vs. Peer Average,0.12142151456449271,1.050363532441417,2,Neutral,3,Appreciation,0.06290657435213587
team_vs_peer_average,Team vs. Peer Average,0.12606566201812056,1.090537987043368,2,Neutral,1,Aversion,0.0009254705364279763
team_vs_peer_average,Team vs. Peer Average,0.12606566201812056,1.090537987043368,2,Neutral,2,Neutral,0.9341803810796088
team_vs_peer_average,Team vs. Peer Average,0.12606566201812056,1.090537987043368,2,Neutral,3,Appreciation,0.06489414838396325
team_vs_peer_average,Team vs. Peer Average,0.1307098094717484,1.1307124416453191,2,Neutral,1,Aversion,0.0007872234886049745
team_vs_peer_average,Team vs. Peer Average,0.1307098094717484,1.1307124416453191,2,Neutral,2,Neutral,0.9322743205912455
team_vs_peer_average,Team vs. Peer Average,0.1307098094717484,1.1307124416453191,2,Neutral,3,Appreciation,0.06693845592014953
team_vs_peer_average,Team vs. Peer Average,0.13535395692537625,1.1708868962472703,2,Neutral,1,Aversion,0.0006695682716978797
team_vs_peer_average,Team vs. Peer Average,0.13535395692537625,1.1708868962472703,2,Neutral,2,Neutral,0.9302894086643076
team_vs_peer_average,Team vs. Peer Average,0.13535395692537625,1.1708868962472703,2,Neutral,3,Appreciation,0.06904102306399448
team_vs_peer_average,Team vs. Peer Average,0.1399981043790041,1.2110613508492214,2,Neutral,1,Aversion,0.0005694472967775534
team_vs_peer_average,Team vs. Peer Average,0.1399981043790041,1.2110613508492214,2,Neutral,2,Neutral,0.928227175337742
team_vs_peer_average,Team vs. Peer Average,0.1399981043790041,1.2110613508492214,2,Neutral,3,Appreciation,0.0712033773654803
team_vs_peer_average,Team vs. Peer Average,0.14464225183263194,1.2512358054511723,2,Neutral,1,Aversion,0.0004842552161026967
team_vs_peer_average,Team vs. Peer Average,0.14464225183263194,1.2512358054511723,2,Neutral,2,Neutral,0.9260886962867859
team_vs_peer_average,Team vs. Peer Average,0.14464225183263194,1.2512358054511723,2,Neutral,3,Appreciation,0.07342704849711125
team_vs_peer_average,Team vs. Peer Average,0.14928639928625972,1.291410260053123,2,Neutral,1,Aversion,0.0004117724120828664
team_vs_peer_average,Team vs. Peer Average,0.14928639928625972,1.291410260053123,2,Neutral,2,Neutral,0.9238746589543692
