manager_id,baseline_ai_attitude,posterior_appreciation_share,posterior_aversion_share,scenario_region_score,macro_region,scenario_plant_id,country_scenario
M0240,-0.6602153898076702,0.0,0.23076923076923078,-0.9074291832261362,"Europe, Middle East, Africa",P011,United Kingdom
M0149,-0.5251605026880557,0.15384615384615385,0.3076923076923077,-0.6314427802241325,"Europe, Middle East, Africa",P011,United Kingdom
M0865,-1.0,0.038461538461538464,0.34615384615384615,-1.6249049333261727,"Europe, Middle East, Africa",P011,United Kingdom
M0109,-1.0,0.19230769230769232,0.4230769230769231,-1.6161843329491172,"Europe, Middle East, Africa",P011,United Kingdom
M0054,-0.6462243268267749,0.07692307692307693,0.46153846153846156,-0.9698650362263497,"Europe, Middle East, Africa",P011,United Kingdom
M0531,-0.7194214012543897,0.0,0.5769230769230769,-1.1946650344259748,"Europe, Middle East, Africa",P011,United Kingdom
M0486,-0.5946042073725509,0.34615384615384615,0.23076923076923078,-0.672931809753883,"Europe, Middle East, Africa",P011,United Kingdom
M0378,-0.7636820322779231,0.15384615384615385,0.19230769230769232,-1.0467728840198558,"Europe, Middle East, Africa",P011,United Kingdom
M0020,-0.3618211588784016,0.0,0.7307692307692307,-0.5625817834362337,"Europe, Middle East, Africa",P011,United Kingdom
M0186,-0.4237123739368743,0.07692307692307693,0.5,-0.5484234951206626,"Europe, Middle East, Africa",P011,United Kingdom
M0355,-0.2905262537175082,0.11538461538461539,0.5,-0.27322735822331035,"Europe, Middle East, Africa",P011,United Kingdom
M0161,-0.8146046334695531,0.11538461538461539,0.4230769230769231,-1.2725546675774746,"Europe, Middle East, Africa",P011,United Kingdom
M0076,-0.6227437454166873,0.0,0.6923076923076923,-1.060035744753537,"Europe, Middle East, Africa",P012,United Kingdom
M0564,-0.4732157935988143,0.038461538461538464,0.3076923076923077,-0.5635327555965145,"Europe, Middle East, Africa",P012,United Kingdom
M0614,-0.3283888371113456,0.11538461538461539,0.38461538461538464,-0.2914650246201541,"Europe, Middle East, Africa",P012,United Kingdom
M0600,-0.2803812848199954,0.0,0.5384615384615384,-0.3069333308081514,"Europe, Middle East, Africa",P012,United Kingdom
M0640,-1.0,0.4230769230769231,0.07692307692307693,-1.3763426560222585,"Europe, Middle East, Africa",P012,United Kingdom
M0759,-0.3794121296044027,0.19230769230769232,0.23076923076923078,-0.2935932094714397,"Europe, Middle East, Africa",P012,United Kingdom
M0200,-0.2598026953524082,0.07692307692307693,0.6923076923076923,-0.31853938754829425,"Europe, Middle East, Africa",P012,United Kingdom
M0755,-0.9060908260612239,0.038461538461538464,0.6153846153846154,-1.5713412345045765,"Europe, Middle East, Africa",P012,United Kingdom
M0245,-0.3210469609640542,0.38461538461538464,0.19230769230769232,-0.10105260953252586,"Europe, Middle East, Africa",P012,United Kingdom
M0858,-0.3575963346099067,0.3076923076923077,0.2692307692307692,-0.2344321982353772,"Europe, Middle East, Africa",P012,United Kingdom
M0375,-0.5376693696323663,0.0,0.6923076923076923,-0.8916784804460627,"Europe, Middle East, Africa",P012,United Kingdom
M0687,-0.8507704778975369,0.0,0.6153846153846154,-1.47349398402884,"Europe, Middle East, Africa",P012,United Kingdom
M0402,-0.5664518738173588,0.07692307692307693,0.5,-0.8308967014997366,"Europe, Middle East, Africa",P012,United Kingdom
M0835,-0.6858560596677529,0.23076923076923078,0.5,-1.0206766093042363,"Europe, Middle East, Africa",P012,United Kingdom
M0102,-0.6761808995247031,0.0,0.6153846153846154,-1.1279913162694744,"Europe, Middle East, Africa",P012,United Kingdom
M0300,-0.703702663231234,0.0,0.46153846153846156,-1.1068683678220828,"Europe, Middle East, Africa",P012,United Kingdom
M0587,-0.2499225477942552,0.07692307692307693,0.2692307692307692,-0.09112310254270481,"Europe, Middle East, Africa",P012,United Kingdom
M0110,-0.9083323350430795,0.15384615384615385,0.6538461538461539,-1.5597882350432926,"Europe, Middle East, Africa",P012,United Kingdom
M0655,-0.580482019326819,0.038461538461538464,0.46153846153846156,-0.8513933316020896,"Europe, Middle East, Africa",P012,United Kingdom
M0580,-0.9167120587870721,0.07692307692307693,0.6923076923076923,-1.6185249861050666,"Europe, Middle East, Africa",P012,United Kingdom
M0619,-0.9877202849044793,0.038461538461538464,0.34615384615384615,-1.6006040880846133,"Europe, Middle East, Africa",P012,United Kingdom
M0622,-0.4553043609536416,0.038461538461538464,0.5769230769230769,-0.6603641869158118,"Europe, Middle East, Africa",P012,United Kingdom
M0628,-0.4750490449251146,0.0,0.8076923076923077,-0.8244466773361201,"Europe, Middle East, Africa",P012,United Kingdom
M0439,-0.2035384432460222,0.15384615384615385,0.38461538461538464,-0.032764807581681335,"Europe, Middle East, Africa",P012,United Kingdom
M0523,-0.347896618519673,0.19230769230769232,0.15384615384615385,-0.19343237489421264,"Europe, Middle East, Africa",P012,United Kingdom
M0793,-1.0,0.0,0.7692307692307693,-1.8443974940999928,"Europe, Middle East, Africa",P013,Austria
M0111,-0.7308526895442014,0.2692307692307692,0.19230769230769232,-0.9469199680723109,"Europe, Middle East, Africa",P013,Austria
M0779,-0.6416696911316807,0.11538461538461539,0.4230769230769231,-0.9303264287363643,"Europe, Middle East, Africa",P013,Austria
M0788,-0.7527590487608459,0.0,0.7307692307692307,-1.3362252342163317,"Europe, Middle East, Africa",P013,Austria
M0390,-0.2025766602776646,0.07692307692307693,0.3076923076923077,-0.016325063594686936,"Europe, Middle East, Africa",P013,Austria
M0481,-0.3004809589715847,0.3076923076923077,0.11538461538461539,-0.04581725108047299,"Europe, Middle East, Africa",P013,Austria
M0276,-0.1665812587962199,0.2692307692307692,0.38461538461538464,0.07525686814113863,"Europe, Middle East, Africa",P013,Austria
M0487,-0.6060891189573187,0.0,0.5769230769230769,-0.9703870091175161,"Europe, Middle East, Africa",P013,Austria
M0576,-0.4541580188660839,0.0,0.8076923076923077,-0.7831045462484799,"Europe, Middle East, Africa",P013,Austria
M0654,-0.5920041930534337,0.3076923076923077,0.2692307692307692,-0.6983117790832571,"Europe, Middle East, Africa",P013,Austria
M0465,-0.3583794909792833,0.0,0.46153846153846156,-0.4234938023747071,"Europe, Middle East, Africa",P013,Austria
M0689,-1.0,0.19230769230769232,0.4230769230769231,-1.6161843329491172,"Europe, Middle East, Africa",P013,Austria
M0670,-0.7912025346941376,0.15384615384615385,0.5,-1.2524082159132264,"Europe, Middle East, Africa",P013,Austria
M0761,-0.4909751522741143,0.0,0.5769230769230769,-0.7425831335592806,"Europe, Middle East, Africa",P013,Austria
M0543,-0.4619682798074796,0.11538461538461539,0.3076923076923077,-0.5180175454248144,"Europe, Middle East, Africa",P013,Austria
M0715,-0.7610749956733827,0.34615384615384615,0.11538461538461539,-0.9456776679067109,"Europe, Middle East, Africa",P013,Austria
M0127,-0.5677601602266269,0.0,0.5384615384615384,-0.8756394874760172,"Europe, Middle East, Africa",P013,Austria
M0262,-0.9072242163706485,0.07692307692307693,0.38461538461538464,-1.4485752443528246,"Europe, Middle East, Africa",P013,Austria
M0659,-0.3525171848571553,0.3076923076923077,0.19230769230769232,-0.18658739220450377,"Europe, Middle East, Africa",P013,Austria
M0220,-0.3822243293518056,0.0,0.34615384615384615,-0.4139911629298562,"Europe, Middle East, Africa",P013,Austria
M0274,-0.7444976632025497,0.34615384615384615,0.15384615384615385,-0.9317688180528358,"Europe, Middle East, Africa",P013,Austria
M0003,-0.1040325138134919,0.0,0.6923076923076923,-0.03353624812873654,"Europe, Middle East, Africa",P013,Austria
M0415,-0.3131549002336712,0.07692307692307693,0.11538461538461539,-0.14066934173789641,"Europe, Middle East, Africa",P013,Austria
M0412,-0.745805007214537,0.038461538461538464,0.3076923076923077,-1.1029710278256788,"Europe, Middle East, Africa",P013,Austria
M0713,-0.7803677306896426,0.0,0.34615384615384615,-1.201893903718047,"Europe, Middle East, Africa",P013,Austria
M0703,-1.0,0.19230769230769232,0.34615384615384615,-1.578390870222238,"Europe, Middle East, Africa",P014,Austria
M0238,-0.2799817721263521,0.15384615384615385,0.34615384615384615,-0.16514499839603264,"Europe, Middle East, Africa",P014,Austria
M0718,-0.3964142475254328,0.0,0.5384615384615384,-0.5365558462892331,"Europe, Middle East, Africa",P014,Austria
M0754,-0.3320738629380761,0.34615384615384615,0.2692307692307692,-0.17229618864095161,"Europe, Middle East, Africa",P014,Austria
M0545,-0.3805695543376494,0.038461538461538464,0.34615384615384615,-0.3990879432038373,"Europe, Middle East, Africa",P014,Austria
M0400,-0.5372935607508635,0.0,0.3076923076923077,-0.7019674627925773,"Europe, Middle East, Africa",P014,Austria
M0694,-0.7201569115834608,0.07692307692307693,0.34615384615384615,-1.0594831470523283,"Europe, Middle East, Africa",P014,Austria
M0068,-0.3958431104611911,0.0,0.5,-0.5165288677415636,"Europe, Middle East, Africa",P014,Austria
M0337,-0.706222750152306,0.0,0.5769230769230769,-1.1685456680291053,"Europe, Middle East, Africa",P014,Austria
M0166,-0.4056693788149024,0.07692307692307693,0.38461538461538464,-0.4560272582807695,"Europe, Middle East, Africa",P014,Austria
M0366,-0.3831536663555579,0.19230769230769232,0.23076923076923078,-0.3009974940862022,"Europe, Middle East, Africa",P014,Austria
M0321,-0.8391162464182662,0.0,0.6538461538461539,-1.4693276660149879,"Europe, Middle East, Africa",P014,Austria
M0414,-0.3073595915938735,0.4230769230769231,0.038461538461538464,0.013249343252370732,"Europe, Middle East, Africa",P014,Austria
M0860,-0.3423676117605407,0.0,0.6153846153846154,-0.4673941458601969,"Europe, Middle East, Africa",P014,Austria
M0232,-0.441366242754491,0.19230769230769232,0.38461538461538464,-0.4917837380240634,"Europe, Middle East, Africa",P014,Austria
M0542,-0.4886340800876394,0.0,0.4230769230769231,-0.6623633617845519,"Europe, Middle East, Africa",P014,Austria
M0291,-0.5048060946914628,0.4230769230769231,0.07692307692307693,-0.39638258660210135,"Europe, Middle East, Africa",P014,Austria
M0609,-1.0,0.23076923076923078,0.3076923076923077,-1.5478656230828145,"Europe, Middle East, Africa",P014,Austria
M0392,-1.0,0.0,0.5,-1.712120374555915,"Europe, Middle East, Africa",P014,Austria
M0522,-0.2416040251252321,0.15384615384615385,0.34615384615384615,-0.08919765895538626,"Europe, Middle East, Africa",P014,Austria
M0150,-0.3170566424211977,0.0,0.8846153846153846,-0.5495823224569261,"Europe, Middle East, Africa",P014,Austria
M0051,-0.6985038871532754,0.38461538461538464,0.3076923076923077,-0.9047082077326585,"Europe, Middle East, Africa",P014,Austria
M0524,-0.6775382461243101,0.5384615384615384,0.15384615384615385,-0.741117429381648,"Europe, Middle East, Africa",P014,Austria
M0120,-0.3329688330403614,0.038461538461538464,0.19230769230769232,-0.22930194614018873,"Europe, Middle East, Africa",P014,Austria
M0601,-0.1902727179416086,0.0,0.5384615384615384,-0.1286136937793464,"Europe, Middle East, Africa",P014,Austria
M0406,-0.620396640681708,0.0,0.46153846153846156,-0.9420105721876919,"Europe, Middle East, Africa",P015,Hungary
M0100,-0.253710583415508,0.0,0.46153846153846156,-0.2163600940985102,"Europe, Middle East, Africa",P015,Hungary
M0160,-0.85039585416025,0.23076923076923078,0.23076923076923078,-1.2140142170512418,"Europe, Middle East, Africa",P015,Hungary
M0103,-0.3833006923168515,0.038461538461538464,0.46153846153846156,-0.4611829012361263,"Europe, Middle East, Africa",P015,Hungary
M0306,-0.1068096824551632,0.0,0.7692307692307693,-0.07682556681367347,"Europe, Middle East, Africa",P015,Hungary
M0247,-0.7023718533268885,0.0,0.19230769230769232,-0.9719576525243677,"Europe, Middle East, Africa",P015,Hungary
M0139,-0.4384564020395859,0.038461538461538464,0.6538461538461539,-0.6648165143621207,"Europe, Middle East, Africa",P015,Hungary
M0533,-1.0,0.0,0.5769230769230769,-1.7499138372827945,"Europe, Middle East, Africa",P015,Hungary
M0397,-0.8721375321259857,0.07692307692307693,0.3076923076923077,-1.3413472648446858,"Europe, Middle East, Africa",P015,Hungary
M0795,-0.4687646458590393,0.34615384615384615,0.34615384615384615,-0.48059279707367814,"Europe, Middle East, Africa",P015,Hungary
M0730,-0.5764982723090359,0.07692307692307693,0.5769230769230769,-0.8885714052067374,"Europe, Middle East, Africa",P015,Hungary
M0018,-0.5256359660728683,0.0,0.46153846153846156,-0.7544846832934804,"Europe, Middle East, Africa",P015,Hungary
M0766,-0.1845285636180481,0.11538461538461539,0.34615384615384615,0.012122859215076904,"Europe, Middle East, Africa",P015,Hungary
M0052,-0.8727588948112408,0.23076923076923078,0.2692307692307692,-1.2771661111577213,"Europe, Middle East, Africa",P015,Hungary
M0521,-0.2519424423322999,0.038461538461538464,0.46153846153846156,-0.20123252948515108,"Europe, Middle East, Africa",P015,Hungary
M0846,-0.5640090893602286,0.3076923076923077,0.07692307692307693,-0.5484274328300197,"Europe, Middle East, Africa",P015,Hungary
M0341,-0.8727884602533195,0.038461538461538464,0.19230769230769232,-1.2975737356089465,"Europe, Middle East, Africa",P015,Hungary
M0290,-0.855838136472196,0.11538461538461539,0.5769230769230769,-1.4297403082652789,"Europe, Middle East, Africa",P015,Hungary
M0314,-0.4891568928059038,0.4230769230769231,0.0,-0.3276202593521674,"Europe, Middle East, Africa",P015,Hungary
M0574,-0.2911054863012836,0.0,0.6153846153846154,-0.3659493673902784,"Europe, Middle East, Africa",P015,Hungary
M0241,-0.7383673099918826,0.11538461538461539,0.46153846153846156,-1.1405821495283308,"Europe, Middle East, Africa",P015,Hungary
M0433,-0.6200425809796819,0.34615384615384615,0.23076923076923078,-0.7232728783711307,"Europe, Middle East, Africa",P015,Hungary
M0786,-0.9953525683757447,0.3076923076923077,0.038461538461538464,-1.3831344738648055,"Europe, Middle East, Africa",P015,Hungary
M0875,-0.1275985777851088,0.038461538461538464,0.4230769230769231,0.06373351094564159,"Europe, Middle East, Africa",P015,Hungary
M0346,-1.0,0.38461538461538464,0.0,-1.3501777090713625,"Europe, Middle East, Africa",P015,Hungary
M0447,-0.3628544094260011,0.0,0.5769230769230769,-0.489039600996271,"Europe, Middle East, Africa",P016,South Africa
M0239,-0.5011819329185898,0.038461538461538464,0.2692307692307692,-0.5999793948509856,"Europe, Middle East, Africa",P016,South Africa
M0426,-0.649671390979199,0.0,0.5,-1.0188403395320824,"Europe, Middle East, Africa",P016,South Africa
M0552,-0.9760385278054178,0.0,0.5769230769230769,-1.7024954710559694,"Europe, Middle East, Africa",P016,South Africa
M0632,-0.2183649435300152,0.11538461538461539,0.46153846153846156,-0.11152757176829997,"Europe, Middle East, Africa",P016,South Africa
M0578,-0.2366487898124595,0.038461538461538464,0.3076923076923077,-0.09538035111861143,"Europe, Middle East, Africa",P016,South Africa
M0822,-0.3348573440272062,0.23076923076923078,0.2692307692307692,-0.21269008389502267,"Europe, Middle East, Africa",P016,South Africa
M0425,-0.5666953174023303,0.4230769230769231,0.2692307692307692,-0.6133414320957701,"Europe, Middle East, Africa",P016,South Africa
M0010,-1.0,0.0,0.46153846153846156,-1.6932236431924754,"Europe, Middle East, Africa",P016,South Africa
M0457,-0.6619138382491965,0.0,0.6923076923076923,-1.1375510907217457,"Europe, Middle East, Africa",P016,South Africa
M0646,-1.0,0.11538461538461539,0.38461538461538464,-1.620544633137645,"Europe, Middle East, Africa",P016,South Africa
M0769,-0.4256271100782299,0.15384615384615385,0.2692307692307692,-0.415575227358405,"Europe, Middle East, Africa",P016,South Africa
M0834,-0.4606574516918264,0.3076923076923077,0.3076923076923077,-0.4572809135942382,"Europe, Middle East, Africa",P016,South Africa
M0820,-0.1472654072619803,0.0,0.5384615384615384,-0.04350471584690695,"Europe, Middle East, Africa",P016,South Africa
M0469,-0.6819592607513951,0.5384615384615384,0.038461538461538464,-0.6931761672842751,"Europe, Middle East, Africa",P016,South Africa
M0218,-0.7144492785477298,0.11538461538461539,0.5384615384615384,-1.1310432127584884,"Europe, Middle East, Africa",P016,South Africa
M0389,-0.5717105329942771,0.19230769230769232,0.19230769230769232,-0.6552438853260143,"Europe, Middle East, Africa",P016,South Africa
M0078,-0.2920661180997342,0.038461538461538464,0.7692307692307693,-0.43180881178153674,"Europe, Middle East, Africa",P016,South Africa
M0621,-0.4031631873878687,0.0,0.5,-0.5310148761845763,"Europe, Middle East, Africa",P016,South Africa
M0270,-0.9258647199209489,0.0,0.8076923076923077,-1.7165847982391933,"Europe, Middle East, Africa",P016,South Africa
M0235,-0.5642227188467738,0.038461538461538464,0.46153846153846156,-0.8192171172821241,"Europe, Middle East, Africa",P016,South Africa
M0453,-0.4339522281038789,0.0,0.5384615384615384,-0.6108413365975734,"Europe, Middle East, Africa",P016,South Africa
M0800,-0.9523932455963365,0.11538461538461539,0.4230769230769231,-1.5452303537229637,"Europe, Middle East, Africa",P016,South Africa
M0572,-0.8800623543564435,0.0,0.5384615384615384,-1.4936674489648358,"Europe, Middle East, Africa",P016,South Africa
M0731,-0.5428780365976517,0.0,0.6538461538461539,-0.88308939945184,"Europe, Middle East, Africa",P016,South Africa
M0293,-0.5134394168183796,0.34615384615384615,0.15384615384615385,-0.47451792554507743,"Europe, Middle East, Africa",P017,Netherlands
M0379,-0.6465719194197429,0.5,0.11538461538461539,-0.6725686460372291,"Europe, Middle East, Africa",P017,Netherlands
M0132,-1.0,0.0,0.46153846153846156,-1.6932236431924754,"Europe, Middle East, Africa",P017,Netherlands
M0556,-0.2403553376200936,0.3076923076923077,0.23076923076923078,0.016477678518939103,"Europe, Middle East, Africa",P017,Netherlands
M0803,-0.2674929521921672,0.4230769230769231,0.038461538461538464,0.09214311455454947,"Europe, Middle East, Africa",P017,Netherlands
M0493,-0.2691023301249118,0.0,0.4230769230769231,-0.2279227383698473,"Europe, Middle East, Africa",P017,Netherlands
M0080,-0.748511045365058,0.0,0.6538461538461539,-1.290025218706781,"Europe, Middle East, Africa",P017,Netherlands
M0520,-0.3319818981100711,0.0,0.6923076923076923,-0.4846348825523106,"Europe, Middle East, Africa",P017,Netherlands
M0036,-0.6942714661771416,0.0,0.46153846153846156,-1.0882045748699358,"Europe, Middle East, Africa",P017,Netherlands
M0792,-0.439399366891249,0.11538461538461539,0.11538461538461539,-0.378871316570614,"Europe, Middle East, Africa",P017,Netherlands
M0067,-0.4808124548859495,0.19230769230769232,0.4230769230769231,-0.5887422394624424,"Europe, Middle East, Africa",P017,Netherlands
M0799,-0.9162728388823731,0.34615384615384615,0.38461538461538464,-1.3850823340028422,"Europe, Middle East, Africa",P017,Netherlands
M0638,-1.0,0.07692307692307693,0.6153846153846154,-1.7455535370942667,"Europe, Middle East, Africa",P017,Netherlands
M0143,-0.782586311495694,0.4230769230769231,0.2692307692307692,-1.0405772104260815,"Europe, Middle East, Africa",P017,Netherlands
M0278,-0.5423432045402757,0.2692307692307692,0.038461538461538464,-0.49828368552740343,"Europe, Middle East, Africa",P017,Netherlands
M0710,-0.3557163972697674,0.15384615384615385,0.6538461538461539,-0.46619328781629593,"Europe, Middle East, Africa",P017,Netherlands
M0550,-0.8497226881915032,0.0,0.5384615384615384,-1.4336270061353658,"Europe, Middle East, Africa",P017,Netherlands
M0417,-0.5200404969805196,0.19230769230769232,0.038461538461538464,-0.477404950030908,"Europe, Middle East, Africa",P017,Netherlands
M0026,-0.4230116250123531,0.07692307692307693,0.34615384615384615,-0.47144982811504244,"Europe, Middle East, Africa",P017,Netherlands
M0122,-0.3646338998224874,0.38461538461538464,0.15384615384615385,-0.16841190670988396,"Europe, Middle East, Africa",P017,Netherlands
M0833,-0.18680768157141,0.2692307692307692,0.2692307692307692,0.09192014256541914,"Europe, Middle East, Africa",P017,Netherlands
M0348,-0.5738972966243246,0.3076923076923077,0.23076923076923078,-0.6435825479829769,"Europe, Middle East, Africa",P017,Netherlands
M0776,-0.3156742991117266,0.11538461538461539,0.38461538461538464,-0.26630369002539855,"Europe, Middle East, Africa",P017,Netherlands
M0568,-0.6694856361573328,0.15384615384615385,0.4230769230769231,-0.9737440577656999,"Europe, Middle East, Africa",P017,Netherlands
M0762,-0.2203392900766504,0.07692307692307693,0.4230769230769231,-0.10816647369210367,"Europe, Middle East, Africa",P017,Netherlands
M0213,-0.2908376293652278,0.07692307692307693,0.15384615384615385,-0.11540148610812215,"Europe, Middle East, Africa",P018,Netherlands
M0491,-0.6168252763397141,0.15384615384615385,0.3076923076923077,-0.8128420603608573,"Europe, Middle East, Africa",P018,Netherlands
M0248,-0.140045326899039,0.3076923076923077,0.46153846153846156,0.10160499412050791,"Europe, Middle East, Africa",P018,Netherlands
M0871,-0.5948451940321622,0.0,0.7307692307692307,-1.0237228581099318,"Europe, Middle East, Africa",P018,Netherlands
M0536,-0.822605698198545,0.0,0.34615384615384615,-1.2854803960566406,"Europe, Middle East, Africa",P018,Netherlands
M0411,-0.7395589841874383,0.38461538461538464,0.038461538461538464,-0.8536767483397938,"Europe, Middle East, Africa",P018,Netherlands
M0396,-0.4679124560090641,0.19230769230769232,0.3076923076923077,-0.5065236944384903,"Europe, Middle East, Africa",P018,Netherlands
M0227,-0.7179139584332045,0.0,0.6923076923076923,-1.2483720864463705,"Europe, Middle East, Africa",P018,Netherlands
M0063,-0.2813593911817331,0.07692307692307693,0.15384615384615385,-0.09664460148432807,"Europe, Middle East, Africa",P018,Netherlands
M0499,-0.5693087332556709,0.5769230769230769,0.15384615384615385,-0.5153089735719135,"Europe, Middle East, Africa",P018,Netherlands
M0185,-0.4241715738809964,0.0,0.2692307692307692,-0.45920886859608956,"Europe, Middle East, Africa",P018,Netherlands
M0541,-0.3194616408865599,0.0,0.7692307692307693,-0.49765148109249197,"Europe, Middle East, Africa",P018,Netherlands
M0780,-0.2215317041860763,0.11538461538461539,0.19230769230769232,0.014482711776620902,"Europe, Middle East, Africa",P018,Netherlands
M0205,-0.2881761364644219,0.0,0.6538461538461539,-0.3790490850208889,"Europe, Middle East, Africa",P018,Netherlands
M0657,-0.7608338017125178,0.11538461538461539,0.6153846153846154,-1.2606289614026696,"Europe, Middle East, Africa",P018,Netherlands
M0033,-0.9650039251565037,0.34615384615384615,0.34615384615384615,-1.4626216010961335,"Europe, Middle East, Africa",P018,Netherlands
M0463,-0.3451188306656402,0.0,0.3076923076923077,-0.32166479788441793,"Europe, Middle East, Africa",P018,Netherlands
M0380,-0.2653050115071847,0.34615384615384615,0.34615384615384615,-0.07795795995989063,"Europe, Middle East, Africa",P018,Netherlands
M0273,-0.7802998459999344,0.0,0.5769230769230769,-1.3151399520279274,"Europe, Middle East, Africa",P018,Netherlands
M0855,-0.3912877826924609,0.3076923076923077,0.23076923076923078,-0.28220889206539623,"Europe, Middle East, Africa",P018,Netherlands
M0585,-0.5083330858601527,0.19230769230769232,0.2692307692307692,-0.5676170494033533,"Europe, Middle East, Africa",P018,Netherlands
M0163,-0.5564743670113668,0.0,0.5769230769230769,-0.8722022874559575,"Europe, Middle East, Africa",P018,Netherlands
M0612,-0.3230357862887442,0.038461538461538464,0.34615384615384615,-0.2852319471449206,"Europe, Middle East, Africa",P018,Netherlands
M0771,-0.3552804512893986,0.0,0.5384615384615384,-0.45515444497379626,"Europe, Middle East, Africa",P018,Netherlands
M0579,-0.7076988332897409,0.0,0.5769230769230769,-1.1714667511004517,"Europe, Middle East, Africa",P018,Netherlands
M0529,-0.607538247610715,0.38461538461538464,0.11538461538461539,-0.6302088167043636,"Europe, Middle East, Africa",P019,Italy
M0736,-0.4825552626912863,0.07692307692307693,0.4230769230769231,-0.6270767025375281,"Europe, Middle East, Africa",P019,Italy
M0460,-0.3529091406288329,0.0,0.6153846153846154,-0.4882552211901321,"Europe, Middle East, Africa",P019,Italy
M0627,-0.359754573138205,0.3076923076923077,0.15384615384615385,-0.18201303324162735,"Europe, Middle East, Africa",P019,Italy
M0058,-0.7342953083762793,0.0,0.8461538461538461,-1.356376755041393,"Europe, Middle East, Africa",P019,Italy
M0563,-0.2706220023013798,0.19230769230769232,0.6538461538461539,-0.2861678909265783,"Europe, Middle East, Africa",P019,Italy
M0152,-0.6272549443380634,0.3076923076923077,0.11538461538461539,-0.6924840495842128,"Europe, Middle East, Africa",P019,Italy
M0750,-0.6584965359725087,0.0,0.3076923076923077,-0.9418211337260455,"Europe, Middle East, Africa",P019,Italy
M0377,-0.5327511180692434,0.15384615384615385,0.5,-0.740947825423031,"Europe, Middle East, Africa",P019,Italy
M0618,-0.8818709668647229,0.38461538461538464,0.38461538461538464,-1.3053745051957442,"Europe, Middle East, Africa",P019,Italy
M0443,-0.1816084952842141,0.0,0.5384615384615384,-0.11146769875438373,"Europe, Middle East, Africa",P019,Italy
M0597,-0.3543933750034729,0.0,0.7307692307692307,-0.5478826291783115,"Europe, Middle East, Africa",P019,Italy
M0721,-0.8259311820531545,0.19230769230769232,0.34615384615384615,-1.233918757196548,"Europe, Middle East, Africa",P019,Italy
M0114,-0.13736384120927,0.19230769230769232,0.5384615384615384,0.034232489001472285,"Europe, Middle East, Africa",P019,Italy
M0738,-0.4505295278023475,0.0,0.6538461538461539,-0.7003370470505955,"Europe, Middle East, Africa",P019,Italy
M0255,-0.8405399348221777,0.0,0.6923076923076923,-1.4910417943055172,"Europe, Middle East, Africa",P019,Italy
M0756,-0.8902888032364419,0.038461538461538464,0.3076923076923077,-1.38889609528283,"Europe, Middle East, Africa",P019,Italy
M0512,-0.5751801154689915,0.11538461538461539,0.2692307692307692,-0.7231604824513038,"Europe, Middle East, Africa",P019,Italy
M0734,-1.0,0.0,0.6538461538461539,-1.7877073000096737,"Europe, Middle East, Africa",P019,Italy
M0347,-1.0,0.23076923076923078,0.23076923076923078,-1.5100721603559353,"Europe, Middle East, Africa",P019,Italy
M0641,-0.2606978921093817,0.34615384615384615,0.3076923076923077,-0.04994400603676501,"Europe, Middle East, Africa",P019,Italy
M0451,-0.8127236627035919,0.2692307692307692,0.11538461538461539,-1.0711444213187382,"Europe, Middle East, Africa",P019,Italy
M0413,-0.2990508998639168,0.46153846153846156,0.19230769230769232,-0.034266646522425226,"Europe, Middle East, Africa",P019,Italy
M0864,-0.2605630249820342,0.11538461538461539,0.5,-0.21393186327295904,"Europe, Middle East, Africa",P019,Italy
M0369,-0.064064648848455,0.0,0.6153846153846154,0.08335130542971217,"Europe, Middle East, Africa",P019,Italy
M0511,-0.26855432694884,0.4230769230769231,0.11538461538461539,0.05224925263236528,"Europe, Middle East, Africa",P020,Italy
M0325,-0.5606777759662243,0.3076923076923077,0.038461538461538464,-0.5229382251257921,"Europe, Middle East, Africa",P020,Italy
M0825,-0.9822757677986711,0.038461538461538464,0.38461538461538464,-1.608726435305254,"Europe, Middle East, Africa",P020,Italy
M0651,-0.1977903275947248,0.0,0.5384615384615384,-0.14349060805185004,"Europe, Middle East, Africa",P020,Italy
M0075,-0.1231958598779663,0.07692307692307693,0.6538461538461539,-0.029305637615546914,"Europe, Middle East, Africa",P020,Italy
M0544,-0.7398890915531022,0.23076923076923078,0.5,-1.1276048511701315,"Europe, Middle East, Africa",P020,Italy
M0365,-0.5684941340400266,0.0,0.7692307692307693,-0.9904723673400567,"Europe, Middle East, Africa",P020,Italy
M0668,-0.6069517944682397,0.23076923076923078,0.3076923076923077,-0.7700459798091649,"Europe, Middle East, Africa",P020,Italy
M0158,-0.2643013766356562,0.0,0.4230769230769231,-0.2184219293651757,"Europe, Middle East, Africa",P020,Italy
M0231,-1.0,0.19230769230769232,0.38461538461538464,-1.5972876015856776,"Europe, Middle East, Africa",P020,Italy
M0449,-1.0,0.2692307692307692,0.11538461538461539,-1.4417534504896325,"Europe, Middle East, Africa",P020,Italy
M0042,-0.899038431353925,0.34615384615384615,0.5384615384615384,-1.426563364741539,"Europe, Middle East, Africa",P020,Italy
M0581,-0.3569373580161835,0.15384615384615385,0.5,-0.3930225729923342,"Europe, Middle East, Africa",P020,Italy
M0665,-0.6701295292879215,0.0,0.6538461538461539,-1.1349127362776001,"Europe, Middle East, Africa",P020,Italy
