manager_id,from_state,to_state,transition_count,from_state_transition_count,transition_rate
M0399,Appreciation,Neutral,0,0,
M0399,Appreciation,Appreciation,0,0,
M0400,Aversion,Aversion,4,7,0.5714285714285714
M0400,Aversion,Neutral,3,7,0.42857142857142855
M0400,Aversion,Appreciation,0,7,0.0
M0400,Neutral,Aversion,4,18,0.2222222222222222
M0400,Neutral,Neutral,14,18,0.7777777777777778
M0400,Neutral,Appreciation,0,18,0.0
M0400,Appreciation,Aversion,0,0,
M0400,Appreciation,Neutral,0,0,
M0400,Appreciation,Appreciation,0,0,
M0401,Aversion,Aversion,0,0,
M0401,Aversion,Neutral,0,0,
M0401,Aversion,Appreciation,0,0,
M0401,Neutral,Aversion,0,15,0.0
M0401,Neutral,Neutral,13,15,0.8666666666666667
M0401,Neutral,Appreciation,2,15,0.13333333333333333
M0401,Appreciation,Aversion,0,10,0.0
M0401,Appreciation,Neutral,1,10,0.1
M0401,Appreciation,Appreciation,9,10,0.9
M0402,Aversion,Aversion,10,13,0.7692307692307693
M0402,Aversion,Neutral,3,13,0.23076923076923078
M0402,Aversion,Appreciation,0,13,0.0
M0402,Neutral,Aversion,3,11,0.2727272727272727
M0402,Neutral,Neutral,7,11,0.6363636363636364
M0402,Neutral,Appreciation,1,11,0.09090909090909091
M0402,Appreciation,Aversion,0,1,0.0
M0402,Appreciation,Neutral,0,1,0.0
M0402,Appreciation,Appreciation,1,1,1.0
M0403,Aversion,Aversion,5,9,0.5555555555555556
M0403,Aversion,Neutral,4,9,0.4444444444444444
M0403,Aversion,Appreciation,0,9,0.0
M0403,Neutral,Aversion,4,14,0.2857142857142857
M0403,Neutral,Neutral,9,14,0.6428571428571429
M0403,Neutral,Appreciation,1,14,0.07142857142857142
M0403,Appreciation,Aversion,0,2,0.0
M0403,Appreciation,Neutral,1,2,0.5
M0403,Appreciation,Appreciation,1,2,0.5
M0404,Aversion,Aversion,11,15,0.7333333333333333
M0404,Aversion,Neutral,4,15,0.26666666666666666
M0404,Aversion,Appreciation,0,15,0.0
M0404,Neutral,Aversion,4,10,0.4
M0404,Neutral,Neutral,6,10,0.6
M0404,Neutral,Appreciation,0,10,0.0
M0404,Appreciation,Aversion,0,0,
M0404,Appreciation,Neutral,0,0,
M0404,Appreciation,Appreciation,0,0,
M0405,Aversion,Aversion,6,11,0.5454545454545454
M0405,Aversion,Neutral,5,11,0.45454545454545453
M0405,Aversion,Appreciation,0,11,0.0
M0405,Neutral,Aversion,5,14,0.35714285714285715
M0405,Neutral,Neutral,9,14,0.6428571428571429
M0405,Neutral,Appreciation,0,14,0.0
M0405,Appreciation,Aversion,0,0,
M0405,Appreciation,Neutral,0,0,
M0405,Appreciation,Appreciation,0,0,
M0406,Aversion,Aversion,8,12,0.6666666666666666
M0406,Aversion,Neutral,4,12,0.3333333333333333
M0406,Aversion,Appreciation,0,12,0.0
M0406,Neutral,Aversion,4,13,0.3076923076923077
M0406,Neutral,Neutral,9,13,0.6923076923076923
M0406,Neutral,Appreciation,0,13,0.0
M0406,Appreciation,Aversion,0,0,
M0406,Appreciation,Neutral,0,0,
M0406,Appreciation,Appreciation,0,0,
M0407,Aversion,Aversion,10,14,0.7142857142857143
M0407,Aversion,Neutral,4,14,0.2857142857142857
M0407,Aversion,Appreciation,0,14,0.0
M0407,Neutral,Aversion,5,11,0.45454545454545453
M0407,Neutral,Neutral,6,11,0.5454545454545454
M0407,Neutral,Appreciation,0,11,0.0
M0407,Appreciation,Aversion,0,0,
M0407,Appreciation,Neutral,0,0,
M0407,Appreciation,Appreciation,0,0,
M0408,Aversion,Aversion,10,12,0.8333333333333334
M0408,Aversion,Neutral,2,12,0.16666666666666666
M0408,Aversion,Appreciation,0,12,0.0
M0408,Neutral,Aversion,3,11,0.2727272727272727
M0408,Neutral,Neutral,7,11,0.6363636363636364
M0408,Neutral,Appreciation,1,11,0.09090909090909091
M0408,Appreciation,Aversion,0,2,0.0
M0408,Appreciation,Neutral,1,2,0.5
M0408,Appreciation,Appreciation,1,2,0.5
M0409,Aversion,Aversion,13,16,0.8125
M0409,Aversion,Neutral,3,16,0.1875
M0409,Aversion,Appreciation,0,16,0.0
M0409,Neutral,Aversion,4,9,0.4444444444444444
M0409,Neutral,Neutral,5,9,0.5555555555555556
M0409,Neutral,Appreciation,0,9,0.0
M0409,Appreciation,Aversion,0,0,
M0409,Appreciation,Neutral,0,0,
M0409,Appreciation,Appreciation,0,0,
M0410,Aversion,Aversion,6,10,0.6
M0410,Aversion,Neutral,4,10,0.4
M0410,Aversion,Appreciation,0,10,0.0
M0410,Neutral,Aversion,4,10,0.4
M0410,Neutral,Neutral,4,10,0.4
M0410,Neutral,Appreciation,2,10,0.2
M0410,Appreciation,Aversion,0,5,0.0
M0410,Appreciation,Neutral,1,5,0.2
M0410,Appreciation,Appreciation,4,5,0.8
M0411,Aversion,Aversion,0,1,0.0
M0411,Aversion,Neutral,1,1,1.0
M0411,Aversion,Appreciation,0,1,0.0
M0411,Neutral,Aversion,0,14,0.0
M0411,Neutral,Neutral,11,14,0.7857142857142857
M0411,Neutral,Appreciation,3,14,0.21428571428571427
M0411,Appreciation,Aversion,0,10,0.0
M0411,Appreciation,Neutral,3,10,0.3
M0411,Appreciation,Appreciation,7,10,0.7
M0412,Aversion,Aversion,5,7,0.7142857142857143
M0412,Aversion,Neutral,2,7,0.2857142857142857
M0412,Aversion,Appreciation,0,7,0.0
M0412,Neutral,Aversion,3,17,0.17647058823529413
M0412,Neutral,Neutral,13,17,0.7647058823529411
M0412,Neutral,Appreciation,1,17,0.058823529411764705
M0412,Appreciation,Aversion,0,1,0.0
M0412,Appreciation,Neutral,1,1,1.0
M0412,Appreciation,Appreciation,0,1,0.0
M0413,Aversion,Aversion,3,5,0.6
M0413,Aversion,Neutral,2,5,0.4
M0413,Aversion,Appreciation,0,5,0.0
M0413,Neutral,Aversion,2,9,0.2222222222222222
M0413,Neutral,Neutral,6,9,0.6666666666666666
M0413,Neutral,Appreciation,1,9,0.1111111111111111
M0413,Appreciation,Aversion,0,11,0.0
M0413,Appreciation,Neutral,0,11,0.0
M0413,Appreciation,Appreciation,11,11,1.0
M0414,Aversion,Aversion,0,1,0.0
M0414,Aversion,Neutral,1,1,1.0
M0414,Aversion,Appreciation,0,1,0.0
M0414,Neutral,Aversion,1,14,0.07142857142857142
M0414,Neutral,Neutral,12,14,0.8571428571428571
M0414,Neutral,Appreciation,1,14,0.07142857142857142
M0414,Appreciation,Aversion,0,10,0.0
M0414,Appreciation,Neutral,0,10,0.0
M0414,Appreciation,Appreciation,10,10,1.0
M0415,Aversion,Aversion,1,3,0.3333333333333333
M0415,Aversion,Neutral,2,3,0.6666666666666666
M0415,Aversion,Appreciation,0,3,0.0
M0415,Neutral,Aversion,2,20,0.1
M0415,Neutral,Neutral,17,20,0.85
M0415,Neutral,Appreciation,1,20,0.05
M0415,Appreciation,Aversion,0,2,0.0
M0415,Appreciation,Neutral,1,2,0.5
M0415,Appreciation,Appreciation,1,2,0.5
M0416,Aversion,Aversion,5,7,0.7142857142857143
M0416,Aversion,Neutral,2,7,0.2857142857142857
M0416,Aversion,Appreciation,0,7,0.0
M0416,Neutral,Aversion,2,8,0.25
M0416,Neutral,Neutral,5,8,0.625
M0416,Neutral,Appreciation,1,8,0.125
M0416,Appreciation,Aversion,0,10,0.0
M0416,Appreciation,Neutral,0,10,0.0
M0416,Appreciation,Appreciation,10,10,1.0
M0417,Aversion,Aversion,0,1,0.0
M0417,Aversion,Neutral,1,1,1.0
M0417,Aversion,Appreciation,0,1,0.0
M0417,Neutral,Aversion,1,20,0.05
M0417,Neutral,Neutral,18,20,0.9
M0417,Neutral,Appreciation,1,20,0.05
M0417,Appreciation,Aversion,0,4,0.0
M0417,Appreciation,Neutral,0,4,0.0
M0417,Appreciation,Appreciation,4,4,1.0
M0418,Aversion,Aversion,4,8,0.5
M0418,Aversion,Neutral,4,8,0.5
M0418,Aversion,Appreciation,0,8,0.0
M0418,Neutral,Aversion,4,12,0.3333333333333333
M0418,Neutral,Neutral,7,12,0.5833333333333334
M0418,Neutral,Appreciation,1,12,0.08333333333333333
M0418,Appreciation,Aversion,0,5,0.0
M0418,Appreciation,Neutral,0,5,0.0
M0418,Appreciation,Appreciation,5,5,1.0
M0419,Aversion,Aversion,11,15,0.7333333333333333
M0419,Aversion,Neutral,4,15,0.26666666666666666
M0419,Aversion,Appreciation,0,15,0.0
M0419,Neutral,Aversion,5,10,0.5
M0419,Neutral,Neutral,5,10,0.5
M0419,Neutral,Appreciation,0,10,0.0
M0419,Appreciation,Aversion,0,0,
M0419,Appreciation,Neutral,0,0,
M0419,Appreciation,Appreciation,0,0,
M0420,Aversion,Aversion,6,8,0.75
M0420,Aversion,Neutral,2,8,0.25
M0420,Aversion,Appreciation,0,8,0.0
M0420,Neutral,Aversion,2,9,0.2222222222222222
M0420,Neutral,Neutral,5,9,0.5555555555555556
M0420,Neutral,Appreciation,2,9,0.2222222222222222
M0420,Appreciation,Aversion,0,8,0.0
M0420,Appreciation,Neutral,2,8,0.25
M0420,Appreciation,Appreciation,6,8,0.75
M0421,Aversion,Aversion,8,13,0.6153846153846154
M0421,Aversion,Neutral,5,13,0.38461538461538464
M0421,Aversion,Appreciation,0,13,0.0
M0421,Neutral,Aversion,6,12,0.5
M0421,Neutral,Neutral,6,12,0.5
M0421,Neutral,Appreciation,0,12,0.0
M0421,Appreciation,Aversion,0,0,
M0421,Appreciation,Neutral,0,0,
M0421,Appreciation,Appreciation,0,0,
M0422,Aversion,Aversion,12,15,0.8
M0422,Aversion,Neutral,3,15,0.2
M0422,Aversion,Appreciation,0,15,0.0
M0422,Neutral,Aversion,4,10,0.4
M0422,Neutral,Neutral,6,10,0.6
M0422,Neutral,Appreciation,0,10,0.0
M0422,Appreciation,Aversion,0,0,
M0422,Appreciation,Neutral,0,0,
M0422,Appreciation,Appreciation,0,0,
M0423,Aversion,Aversion,6,8,0.75
M0423,Aversion,Neutral,2,8,0.25
M0423,Aversion,Appreciation,0,8,0.0
M0423,Neutral,Aversion,2,11,0.18181818181818182
M0423,Neutral,Neutral,7,11,0.6363636363636364
M0423,Neutral,Appreciation,2,11,0.18181818181818182
M0423,Appreciation,Aversion,1,6,0.16666666666666666
M0423,Appreciation,Neutral,1,6,0.16666666666666666
M0423,Appreciation,Appreciation,4,6,0.6666666666666666
M0424,Aversion,Aversion,5,8,0.625
M0424,Aversion,Neutral,3,8,0.375
M0424,Aversion,Appreciation,0,8,0.0
M0424,Neutral,Aversion,3,17,0.17647058823529413
M0424,Neutral,Neutral,14,17,0.8235294117647058
M0424,Neutral,Appreciation,0,17,0.0
M0424,Appreciation,Aversion,0,0,
M0424,Appreciation,Neutral,0,0,
M0424,Appreciation,Appreciation,0,0,
M0425,Aversion,Aversion,6,7,0.8571428571428571
M0425,Aversion,Neutral,1,7,0.14285714285714285
M0425,Aversion,Appreciation,0,7,0.0
M0425,Neutral,Aversion,1,8,0.125
M0425,Neutral,Neutral,6,8,0.75
M0425,Neutral,Appreciation,1,8,0.125
M0425,Appreciation,Aversion,0,10,0.0
M0425,Appreciation,Neutral,0,10,0.0
M0425,Appreciation,Appreciation,10,10,1.0
M0426,Aversion,Aversion,8,13,0.6153846153846154
M0426,Aversion,Neutral,5,13,0.38461538461538464
M0426,Aversion,Appreciation,0,13,0.0
M0426,Neutral,Aversion,5,12,0.4166666666666667
M0426,Neutral,Neutral,7,12,0.5833333333333334
M0426,Neutral,Appreciation,0,12,0.0
M0426,Appreciation,Aversion,0,0,
M0426,Appreciation,Neutral,0,0,
M0426,Appreciation,Appreciation,0,0,
M0427,Aversion,Aversion,3,5,0.6
M0427,Aversion,Neutral,2,5,0.4
M0427,Aversion,Appreciation,0,5,0.0
M0427,Neutral,Aversion,3,19,0.15789473684210525
M0427,Neutral,Neutral,15,19,0.7894736842105263
M0427,Neutral,Appreciation,1,19,0.05263157894736842
M0427,Appreciation,Aversion,0,1,0.0
M0427,Appreciation,Neutral,1,1,1.0
M0427,Appreciation,Appreciation,0,1,0.0
M0428,Aversion,Aversion,8,10,0.8
M0428,Aversion,Neutral,2,10,0.2
M0428,Aversion,Appreciation,0,10,0.0
M0428,Neutral,Aversion,2,7,0.2857142857142857
M0428,Neutral,Neutral,4,7,0.5714285714285714
M0428,Neutral,Appreciation,1,7,0.14285714285714285
M0428,Appreciation,Aversion,0,8,0.0
M0428,Appreciation,Neutral,0,8,0.0
M0428,Appreciation,Appreciation,8,8,1.0
M0429,Aversion,Aversion,7,9,0.7777777777777778
M0429,Aversion,Neutral,2,9,0.2222222222222222
M0429,Aversion,Appreciation,0,9,0.0
M0429,Neutral,Aversion,2,12,0.16666666666666666
M0429,Neutral,Neutral,8,12,0.6666666666666666
M0429,Neutral,Appreciation,2,12,0.16666666666666666
M0429,Appreciation,Aversion,0,4,0.0
M0429,Appreciation,Neutral,1,4,0.25
M0429,Appreciation,Appreciation,3,4,0.75
M0430,Aversion,Aversion,14,14,1.0
M0430,Aversion,Neutral,0,14,0.0
M0430,Aversion,Appreciation,0,14,0.0
M0430,Neutral,Aversion,1,11,0.09090909090909091
M0430,Neutral,Neutral,10,11,0.9090909090909091
M0430,Neutral,Appreciation,0,11,0.0
M0430,Appreciation,Aversion,0,0,
M0430,Appreciation,Neutral,0,0,
M0430,Appreciation,Appreciation,0,0,
M0431,Aversion,Aversion,0,0,
M0431,Aversion,Neutral,0,0,
M0431,Aversion,Appreciation,0,0,
M0431,Neutral,Aversion,0,16,0.0
M0431,Neutral,Neutral,15,16,0.9375
M0431,Neutral,Appreciation,1,16,0.0625
M0431,Appreciation,Aversion,0,9,0.0
M0431,Appreciation,Neutral,0,9,0.0
M0431,Appreciation,Appreciation,9,9,1.0
M0432,Aversion,Aversion,9,11,0.8181818181818182
M0432,Aversion,Neutral,2,11,0.18181818181818182
M0432,Aversion,Appreciation,0,11,0.0
M0432,Neutral,Aversion,3,14,0.21428571428571427
M0432,Neutral,Neutral,11,14,0.7857142857142857
M0432,Neutral,Appreciation,0,14,0.0
M0432,Appreciation,Aversion,0,0,
M0432,Appreciation,Neutral,0,0,
M0432,Appreciation,Appreciation,0,0,
M0433,Aversion,Aversion,3,6,0.5
M0433,Aversion,Neutral,3,6,0.5
M0433,Aversion,Appreciation,0,6,0.0
M0433,Neutral,Aversion,3,11,0.2727272727272727
M0433,Neutral,Neutral,6,11,0.5454545454545454
M0433,Neutral,Appreciation,2,11,0.18181818181818182
M0433,Appreciation,Aversion,0,8,0.0
M0433,Appreciation,Neutral,1,8,0.125
M0433,Appreciation,Appreciation,7,8,0.875
M0434,Aversion,Aversion,7,12,0.5833333333333334
M0434,Aversion,Neutral,5,12,0.4166666666666667
M0434,Aversion,Appreciation,0,12,0.0
M0434,Neutral,Aversion,5,11,0.45454545454545453
M0434,Neutral,Neutral,5,11,0.45454545454545453
M0434,Neutral,Appreciation,1,11,0.09090909090909091
M0434,Appreciation,Aversion,0,2,0.0
M0434,Appreciation,Neutral,0,2,0.0
M0434,Appreciation,Appreciation,2,2,1.0
M0435,Aversion,Aversion,4,9,0.4444444444444444
M0435,Aversion,Neutral,4,9,0.4444444444444444
M0435,Aversion,Appreciation,1,9,0.1111111111111111
M0435,Neutral,Aversion,5,13,0.38461538461538464
M0435,Neutral,Neutral,8,13,0.6153846153846154
M0435,Neutral,Appreciation,0,13,0.0
M0435,Appreciation,Aversion,0,3,0.0
M0435,Appreciation,Neutral,0,3,0.0
M0435,Appreciation,Appreciation,3,3,1.0
M0436,Aversion,Aversion,2,7,0.2857142857142857
M0436,Aversion,Neutral,5,7,0.7142857142857143
M0436,Aversion,Appreciation,0,7,0.0
M0436,Neutral,Aversion,6,10,0.6
M0436,Neutral,Neutral,3,10,0.3
M0436,Neutral,Appreciation,1,10,0.1
M0436,Appreciation,Aversion,0,8,0.0
M0436,Appreciation,Neutral,1,8,0.125
M0436,Appreciation,Appreciation,7,8,0.875
M0437,Aversion,Aversion,0,0,
M0437,Aversion,Neutral,0,0,
M0437,Aversion,Appreciation,0,0,
M0437,Neutral,Aversion,0,18,0.0
M0437,Neutral,Neutral,17,18,0.9444444444444444
M0437,Neutral,Appreciation,1,18,0.05555555555555555
M0437,Appreciation,Aversion,0,7,0.0
M0437,Appreciation,Neutral,1,7,0.14285714285714285
M0437,Appreciation,Appreciation,6,7,0.8571428571428571
M0438,Aversion,Aversion,5,7,0.7142857142857143
M0438,Aversion,Neutral,2,7,0.2857142857142857
M0438,Aversion,Appreciation,0,7,0.0
M0438,Neutral,Aversion,3,13,0.23076923076923078
M0438,Neutral,Neutral,9,13,0.6923076923076923
M0438,Neutral,Appreciation,1,13,0.07692307692307693
M0438,Appreciation,Aversion,0,5,0.0
M0438,Appreciation,Neutral,1,5,0.2
M0438,Appreciation,Appreciation,4,5,0.8
M0439,Aversion,Aversion,7,9,0.7777777777777778
M0439,Aversion,Neutral,2,9,0.2222222222222222
M0439,Aversion,Appreciation,0,9,0.0
M0439,Neutral,Aversion,3,12,0.25
M0439,Neutral,Neutral,8,12,0.6666666666666666
M0439,Neutral,Appreciation,1,12,0.08333333333333333
M0439,Appreciation,Aversion,0,4,0.0
M0439,Appreciation,Neutral,1,4,0.25
M0439,Appreciation,Appreciation,3,4,0.75
M0440,Aversion,Aversion,2,4,0.5
M0440,Aversion,Neutral,2,4,0.5
M0440,Aversion,Appreciation,0,4,0.0
M0440,Neutral,Aversion,3,15,0.2
M0440,Neutral,Neutral,10,15,0.6666666666666666
M0440,Neutral,Appreciation,2,15,0.13333333333333333
M0440,Appreciation,Aversion,0,6,0.0
M0440,Appreciation,Neutral,2,6,0.3333333333333333
M0440,Appreciation,Appreciation,4,6,0.6666666666666666
M0441,Aversion,Aversion,2,5,0.4
M0441,Aversion,Neutral,3,5,0.6
M0441,Aversion,Appreciation,0,5,0.0
M0441,Neutral,Aversion,3,16,0.1875
M0441,Neutral,Neutral,12,16,0.75
M0441,Neutral,Appreciation,1,16,0.0625
M0441,Appreciation,Aversion,0,4,0.0
M0441,Appreciation,Neutral,1,4,0.25
M0441,Appreciation,Appreciation,3,4,0.75
M0442,Aversion,Aversion,0,0,
M0442,Aversion,Neutral,0,0,
M0442,Aversion,Appreciation,0,0,
M0442,Neutral,Aversion,0,17,0.0
M0442,Neutral,Neutral,15,17,0.8823529411764706
M0442,Neutral,Appreciation,2,17,0.11764705882352941
M0442,Appreciation,Aversion,0,8,0.0
M0442,Appreciation,Neutral,1,8,0.125
M0442,Appreciation,Appreciation,7,8,0.875
M0443,Aversion,Aversion,11,13,0.8461538461538461
M0443,Aversion,Neutral,2,13,0.15384615384615385
M0443,Aversion,Appreciation,0,13,0.0
M0443,Neutral,Aversion,3,12,0.25
M0443,Neutral,Neutral,9,12,0.75
M0443,Neutral,Appreciation,0,12,0.0
M0443,Appreciation,Aversion,0,0,
M0443,Appreciation,Neutral,0,0,
M0443,Appreciation,Appreciation,0,0,
M0444,Aversion,Aversion,1,3,0.3333333333333333
M0444,Aversion,Neutral,2,3,0.6666666666666666
M0444,Aversion,Appreciation,0,3,0.0
M0444,Neutral,Aversion,3,15,0.2
M0444,Neutral,Neutral,10,15,0.6666666666666666
M0444,Neutral,Appreciation,2,15,0.13333333333333333
M0444,Appreciation,Aversion,0,7,0.0
M0444,Appreciation,Neutral,2,7,0.2857142857142857
M0444,Appreciation,Appreciation,5,7,0.7142857142857143
M0445,Aversion,Aversion,3,6,0.5
M0445,Aversion,Neutral,3,6,0.5
M0445,Aversion,Appreciation,0,6,0.0
M0445,Neutral,Aversion,4,16,0.25
M0445,Neutral,Neutral,10,16,0.625
M0445,Neutral,Appreciation,2,16,0.125
M0445,Appreciation,Aversion,0,3,0.0
M0445,Appreciation,Neutral,2,3,0.6666666666666666
M0445,Appreciation,Appreciation,1,3,0.3333333333333333
M0446,Aversion,Aversion,4,7,0.5714285714285714
M0446,Aversion,Neutral,3,7,0.42857142857142855
M0446,Aversion,Appreciation,0,7,0.0
M0446,Neutral,Aversion,4,18,0.2222222222222222
M0446,Neutral,Neutral,14,18,0.7777777777777778
M0446,Neutral,Appreciation,0,18,0.0
M0446,Appreciation,Aversion,0,0,
M0446,Appreciation,Neutral,0,0,
M0446,Appreciation,Appreciation,0,0,
M0447,Aversion,Aversion,10,14,0.7142857142857143
M0447,Aversion,Neutral,4,14,0.2857142857142857
M0447,Aversion,Appreciation,0,14,0.0
M0447,Neutral,Aversion,5,11,0.45454545454545453
M0447,Neutral,Neutral,6,11,0.5454545454545454
M0447,Neutral,Appreciation,0,11,0.0
M0447,Appreciation,Aversion,0,0,
M0447,Appreciation,Neutral,0,0,
M0447,Appreciation,Appreciation,0,0,
M0448,Aversion,Aversion,11,16,0.6875
M0448,Aversion,Neutral,5,16,0.3125
M0448,Aversion,Appreciation,0,16,0.0
M0448,Neutral,Aversion,6,9,0.6666666666666666
M0448,Neutral,Neutral,3,9,0.3333333333333333
M0448,Neutral,Appreciation,0,9,0.0
M0448,Appreciation,Aversion,0,0,
M0448,Appreciation,Neutral,0,0,
M0448,Appreciation,Appreciation,0,0,
M0449,Aversion,Aversion,2,3,0.6666666666666666
M0449,Aversion,Neutral,1,3,0.3333333333333333
M0449,Aversion,Appreciation,0,3,0.0
M0449,Neutral,Aversion,1,16,0.0625
M0449,Neutral,Neutral,13,16,0.8125
M0449,Neutral,Appreciation,2,16,0.125
M0449,Appreciation,Aversion,0,6,0.0
M0449,Appreciation,Neutral,1,6,0.16666666666666666
M0449,Appreciation,Appreciation,5,6,0.8333333333333334
M0450,Aversion,Aversion,5,8,0.625
M0450,Aversion,Neutral,3,8,0.375
M0450,Aversion,Appreciation,0,8,0.0
M0450,Neutral,Aversion,3,15,0.2
M0450,Neutral,Neutral,11,15,0.7333333333333333
M0450,Neutral,Appreciation,1,15,0.06666666666666667
M0450,Appreciation,Aversion,0,2,0.0
M0450,Appreciation,Neutral,0,2,0.0
M0450,Appreciation,Appreciation,2,2,1.0
M0451,Aversion,Aversion,1,3,0.3333333333333333
M0451,Aversion,Neutral,2,3,0.6666666666666666
M0451,Aversion,Appreciation,0,3,0.0
M0451,Neutral,Aversion,2,16,0.125
M0451,Neutral,Neutral,13,16,0.8125
M0451,Neutral,Appreciation,1,16,0.0625
M0451,Appreciation,Aversion,0,6,0.0
M0451,Appreciation,Neutral,0,6,0.0
M0451,Appreciation,Appreciation,6,6,1.0
M0452,Aversion,Aversion,7,11,0.6363636363636364
M0452,Aversion,Neutral,4,11,0.36363636363636365
M0452,Aversion,Appreciation,0,11,0.0
M0452,Neutral,Aversion,4,14,0.2857142857142857
M0452,Neutral,Neutral,10,14,0.7142857142857143
M0452,Neutral,Appreciation,0,14,0.0
M0452,Appreciation,Aversion,0,0,
M0452,Appreciation,Neutral,0,0,
M0452,Appreciation,Appreciation,0,0,
M0453,Aversion,Aversion,10,13,0.7692307692307693
M0453,Aversion,Neutral,3,13,0.23076923076923078
M0453,Aversion,Appreciation,0,13,0.0
M0453,Neutral,Aversion,4,12,0.3333333333333333
M0453,Neutral,Neutral,8,12,0.6666666666666666
M0453,Neutral,Appreciation,0,12,0.0
M0453,Appreciation,Aversion,0,0,
M0453,Appreciation,Neutral,0,0,
M0453,Appreciation,Appreciation,0,0,
M0454,Aversion,Aversion,0,0,
M0454,Aversion,Neutral,0,0,
M0454,Aversion,Appreciation,0,0,
M0454,Neutral,Aversion,0,19,0.0
M0454,Neutral,Neutral,16,19,0.8421052631578947
M0454,Neutral,Appreciation,3,19,0.15789473684210525
M0454,Appreciation,Aversion,0,6,0.0
M0454,Appreciation,Neutral,2,6,0.3333333333333333
M0454,Appreciation,Appreciation,4,6,0.6666666666666666
M0455,Aversion,Aversion,1,2,0.5
M0455,Aversion,Neutral,1,2,0.5
M0455,Aversion,Appreciation,0,2,0.0
M0455,Neutral,Aversion,1,16,0.0625
M0455,Neutral,Neutral,12,16,0.75
M0455,Neutral,Appreciation,3,16,0.1875
M0455,Appreciation,Aversion,0,7,0.0
M0455,Appreciation,Neutral,2,7,0.2857142857142857
M0455,Appreciation,Appreciation,5,7,0.7142857142857143
M0456,Aversion,Aversion,0,4,0.0
M0456,Aversion,Neutral,4,4,1.0
M0456,Aversion,Appreciation,0,4,0.0
M0456,Neutral,Aversion,4,15,0.26666666666666666
M0456,Neutral,Neutral,9,15,0.6
M0456,Neutral,Appreciation,2,15,0.13333333333333333
M0456,Appreciation,Aversion,0,6,0.0
M0456,Appreciation,Neutral,2,6,0.3333333333333333
M0456,Appreciation,Appreciation,4,6,0.6666666666666666
M0457,Aversion,Aversion,13,17,0.7647058823529411
M0457,Aversion,Neutral,4,17,0.23529411764705882
M0457,Aversion,Appreciation,0,17,0.0
M0457,Neutral,Aversion,5,8,0.625
M0457,Neutral,Neutral,3,8,0.375
M0457,Neutral,Appreciation,0,8,0.0
M0457,Appreciation,Aversion,0,0,
M0457,Appreciation,Neutral,0,0,
M0457,Appreciation,Appreciation,0,0,
M0458,Aversion,Aversion,0,1,0.0
M0458,Aversion,Neutral,1,1,1.0
M0458,Aversion,Appreciation,0,1,0.0
M0458,Neutral,Aversion,1,24,0.041666666666666664
M0458,Neutral,Neutral,23,24,0.9583333333333334
M0458,Neutral,Appreciation,0,24,0.0
M0458,Appreciation,Aversion,0,0,
M0458,Appreciation,Neutral,0,0,
M0458,Appreciation,Appreciation,0,0,
M0459,Aversion,Aversion,1,4,0.25
M0459,Aversion,Neutral,3,4,0.75
M0459,Aversion,Appreciation,0,4,0.0
M0459,Neutral,Aversion,3,9,0.3333333333333333
M0459,Neutral,Neutral,5,9,0.5555555555555556
M0459,Neutral,Appreciation,1,9,0.1111111111111111
M0459,Appreciation,Aversion,0,12,0.0
M0459,Appreciation,Neutral,0,12,0.0
M0459,Appreciation,Appreciation,12,12,1.0
M0460,Aversion,Aversion,12,15,0.8
M0460,Aversion,Neutral,3,15,0.2
M0460,Aversion,Appreciation,0,15,0.0
M0460,Neutral,Aversion,4,10,0.4
M0460,Neutral,Neutral,6,10,0.6
M0460,Neutral,Appreciation,0,10,0.0
M0460,Appreciation,Aversion,0,0,
M0460,Appreciation,Neutral,0,0,
M0460,Appreciation,Appreciation,0,0,
M0461,Aversion,Aversion,0,2,0.0
M0461,Aversion,Neutral,2,2,1.0
M0461,Aversion,Appreciation,0,2,0.0
M0461,Neutral,Aversion,2,11,0.18181818181818182
M0461,Neutral,Neutral,8,11,0.7272727272727273
M0461,Neutral,Appreciation,1,11,0.09090909090909091
M0461,Appreciation,Aversion,0,12,0.0
M0461,Appreciation,Neutral,0,12,0.0
M0461,Appreciation,Appreciation,12,12,1.0
M0462,Aversion,Aversion,3,5,0.6
M0462,Aversion,Neutral,2,5,0.4
M0462,Aversion,Appreciation,0,5,0.0
M0462,Neutral,Aversion,2,12,0.16666666666666666
M0462,Neutral,Neutral,8,12,0.6666666666666666
M0462,Neutral,Appreciation,2,12,0.16666666666666666
M0462,Appreciation,Aversion,0,8,0.0
M0462,Appreciation,Neutral,1,8,0.125
M0462,Appreciation,Appreciation,7,8,0.875
M0463,Aversion,Aversion,4,7,0.5714285714285714
M0463,Aversion,Neutral,3,7,0.42857142857142855
M0463,Aversion,Appreciation,0,7,0.0
M0463,Neutral,Aversion,4,18,0.2222222222222222
M0463,Neutral,Neutral,14,18,0.7777777777777778
M0463,Neutral,Appreciation,0,18,0.0
M0463,Appreciation,Aversion,0,0,
M0463,Appreciation,Neutral,0,0,
M0463,Appreciation,Appreciation,0,0,
M0464,Aversion,Aversion,7,9,0.7777777777777778
M0464,Aversion,Neutral,2,9,0.2222222222222222
M0464,Aversion,Appreciation,0,9,0.0
M0464,Neutral,Aversion,2,8,0.25
M0464,Neutral,Neutral,5,8,0.625
M0464,Neutral,Appreciation,1,8,0.125
