manager_id,macro_region,n_periods,ai_authority_share_mean,escalation_share_mean,composite_kpi_score_mean,target_attainment_rate,share_aversion,share_neutral,share_appreciation,n_transitions,persistence_rate,upward_transition_rate,downward_transition_rate
M0306,"Europe, Middle East, Africa",26,0.3513599260003837,0.5327119331788647,0.4903518528044055,0.0,0.7692307692307693,0.23076923076923078,0.0,25,0.72,0.12,0.16
M0307,"Europe, Middle East, Africa",26,0.17293356057597492,0.6205255622404888,0.456666944861287,0.0,0.38461538461538464,0.6153846153846154,0.0,25,0.92,0.04,0.04
M0308,"Europe, Middle East, Africa",26,0.2808923594845019,0.53608119646509,0.467323969781202,0.0,0.11538461538461539,0.46153846153846156,0.4230769230769231,25,0.52,0.24,0.24
M0309,"North, Central, South America",26,0.427809479301393,0.49173616303877576,0.5406012777629587,0.15384615384615385,0.11538461538461539,0.6538461538461539,0.23076923076923078,25,0.72,0.16,0.12
M0310,"North, Central, South America",26,0.4041555767676108,0.5481797705930237,0.5360541066628993,0.15384615384615385,0.07692307692307693,0.6538461538461539,0.2692307692307692,25,0.88,0.08,0.04
M0311,Asia-Pacific,26,0.43034451177892746,0.4804560847923114,0.5185876579012189,0.19230769230769232,0.6538461538461539,0.34615384615384615,0.0,25,0.72,0.12,0.16
M0312,Asia-Pacific,26,0.1503395455072744,0.5745773902186051,0.410658668433041,0.07692307692307693,0.11538461538461539,0.6538461538461539,0.23076923076923078,25,0.84,0.08,0.08
M0313,"Europe, Middle East, Africa",26,0.13860257294706074,0.6138550170508257,0.3933886887829454,0.0,0.6923076923076923,0.3076923076923077,0.0,25,0.72,0.12,0.16
M0314,"Europe, Middle East, Africa",26,0.32635674014266464,0.5301852663488196,0.47838035745118873,0.23076923076923078,0.0,0.5769230769230769,0.4230769230769231,25,0.92,0.04,0.04
M0315,Asia-Pacific,26,0.2747487496503492,0.6054979045515294,0.47880609206664404,0.038461538461538464,0.5769230769230769,0.4230769230769231,0.0,25,0.72,0.12,0.16
M0316,"North, Central, South America",26,0.2566477745927498,0.6070385973104699,0.4701326784409562,0.038461538461538464,0.19230769230769232,0.5384615384615384,0.2692307692307692,25,0.64,0.2,0.16
M0317,"Europe, Middle East, Africa",26,0.407117554659206,0.45713137512778845,0.5384703943233659,0.11538461538461539,0.2692307692307692,0.6923076923076923,0.038461538461538464,25,0.6,0.2,0.2
M0318,Asia-Pacific,26,0.381474102825205,0.5417514308858066,0.4649658117507721,0.0,0.0,0.5769230769230769,0.4230769230769231,25,0.8,0.12,0.08
M0319,"Europe, Middle East, Africa",26,0.24738984731276212,0.6137994988558623,0.4632182230010661,0.0,0.6538461538461539,0.34615384615384615,0.0,25,0.64,0.16,0.2
M0320,"Europe, Middle East, Africa",26,0.44952735571920655,0.5215582705145677,0.5098085117439076,0.11538461538461539,0.4230769230769231,0.3076923076923077,0.2692307692307692,25,0.72,0.12,0.16
M0321,"Europe, Middle East, Africa",26,0.4422391542117152,0.5589683280141279,0.5110224109411233,0.11538461538461539,0.6538461538461539,0.34615384615384615,0.0,25,0.76,0.12,0.12
M0322,"Europe, Middle East, Africa",26,0.23253307101266132,0.5740985211894389,0.4430930933966659,0.0,0.4230769230769231,0.5769230769230769,0.0,25,0.8,0.08,0.12
M0323,Asia-Pacific,26,0.4020917819765139,0.5076751077930409,0.5217118272396277,0.11538461538461539,0.5769230769230769,0.4230769230769231,0.0,25,0.72,0.12,0.16
M0324,"North, Central, South America",26,0.23147234613963713,0.5271459102134526,0.45770720953043764,0.038461538461538464,0.46153846153846156,0.5384615384615384,0.0,25,0.64,0.16,0.2
M0325,"Europe, Middle East, Africa",26,0.29432732771723147,0.5521293820243149,0.4513472026260485,0.038461538461538464,0.038461538461538464,0.6538461538461539,0.3076923076923077,25,0.8,0.12,0.08
M0326,"Europe, Middle East, Africa",26,0.2883557895027332,0.5191571197723622,0.4389591059134058,0.07692307692307693,0.5384615384615384,0.46153846153846156,0.0,25,0.56,0.2,0.24
M0327,"Europe, Middle East, Africa",26,0.17443060375966116,0.6065317150954364,0.40003924224137105,0.0,0.5,0.4230769230769231,0.07692307692307693,25,0.8,0.08,0.12
M0328,"Europe, Middle East, Africa",26,0.48786987203475096,0.3807040123912484,0.5209681980166585,0.23076923076923078,0.3076923076923077,0.34615384615384615,0.34615384615384615,25,0.72,0.16,0.12
M0329,"Europe, Middle East, Africa",26,0.3522971636105035,0.5440653995089424,0.46726146801663987,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.23076923076923078,25,0.6,0.2,0.2
M0330,Asia-Pacific,26,0.24854368535747126,0.5368730197230906,0.4473160596004678,0.038461538461538464,0.11538461538461539,0.7307692307692307,0.15384615384615385,25,0.76,0.12,0.12
M0331,"Europe, Middle East, Africa",26,0.18083838261724272,0.6116178680159489,0.39793933961884514,0.0,0.2692307692307692,0.38461538461538464,0.34615384615384615,25,0.8,0.08,0.12
M0332,"Europe, Middle East, Africa",26,0.20198124532613526,0.6481213996534219,0.41709722875963734,0.038461538461538464,0.7307692307692307,0.2692307692307692,0.0,25,0.8,0.08,0.12
M0333,"Europe, Middle East, Africa",26,0.37059713616753176,0.46976211025072473,0.4947795848627691,0.11538461538461539,0.23076923076923078,0.7307692307692307,0.038461538461538464,25,0.6,0.2,0.2
M0334,Asia-Pacific,26,0.39540751455927176,0.5610950741375282,0.5333455820013472,0.038461538461538464,0.19230769230769232,0.6538461538461539,0.15384615384615385,25,0.8,0.08,0.12
M0335,"Europe, Middle East, Africa",26,0.3635269056110938,0.5456386857085535,0.49429514445071754,0.15384615384615385,0.5,0.5,0.0,25,0.72,0.12,0.16
M0336,"Europe, Middle East, Africa",26,0.49214652630630557,0.4539988845995071,0.5178940375507085,0.07692307692307693,0.4230769230769231,0.38461538461538464,0.19230769230769232,25,0.72,0.12,0.16
M0337,"Europe, Middle East, Africa",26,0.2791108800713876,0.5626507358958786,0.4637150431292329,0.07692307692307693,0.5769230769230769,0.4230769230769231,0.0,25,0.64,0.16,0.2
M0338,Asia-Pacific,26,0.4576377529912501,0.4846359459135492,0.5313576921248715,0.3076923076923077,0.5,0.5,0.0,25,0.56,0.2,0.24
M0339,Asia-Pacific,26,0.428682774363954,0.5184557443522632,0.5501839650951743,0.07692307692307693,0.3076923076923077,0.6923076923076923,0.0,25,0.8,0.08,0.12
M0340,Asia-Pacific,26,0.45128025866349086,0.5496301056731553,0.5262692843101301,0.3076923076923077,0.07692307692307693,0.4230769230769231,0.5,25,0.8,0.12,0.08
M0341,"Europe, Middle East, Africa",26,0.23351851886928765,0.5516734253306391,0.43648576134732386,0.038461538461538464,0.19230769230769232,0.7692307692307693,0.038461538461538464,25,0.72,0.16,0.12
M0342,"North, Central, South America",26,0.1945590955029191,0.6171040655526912,0.4310225448319329,0.0,0.5384615384615384,0.46153846153846156,0.0,25,0.72,0.12,0.16
M0343,Asia-Pacific,26,0.08087158716160334,0.6247441060983032,0.40696112775308235,0.0,0.5769230769230769,0.3076923076923077,0.11538461538461539,25,0.68,0.16,0.16
M0344,"Europe, Middle East, Africa",26,0.17480175440986362,0.5862957176619099,0.39910051671477387,0.0,0.23076923076923078,0.6923076923076923,0.07692307692307693,25,0.72,0.12,0.16
M0345,"North, Central, South America",26,0.33038482814795234,0.5057607423475533,0.499777271473186,0.15384615384615385,0.038461538461538464,0.46153846153846156,0.5,25,0.88,0.08,0.04
M0346,"Europe, Middle East, Africa",26,0.11658525617956632,0.6422221671186734,0.4004644277123602,0.0,0.0,0.6153846153846154,0.38461538461538464,25,0.88,0.08,0.04
M0347,"Europe, Middle East, Africa",26,0.21280662622771077,0.6658788203375363,0.44324875828317833,0.0,0.23076923076923078,0.5384615384615384,0.23076923076923078,25,0.68,0.16,0.16
M0348,"Europe, Middle East, Africa",26,0.3369172957433089,0.5399774513440956,0.4491019515679461,0.038461538461538464,0.23076923076923078,0.46153846153846156,0.3076923076923077,25,0.64,0.2,0.16
M0349,Asia-Pacific,26,0.43013398226765476,0.5709852092209,0.5409287272167375,0.07692307692307693,0.23076923076923078,0.4230769230769231,0.34615384615384615,25,0.64,0.16,0.2
M0350,"Europe, Middle East, Africa",26,0.28332457900481106,0.4770819280845228,0.4501631106177104,0.07692307692307693,0.34615384615384615,0.5,0.15384615384615385,25,0.64,0.16,0.2
M0351,Asia-Pacific,26,0.35618981761177093,0.5763544058388831,0.49352163351042794,0.07692307692307693,0.07692307692307693,0.5769230769230769,0.34615384615384615,25,0.8,0.08,0.12
M0352,Asia-Pacific,26,0.3538397717172966,0.5969013277096858,0.511694242269153,0.038461538461538464,0.5384615384615384,0.46153846153846156,0.0,25,0.52,0.24,0.24
M0353,"Europe, Middle East, Africa",26,0.46889418648456843,0.5194035623799963,0.5211043568754419,0.11538461538461539,0.2692307692307692,0.2692307692307692,0.46153846153846156,25,0.72,0.16,0.12
M0354,Asia-Pacific,26,0.34459755878694237,0.5567466224076092,0.4937688137199533,0.15384615384615385,0.46153846153846156,0.5384615384615384,0.0,25,0.8,0.08,0.12
M0355,"Europe, Middle East, Africa",26,0.2681945360146303,0.598040320608792,0.4741826927836069,0.0,0.5,0.38461538461538464,0.11538461538461539,25,0.6,0.2,0.2
M0356,Asia-Pacific,26,0.3697618347806696,0.5146776467611769,0.46671573440817604,0.19230769230769232,0.19230769230769232,0.5769230769230769,0.23076923076923078,25,0.72,0.16,0.12
M0357,"Europe, Middle East, Africa",26,0.23535438337269546,0.571493098991503,0.4521550122977445,0.0,0.2692307692307692,0.6923076923076923,0.038461538461538464,25,0.72,0.12,0.16
M0358,"Europe, Middle East, Africa",26,0.32632794830081824,0.6355623772897396,0.464370496397077,0.0,0.38461538461538464,0.6153846153846154,0.0,25,0.8,0.08,0.12
M0359,"Europe, Middle East, Africa",26,0.31541084461573826,0.5652288017641458,0.4872166896424147,0.11538461538461539,0.34615384615384615,0.38461538461538464,0.2692307692307692,25,0.72,0.16,0.12
M0360,Asia-Pacific,26,0.4686661751247489,0.5410857075572614,0.5301812766396287,0.19230769230769232,0.19230769230769232,0.34615384615384615,0.46153846153846156,25,0.8,0.12,0.08
M0361,"North, Central, South America",26,0.4506576479969289,0.5390581306608467,0.5177755741778187,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.15384615384615385,25,0.76,0.08,0.16
M0362,Asia-Pacific,26,0.3063822901587032,0.5416848620487136,0.4803998901347246,0.07692307692307693,0.2692307692307692,0.7307692307692307,0.0,25,0.6,0.2,0.2
M0363,"North, Central, South America",26,0.45898519764214823,0.5036642416731407,0.5244329528870184,0.07692307692307693,0.0,0.4230769230769231,0.5769230769230769,25,0.88,0.08,0.04
M0364,"Europe, Middle East, Africa",26,0.25407442620631576,0.5934331096768661,0.46941286971355495,0.038461538461538464,0.8076923076923077,0.19230769230769232,0.0,25,0.72,0.12,0.16
M0365,"Europe, Middle East, Africa",26,0.428714763284745,0.5341369938560774,0.539386873204972,0.038461538461538464,0.7692307692307693,0.23076923076923078,0.0,25,0.64,0.16,0.2
M0366,"Europe, Middle East, Africa",26,0.26624852740381605,0.5932472567280308,0.4346191385624858,0.0,0.23076923076923078,0.5769230769230769,0.19230769230769232,25,0.64,0.2,0.16
M0367,Asia-Pacific,26,0.28581741868645805,0.5784473822733412,0.4777090344442264,0.0,0.038461538461538464,0.5,0.46153846153846156,25,0.88,0.08,0.04
M0368,Asia-Pacific,26,0.3963135064622072,0.5765226978400392,0.5324264793049006,0.038461538461538464,0.5,0.46153846153846156,0.038461538461538464,25,0.64,0.16,0.2
M0369,"Europe, Middle East, Africa",26,0.2625592557597202,0.629442756637483,0.4726959481807637,0.038461538461538464,0.6153846153846154,0.38461538461538464,0.0,25,0.68,0.16,0.16
M0370,Asia-Pacific,26,0.22327178259975622,0.6060718491857243,0.4318220603146735,0.0,0.4230769230769231,0.5384615384615384,0.038461538461538464,25,0.6,0.2,0.2
M0371,"Europe, Middle East, Africa",26,0.2941089797564894,0.601887774680348,0.4670430424594931,0.11538461538461539,0.38461538461538464,0.3076923076923077,0.3076923076923077,25,0.56,0.24,0.2
M0372,"Europe, Middle East, Africa",26,0.32968009982786817,0.5253983718510801,0.47077627192923754,0.11538461538461539,0.11538461538461539,0.46153846153846156,0.4230769230769231,25,0.72,0.16,0.12
M0373,"Europe, Middle East, Africa",26,0.3127371361449312,0.5764072438070463,0.46597411129033983,0.11538461538461539,0.3076923076923077,0.5,0.19230769230769232,25,0.52,0.24,0.24
M0374,"North, Central, South America",26,0.19260630866183973,0.5778549156458427,0.4277110763547862,0.0,0.34615384615384615,0.5769230769230769,0.07692307692307693,25,0.64,0.16,0.2
M0375,"Europe, Middle East, Africa",26,0.3577139582104678,0.5996819264528559,0.512357535277488,0.038461538461538464,0.6923076923076923,0.3076923076923077,0.0,25,0.6,0.2,0.2
M0376,"North, Central, South America",26,0.3357013432177058,0.5251645255421299,0.47234321680724844,0.15384615384615385,0.2692307692307692,0.4230769230769231,0.3076923076923077,25,0.64,0.2,0.16
M0377,"Europe, Middle East, Africa",26,0.24915453399886558,0.5557111568738708,0.4345782616394854,0.038461538461538464,0.5,0.34615384615384615,0.15384615384615385,25,0.48,0.24,0.28
M0378,"Europe, Middle East, Africa",26,0.1811032378274717,0.5883123160750012,0.39099984351013173,0.038461538461538464,0.19230769230769232,0.6538461538461539,0.15384615384615385,25,0.72,0.16,0.12
M0379,"Europe, Middle East, Africa",26,0.45599559636599685,0.5627467827131267,0.5020397945195786,0.19230769230769232,0.11538461538461539,0.38461538461538464,0.5,25,0.8,0.08,0.12
M0380,"Europe, Middle East, Africa",26,0.18809755474172507,0.5928141610245874,0.41718479870058484,0.038461538461538464,0.34615384615384615,0.3076923076923077,0.34615384615384615,25,0.64,0.16,0.2
M0381,"North, Central, South America",26,0.36213718386674565,0.5242258636571582,0.5064827261320077,0.15384615384615385,0.19230769230769232,0.7307692307692307,0.07692307692307693,25,0.72,0.12,0.16
M0382,Asia-Pacific,26,0.3239664103020722,0.5548537624732194,0.43600186519072154,0.11538461538461539,0.5384615384615384,0.38461538461538464,0.07692307692307693,25,0.72,0.16,0.12
M0383,"Europe, Middle East, Africa",26,0.15882637428784843,0.5681114727419431,0.40546937290539226,0.07692307692307693,0.6538461538461539,0.34615384615384615,0.0,25,0.56,0.2,0.24
M0384,"Europe, Middle East, Africa",26,0.16584907908240915,0.5759522268933196,0.4082273173380981,0.0,0.19230769230769232,0.5769230769230769,0.23076923076923078,25,0.76,0.12,0.12
M0385,Asia-Pacific,26,0.42973091514744693,0.5218122515597565,0.5327314114169883,0.07692307692307693,0.038461538461538464,0.7692307692307693,0.19230769230769232,25,0.72,0.12,0.16
M0386,"North, Central, South America",26,0.3953061912339556,0.58048570829953,0.5101110090166924,0.07692307692307693,0.11538461538461539,0.6923076923076923,0.19230769230769232,25,0.84,0.08,0.08
M0387,"North, Central, South America",26,0.33959812490117014,0.5504749558196461,0.5203883916391366,0.0,0.5769230769230769,0.4230769230769231,0.0,25,0.56,0.2,0.24
M0388,"North, Central, South America",26,0.23616320940654686,0.5758514961750459,0.43874862781787977,0.11538461538461539,0.5384615384615384,0.46153846153846156,0.0,25,0.72,0.12,0.16
M0389,"Europe, Middle East, Africa",26,0.14819092536700193,0.5752049396739684,0.38582438840983885,0.0,0.19230769230769232,0.6153846153846154,0.19230769230769232,25,0.8,0.12,0.08
M0390,"Europe, Middle East, Africa",26,0.2560973288906117,0.5900642881441247,0.441591537973422,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,25,0.84,0.08,0.08
M0391,Asia-Pacific,26,0.6513799043166608,0.4140875102742937,0.5866068298348425,0.34615384615384615,0.38461538461538464,0.6153846153846154,0.0,25,0.84,0.08,0.08
M0392,"Europe, Middle East, Africa",26,0.40178201487181947,0.5088187159198498,0.47913132902022404,0.038461538461538464,0.5,0.5,0.0,25,0.6,0.2,0.2
M0393,Asia-Pacific,26,0.3398677379831626,0.513888734718182,0.49824322019399064,0.15384615384615385,0.11538461538461539,0.5384615384615384,0.34615384615384615,25,0.88,0.08,0.04
M0394,Asia-Pacific,26,0.30182082124519677,0.5422437567287561,0.4376540046605157,0.0,0.2692307692307692,0.7307692307692307,0.0,25,0.8,0.08,0.12
M0395,Asia-Pacific,26,0.32724354868214456,0.5341230226453675,0.45812549807882874,0.038461538461538464,0.07692307692307693,0.5769230769230769,0.34615384615384615,25,0.76,0.12,0.12
M0396,"Europe, Middle East, Africa",26,0.4378981262474028,0.543331137643709,0.5033384492489706,0.19230769230769232,0.3076923076923077,0.5,0.19230769230769232,25,0.56,0.24,0.2
M0397,"Europe, Middle East, Africa",26,0.40908726567909015,0.48330289513605157,0.4796056951173892,0.11538461538461539,0.3076923076923077,0.6153846153846154,0.07692307692307693,25,0.52,0.24,0.24
M0398,"North, Central, South America",26,0.5869820813576685,0.4366606251649611,0.5598426278778111,0.3076923076923077,0.07692307692307693,0.4230769230769231,0.5,25,0.84,0.08,0.08
M0399,Asia-Pacific,26,0.18502971950773606,0.5951941517358261,0.44025932664537043,0.0,0.23076923076923078,0.7692307692307693,0.0,25,0.88,0.04,0.08
M0400,"Europe, Middle East, Africa",26,0.21792752021299738,0.5839460018733068,0.41815765923245607,0.038461538461538464,0.3076923076923077,0.6923076923076923,0.0,25,0.72,0.12,0.16
M0401,"Europe, Middle East, Africa",26,0.42130052333397994,0.5437095977715821,0.508110363013126,0.038461538461538464,0.0,0.5769230769230769,0.4230769230769231,25,0.88,0.08,0.04
M0402,"Europe, Middle East, Africa",26,0.26155665860536204,0.5418552924909676,0.4571973433674602,0.0,0.5,0.4230769230769231,0.07692307692307693,25,0.72,0.16,0.12
M0403,Asia-Pacific,26,0.48658394828239404,0.4539726882937722,0.5707753721876371,0.038461538461538464,0.34615384615384615,0.5769230769230769,0.07692307692307693,25,0.6,0.2,0.2
M0404,"Europe, Middle East, Africa",26,0.34975905961743275,0.5786643940463753,0.4942210860656578,0.11538461538461539,0.5769230769230769,0.4230769230769231,0.0,25,0.68,0.16,0.16
M0405,"Europe, Middle East, Africa",26,0.2430907896825637,0.5198159989914385,0.44126340303949935,0.11538461538461539,0.4230769230769231,0.5769230769230769,0.0,25,0.6,0.2,0.2
M0406,"Europe, Middle East, Africa",26,0.4855870103949024,0.49469264076671976,0.5120589464816898,0.15384615384615385,0.46153846153846156,0.5384615384615384,0.0,25,0.68,0.16,0.16
M0407,"Europe, Middle East, Africa",26,0.2334396977142973,0.5093048264207127,0.4379882377801445,0.038461538461538464,0.5769230769230769,0.4230769230769231,0.0,25,0.64,0.16,0.2
M0408,"Europe, Middle East, Africa",26,0.12015769286972196,0.6343390406477625,0.3924188912622284,0.0,0.5,0.4230769230769231,0.07692307692307693,25,0.72,0.12,0.16
M0409,"Europe, Middle East, Africa",26,0.36438415788394046,0.4560577332153527,0.4815738557679958,0.07692307692307693,0.6538461538461539,0.34615384615384615,0.0,25,0.72,0.12,0.16
M0410,"Europe, Middle East, Africa",26,0.24991253176222678,0.5176207577727855,0.4297405542651844,0.038461538461538464,0.38461538461538464,0.38461538461538464,0.23076923076923078,25,0.56,0.24,0.2
M0411,"Europe, Middle East, Africa",26,0.394759982275105,0.5360586795394178,0.49278952122102704,0.19230769230769232,0.038461538461538464,0.5769230769230769,0.38461538461538464,25,0.72,0.16,0.12
M0412,"Europe, Middle East, Africa",26,0.39004582025611295,0.553765148342838,0.5059843946535547,0.15384615384615385,0.3076923076923077,0.6538461538461539,0.038461538461538464,25,0.72,0.12,0.16
M0413,"Europe, Middle East, Africa",26,0.3871424399964608,0.545072169382508,0.5094264874532587,0.038461538461538464,0.19230769230769232,0.34615384615384615,0.46153846153846156,25,0.8,0.12,0.08
M0414,"Europe, Middle East, Africa",26,0.5071328078078671,0.5106907380610315,0.556980919387041,0.038461538461538464,0.038461538461538464,0.5384615384615384,0.4230769230769231,25,0.88,0.08,0.04
M0415,"Europe, Middle East, Africa",26,0.3535660263572594,0.5687160037806225,0.4905264258993022,0.0,0.11538461538461539,0.8076923076923077,0.07692307692307693,25,0.76,0.12,0.12
M0416,Asia-Pacific,26,0.09807596989361676,0.6401057158138271,0.40912914808008743,0.0,0.2692307692307692,0.3076923076923077,0.4230769230769231,25,0.8,0.12,0.08
M0417,"Europe, Middle East, Africa",26,0.24886078132736247,0.5941698401582246,0.4559578169257401,0.0,0.038461538461538464,0.7692307692307693,0.19230769230769232,25,0.88,0.08,0.04
M0418,Asia-Pacific,26,0.3227272962591258,0.6057444984585925,0.45692498296608297,0.038461538461538464,0.3076923076923077,0.46153846153846156,0.23076923076923078,25,0.64,0.2,0.16
M0419,"North, Central, South America",26,0.3719997512823033,0.55869753098344,0.49888705054240473,0.0,0.6153846153846154,0.38461538461538464,0.0,25,0.64,0.16,0.2
M0420,"Europe, Middle East, Africa",26,0.2590689059547192,0.5767173451798755,0.4790709495646706,0.038461538461538464,0.3076923076923077,0.38461538461538464,0.3076923076923077,25,0.68,0.16,0.16
M0421,"Europe, Middle East, Africa",26,0.40536362105876855,0.5738101973881521,0.4758783056679209,0.07692307692307693,0.5384615384615384,0.46153846153846156,0.0,25,0.56,0.2,0.24
M0422,"North, Central, South America",26,0.30430574935374766,0.5096079059059695,0.45364913443748134,0.0,0.6153846153846154,0.38461538461538464,0.0,25,0.72,0.12,0.16
M0423,"Europe, Middle East, Africa",26,0.3332582949437422,0.5913390289049404,0.4982628276409685,0.07692307692307693,0.34615384615384615,0.4230769230769231,0.23076923076923078,25,0.68,0.16,0.16
M0424,"Europe, Middle East, Africa",26,0.42400958566079405,0.5028755438978109,0.5139355853354297,0.0,0.3076923076923077,0.6923076923076923,0.0,25,0.76,0.12,0.12
M0425,"Europe, Middle East, Africa",26,0.3334258633725172,0.5610730048102146,0.5121337546129161,0.0,0.2692307692307692,0.3076923076923077,0.4230769230769231,25,0.88,0.08,0.04
M0426,"Europe, Middle East, Africa",26,0.36438192791654384,0.5246324783971948,0.4992367959852539,0.0,0.5,0.5,0.0,25,0.6,0.2,0.2
M0427,"North, Central, South America",26,0.32643187098065657,0.5874008964201388,0.49599541076011,0.038461538461538464,0.23076923076923078,0.7307692307692307,0.038461538461538464,25,0.72,0.12,0.16
M0428,"Europe, Middle East, Africa",26,0.31362988749465714,0.5437578877170554,0.45930096249433383,0.038461538461538464,0.38461538461538464,0.2692307692307692,0.34615384615384615,25,0.8,0.12,0.08
M0429,"Europe, Middle East, Africa",26,0.4242502416165711,0.5583239072238377,0.5083281392738261,0.038461538461538464,0.34615384615384615,0.46153846153846156,0.19230769230769232,25,0.72,0.16,0.12
M0430,Asia-Pacific,26,0.4443474005857171,0.5788321134536664,0.5580214258463596,0.0,0.5769230769230769,0.4230769230769231,0.0,25,0.96,0.0,0.04
M0431,Asia-Pacific,26,0.4368606366939783,0.5316042460825895,0.528075990516446,0.11538461538461539,0.0,0.6153846153846154,0.38461538461538464,25,0.96,0.04,0.0
M0432,Asia-Pacific,26,0.12199270433825869,0.5652387573934708,0.3713528195449599,0.0,0.46153846153846156,0.5384615384615384,0.0,25,0.8,0.08,0.12
M0433,"Europe, Middle East, Africa",26,0.25719025369596654,0.5159713968721626,0.4838202376647847,0.07692307692307693,0.23076923076923078,0.4230769230769231,0.34615384615384615,25,0.64,0.2,0.16
M0434,"North, Central, South America",26,0.5090812404001649,0.5380403808465303,0.5312463122891516,0.23076923076923078,0.46153846153846156,0.4230769230769231,0.11538461538461539,25,0.56,0.24,0.2
M0435,Asia-Pacific,26,0.2542172991698403,0.6239196521313003,0.49644856992161335,0.0,0.34615384615384615,0.5,0.15384615384615385,25,0.6,0.2,0.2
M0436,"North, Central, South America",26,0.318142927112899,0.5188023838417335,0.4915626457550457,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.3076923076923077,25,0.48,0.24,0.28
M0437,"North, Central, South America",26,0.342503356205339,0.5197268958842307,0.4767257542232378,0.038461538461538464,0.0,0.7307692307692307,0.2692307692307692,25,0.92,0.04,0.04
M0438,Asia-Pacific,26,0.26064699077572245,0.5603433450038611,0.4594103447426226,0.0,0.3076923076923077,0.5,0.19230769230769232,25,0.72,0.12,0.16
M0439,"Europe, Middle East, Africa",26,0.40117875745963183,0.5433782353043929,0.48830103551858084,0.038461538461538464,0.38461538461538464,0.46153846153846156,0.15384615384615385,25,0.72,0.12,0.16
M0440,"Europe, Middle East, Africa",26,0.18183204539712378,0.6079410018107911,0.42160429069018224,0.0,0.19230769230769232,0.5769230769230769,0.23076923076923078,25,0.64,0.16,0.2
M0441,"North, Central, South America",26,0.396541216991027,0.49084314404389884,0.5028591194515781,0.11538461538461539,0.19230769230769232,0.6538461538461539,0.15384615384615385,25,0.68,0.16,0.16
M0442,"North, Central, South America",26,0.49273784467844783,0.5160723180364605,0.5595792110935783,0.2692307692307692,0.0,0.6538461538461539,0.34615384615384615,25,0.88,0.08,0.04
M0443,"Europe, Middle East, Africa",26,0.2625906085232719,0.5557355615608145,0.44583450326996366,0.11538461538461539,0.5384615384615384,0.46153846153846156,0.0,25,0.8,0.08,0.12
M0444,"Europe, Middle East, Africa",26,0.3755647208199843,0.5599694426726937,0.48720657257841365,0.038461538461538464,0.15384615384615385,0.5769230769230769,0.2692307692307692,25,0.64,0.16,0.2
M0445,Asia-Pacific,26,0.22173010238770896,0.5376462636013742,0.4141013237448503,0.038461538461538464,0.2692307692307692,0.6153846153846154,0.11538461538461539,25,0.56,0.2,0.24
M0446,"North, Central, South America",26,0.34378635098162075,0.6382238823951962,0.5152582601238254,0.038461538461538464,0.3076923076923077,0.6923076923076923,0.0,25,0.72,0.12,0.16
M0447,"Europe, Middle East, Africa",26,0.1573215988400913,0.5575496805166756,0.41215776164652607,0.0,0.5769230769230769,0.4230769230769231,0.0,25,0.64,0.16,0.2
M0448,Asia-Pacific,26,0.1786909989432311,0.5996240103907486,0.4013715374580267,0.0,0.6538461538461539,0.34615384615384615,0.0,25,0.56,0.2,0.24
M0449,"Europe, Middle East, Africa",26,0.5189415169259822,0.4831212792452815,0.564633635689897,0.11538461538461539,0.11538461538461539,0.6153846153846154,0.2692307692307692,25,0.8,0.12,0.08
M0450,"North, Central, South America",26,0.3191960238402997,0.4606886993449872,0.45710425539334365,0.038461538461538464,0.3076923076923077,0.5769230769230769,0.11538461538461539,25,0.72,0.16,0.12
M0451,"Europe, Middle East, Africa",26,0.5455625773591632,0.5387056140621101,0.5484827967244313,0.3076923076923077,0.11538461538461539,0.6153846153846154,0.2692307692307692,25,0.8,0.12,0.08
M0452,"Europe, Middle East, Africa",26,0.16142239134556982,0.5806857422479228,0.39041378834888607,0.0,0.4230769230769231,0.5769230769230769,0.0,25,0.68,0.16,0.16
M0453,"Europe, Middle East, Africa",26,0.3423384355982541,0.6013615464354202,0.4688143226060616,0.15384615384615385,0.5384615384615384,0.46153846153846156,0.0,25,0.72,0.12,0.16
M0454,Asia-Pacific,26,0.4008154447429822,0.49983780306068504,0.4876908186453312,0.07692307692307693,0.0,0.7307692307692307,0.2692307692307692,25,0.8,0.12,0.08
M0455,"North, Central, South America",26,0.3174335130411737,0.5439779838891522,0.4602309704816658,0.038461538461538464,0.07692307692307693,0.6153846153846154,0.3076923076923077,25,0.72,0.16,0.12
M0456,Asia-Pacific,26,0.4435451133167177,0.4793410329608607,0.5058188397082467,0.038461538461538464,0.15384615384615385,0.6153846153846154,0.23076923076923078,25,0.52,0.24,0.24
M0457,"Europe, Middle East, Africa",26,0.3940043108351396,0.5516815750507359,0.4845557321142909,0.038461538461538464,0.6923076923076923,0.3076923076923077,0.0,25,0.64,0.16,0.2
M0458,Asia-Pacific,26,0.4475768616151703,0.38774932727044953,0.5167527947805248,0.038461538461538464,0.038461538461538464,0.9615384615384616,0.0,25,0.92,0.04,0.04
