manager_id,period_id,most_likely_state,state_label,state_order,gamma_state_1,gamma_state_2,gamma_state_3
M0380,23,3,Appreciation,2,0.0033868784808686074,4.266643456723676e-18,0.9966131215191315
M0380,24,3,Appreciation,2,0.019752549002124628,2.464809243457638e-55,0.9802474509978754
M0380,25,1,Neutral,1,0.9999955412887536,2.6759754282563475e-08,4.431951492149214e-06
M0380,26,2,Aversion,0,0.013141177945760096,0.9868587963605098,2.5693730139216093e-08
M0381,1,1,Neutral,1,0.9999999999460272,9.107031024812704e-137,5.3973668781567534e-11
M0381,2,1,Neutral,1,0.9999993420533781,5.293385419308028e-136,6.579466206641667e-07
M0381,3,1,Neutral,1,0.9999621477790137,3.550430938739454e-170,3.785222098614292e-05
M0381,4,1,Neutral,1,0.9998228823402223,1.5178036938722983e-151,0.00017711765977914914
M0381,5,1,Neutral,1,0.9999991010693091,8.948718452519414e-07,4.058845555124275e-09
M0381,6,1,Neutral,1,0.9998753434564958,1.352177125001621e-104,0.0001246565435032456
M0381,7,1,Neutral,1,0.9866415794207076,1.9620490679797034e-98,0.013358420579290759
M0381,8,1,Neutral,1,0.9999474445814005,3.4822601764367204e-30,5.2555418599698396e-05
M0381,9,1,Neutral,1,0.9961290760608407,1.8967420275008092e-23,0.0038709239391591607
M0381,10,1,Neutral,1,0.999870536075696,2.553229743436755e-33,0.00012946392430545557
M0381,11,1,Neutral,1,0.5777173073543165,0.42228269224654624,3.9913648642258313e-10
M0381,12,2,Aversion,0,0.004262641963906039,0.9957373580311465,4.946123060503915e-12
M0381,13,1,Neutral,1,0.9999753007361386,1.1948942747210596e-24,2.4699263862038256e-05
M0381,14,1,Neutral,1,0.8757919724343702,7.921217100623332e-36,0.12420802756562838
M0381,15,1,Neutral,1,0.5435673598353237,2.794639156395927e-82,0.4564326401646753
M0381,16,3,Appreciation,2,0.448575208173058,1.632104872427895e-86,0.5514247918269416
M0381,17,1,Neutral,1,0.523967828431843,7.816251201903569e-42,0.476032171568157
M0381,18,3,Appreciation,2,0.3600475198370759,4.1363357861053135e-109,0.6399524801629245
M0381,19,1,Neutral,1,0.9812774258449165,2.036801845107183e-97,0.018722574155082102
M0381,20,1,Neutral,1,0.7049930300101084,0.2950068778559862,9.213390627543723e-08
M0381,21,1,Neutral,1,0.9999999999984652,1.979668918946076e-22,1.5332992644628605e-12
M0381,22,1,Neutral,1,0.9999988978987415,2.4848120979318886e-52,1.102101257470974e-06
M0381,23,2,Aversion,0,0.03959971822560988,0.9604002685257808,1.324860935233841e-08
M0381,24,2,Aversion,0,0.33165928932507777,0.668340710674922,2.8238836021363245e-16
M0381,25,2,Aversion,0,0.0012738445874065467,0.9987261554125941,4.932726232831611e-18
M0381,26,2,Aversion,0,0.012572365053026025,0.9874276349468318,1.4152118243416343e-13
M0382,1,1,Neutral,1,0.9999999999684208,2.4157650803023566e-18,3.157924927977111e-11
M0382,2,1,Neutral,1,0.9999973301213475,3.3627892696408216e-104,2.6698786529427495e-06
M0382,3,1,Neutral,1,0.999999989280842,4.4980308828533356e-32,1.0719157676828493e-08
M0382,4,1,Neutral,1,0.9999990187374825,1.7688511392035302e-29,9.812625178546074e-07
M0382,5,2,Aversion,0,0.028605100839658542,0.9713948991594636,8.778864027963834e-13
M0382,6,2,Aversion,0,0.025260209587742184,0.9747397904121146,1.4349717287244603e-13
M0382,7,2,Aversion,0,0.03481962364396079,0.9651803762190079,1.3703141547473031e-10
M0382,8,2,Aversion,0,0.004603789301246324,0.9953961940092169,1.668953642711929e-08
M0382,9,2,Aversion,0,0.0011903586887101545,0.9987934226113724,1.621869991776928e-05
M0382,10,2,Aversion,0,0.0038503438076736883,0.9961496561923238,2.623480397352162e-15
M0382,11,2,Aversion,0,0.08431356831404474,0.9156864015786572,3.010729837539893e-08
M0382,12,2,Aversion,0,0.06287302562932005,0.9371269664675866,7.90309302757588e-09
M0382,13,1,Neutral,1,0.8658729122650698,2.1595009039058345e-60,0.13412708773492976
M0382,14,1,Neutral,1,0.999506048756419,2.935905106547968e-15,0.0004939512435785164
M0382,15,1,Neutral,1,0.9999835238405519,1.2538437141708634e-11,1.6476146909882743e-05
M0382,16,1,Neutral,1,0.9997397659270357,8.569908400825956e-62,0.0002602340729645399
M0382,17,2,Aversion,0,0.19481509030721977,0.8051750429315824,9.866761198073706e-06
M0382,18,2,Aversion,0,0.0004828319304887272,0.9995171649853033,3.0842081642509396e-09
M0382,19,2,Aversion,0,0.01148371571019434,0.9885162842898004,5.374435959123468e-15
M0382,20,1,Neutral,1,0.9999395710545163,2.948315718163936e-32,6.0428945483931414e-05
M0382,21,2,Aversion,0,0.026596767805295917,0.9734032321947006,3.131921113719884e-15
M0382,22,2,Aversion,0,0.001610028859403033,0.9983899711405971,1.2918712279255165e-17
M0382,23,2,Aversion,0,0.1899172367422994,0.8100827380065762,2.5251124460046687e-08
M0382,24,1,Neutral,1,0.995634357192369,1.4009807138453998e-43,0.004365642807631246
M0382,25,3,Appreciation,2,0.007745248442975949,9.096880468500709e-104,0.9922547515570241
M0382,26,3,Appreciation,2,0.0006085072462103228,4.771945235461866e-72,0.99939149275379
M0383,1,1,Neutral,1,0.9999999995481978,5.235486294269037e-18,4.5180249968533336e-10
M0383,2,2,Aversion,0,0.015118275070216921,0.9848816664827017,5.844708179546363e-08
M0383,3,2,Aversion,0,0.2076890745005329,0.7923108194528894,1.0604657780985639e-07
M0383,4,2,Aversion,0,0.0014513662439730034,0.9985430471640988,5.586591928087997e-06
M0383,5,1,Neutral,1,0.9997710158067656,1.1483263685460078e-17,0.00022898419323479736
M0383,6,1,Neutral,1,0.5437362535389216,0.45620990336003553,5.384310104312696e-05
M0383,7,2,Aversion,0,0.01916559932663639,0.9808340145457812,3.861275820980096e-07
M0383,8,1,Neutral,1,0.99998262388071,1.737606727384414e-05,5.201643319862528e-11
M0383,9,1,Neutral,1,0.9997666295158334,0.00023332407151990342,4.6412646995463315e-08
M0383,10,1,Neutral,1,0.7347200426770281,0.26527995732225407,7.177299814257084e-13
M0383,11,2,Aversion,0,0.01043410896122147,0.9895359198311875,2.9971207590754833e-05
M0383,12,2,Aversion,0,0.4920405198495957,0.5079594801111035,3.9300718660313374e-11
M0383,13,1,Neutral,1,0.9999996927120761,1.6422452786388454e-07,1.4306339567087486e-07
M0383,14,2,Aversion,0,0.04119298853029761,0.9588038164135837,3.1950561187782403e-06
M0383,15,1,Neutral,1,0.9595360939145482,0.04046390602521175,6.024018537371583e-11
M0383,16,2,Aversion,0,0.030347838850806833,0.9696521611368041,1.238870369126968e-11
M0383,17,2,Aversion,0,2.093863029270291e-05,0.9999786526508834,4.087188237055425e-07
M0383,18,2,Aversion,0,0.01041436459533809,0.9894612813648144,0.0001243540398479325
M0383,19,2,Aversion,0,0.009884860848393257,0.9900828079588991,3.2331192707607277e-05
M0383,20,1,Neutral,1,0.9984700489364133,2.0533538655651269e-16,0.0015299510635866692
M0383,21,2,Aversion,0,0.04868316613329283,0.9513168331734532,6.932543152414559e-10
M0383,22,2,Aversion,0,0.00456981992272065,0.9954301800772788,2.675769399992915e-16
M0383,23,2,Aversion,0,0.0002213251879959929,0.9997786255771725,4.923483166531999e-08
M0383,24,2,Aversion,0,0.00848267974503779,0.991517320254961,1.0700927707439506e-15
M0383,25,2,Aversion,0,0.002273986221311012,0.9977260137786887,8.281625187790527e-17
M0383,26,2,Aversion,0,0.039028581877169795,0.9609714070024666,1.112036364556701e-08
M0384,1,1,Neutral,1,0.999999999985441,1.4070784833177282e-11,4.88558277475919e-13
M0384,2,1,Neutral,1,0.9999999606165176,3.880296888795687e-42,3.938348405941931e-08
M0384,3,1,Neutral,1,0.9999988471842408,1.1347989623937142e-06,1.801679527371024e-08
M0384,4,2,Aversion,0,0.07685707310090265,0.9231429268227294,7.636967214570871e-11
M0384,5,1,Neutral,1,0.9999945881079526,1.522781024615904e-61,5.411892048919939e-06
M0384,6,1,Neutral,1,0.9999890751561028,8.973780460654702e-06,1.9510634350483163e-06
M0384,7,1,Neutral,1,0.9997206771954268,8.707229605976665e-80,0.00027932280457160745
M0384,8,1,Neutral,1,0.9999999998065903,1.9124117482833825e-10,2.167898737539961e-12
M0384,9,1,Neutral,1,0.9999999994566053,1.070989655187628e-13,5.432870350911502e-10
M0384,10,1,Neutral,1,0.8547236576380878,0.14527634236180328,1.1034895131167916e-13
M0384,11,2,Aversion,0,0.08089302288345787,0.9191068940077872,8.310875473535152e-08
M0384,12,2,Aversion,0,0.0026678393687308605,0.9973321606312676,1.8324085881335124e-16
M0384,13,2,Aversion,0,0.019878366274686705,0.9801216326009153,1.1243976558032254e-09
M0384,14,2,Aversion,0,0.09708781920705886,0.9029121806439279,1.490132020660428e-10
M0384,15,1,Neutral,1,0.999978407441575,3.9307380252984437e-10,2.159216535048496e-05
M0384,16,1,Neutral,1,0.936703508710338,0.06310093861366403,0.00019555267599939368
M0384,17,3,Appreciation,2,0.4455986337955141,5.396238221795762e-89,0.5544013662044842
M0384,18,3,Appreciation,2,0.0002479142953433307,1.2334833727230331e-214,0.9997520857046557
M0384,19,3,Appreciation,2,6.370612109865604e-06,3.896149042598058e-133,0.9999936293878904
M0384,20,3,Appreciation,2,9.809105616543654e-06,7.640510309005023e-222,0.9999901908943821
M0384,21,3,Appreciation,2,0.002385322946519637,2.997650938809096e-67,0.9976146770534791
M0384,22,3,Appreciation,2,1.051727986570833e-05,2.4656184623459253e-146,0.9999894827201335
M0384,23,1,Neutral,1,0.999592596102297,2.2005123141797487e-49,0.0004074038977038307
M0384,24,1,Neutral,1,0.9999807458088817,2.318806112592109e-21,1.9254191118614724e-05
M0384,25,1,Neutral,1,0.9908543312100391,2.7388435149456608e-87,0.00914566878995946
M0384,26,1,Neutral,1,0.6706184217655163,7.757034562424351e-165,0.32938157823448194
M0385,1,1,Neutral,1,0.9999999985412664,1.3656909140611301e-105,1.4587321535531395e-09
M0385,2,1,Neutral,1,0.9999999966164452,1.1436297284311268e-10,3.269191775797314e-09
M0385,3,1,Neutral,1,0.9999980612909133,3.208692891311857e-43,1.9387090860424426e-06
M0385,4,1,Neutral,1,0.9999997912428324,4.210465910292641e-28,2.0875716711700245e-07
M0385,5,1,Neutral,1,0.9999962096370928,6.306192555805575e-108,3.7903629080316006e-06
M0385,6,1,Neutral,1,0.9974241198146772,1.7863573321258884e-157,0.002575880185322025
M0385,7,1,Neutral,1,0.9999954566294781,1.701013449677028e-37,4.5433705235177e-06
M0385,8,1,Neutral,1,0.9999386572245997,6.795185235614345e-58,6.134277540155466e-05
M0385,9,1,Neutral,1,0.9999986707383168,3.738767683746476e-57,1.3292616833740838e-06
M0385,10,1,Neutral,1,0.999931538448683,1.88418313705212e-11,6.846153247474251e-05
M0385,11,1,Neutral,1,0.999994001271,1.685531206172874e-26,5.998728999862937e-06
M0385,12,1,Neutral,1,0.9998108826512723,2.278224142122652e-119,0.00018911734872622713
M0385,13,1,Neutral,1,0.9904161492376402,4.169210593622337e-34,0.00958385076235988
M0385,14,1,Neutral,1,0.9927596184545677,0.006097653204812064,0.0011427283406217892
M0385,15,1,Neutral,1,0.5984844348831408,3.7310319308902557e-81,0.4015155651168585
M0385,16,1,Neutral,1,0.6164742476065518,2.4718654010002144e-27,0.3835257523934481
M0385,17,3,Appreciation,2,0.12051168101511912,3.183308226055006e-76,0.8794883189848818
M0385,18,3,Appreciation,2,0.01564013616338804,6.53675824245041e-119,0.9843598638366113
M0385,19,1,Neutral,1,0.9364844173024758,5.641482439019717e-40,0.06351558269752382
M0385,20,1,Neutral,1,0.9118851176216317,7.696711075683489e-20,0.08811488237836747
M0385,21,3,Appreciation,2,0.00045180157171363406,1.0121773917693053e-134,0.9995481984282855
M0385,22,3,Appreciation,2,0.0001320619679811464,6.857550753842978e-144,0.9998679380320186
M0385,23,1,Neutral,1,0.6147574401160272,2.567330730407433e-50,0.38524255988397155
M0385,24,3,Appreciation,2,0.04986578162150663,3.985033246838946e-36,0.9501342183784938
M0385,25,1,Neutral,1,0.9999642410394386,4.021462706542996e-13,3.5758960158165275e-05
M0385,26,2,Aversion,0,0.00708337820681171,0.9929166217900208,3.166329763623217e-12
M0386,1,1,Neutral,1,0.999999996143984,5.7143051433908295e-18,3.856016862296041e-09
M0386,2,1,Neutral,1,0.9999994718548111,1.2060500431147615e-26,5.281451875268456e-07
M0386,3,1,Neutral,1,0.9999632615120588,2.1563462175985433e-71,3.673848794071237e-05
M0386,4,1,Neutral,1,0.9999994242426121,2.8651780461259883e-25,5.757573889998185e-07
M0386,5,1,Neutral,1,0.9999860823694929,2.2865786560036005e-46,1.3917630507354325e-05
M0386,6,1,Neutral,1,0.9999994534035646,2.0768593982663152e-24,5.465964341930884e-07
M0386,7,1,Neutral,1,0.9470235528026387,3.191947101606737e-124,0.0529764471973606
M0386,8,1,Neutral,1,0.9970900921223799,2.581735887084285e-42,0.0029099078776191317
M0386,9,1,Neutral,1,0.9984958127441043,4.5591763671318144e-18,0.0015041872558972614
M0386,10,1,Neutral,1,0.9993086110516354,3.987702507784244e-98,0.0006913889483644457
M0386,11,1,Neutral,1,0.9999991722392296,2.8979481909227806e-54,8.277607721330409e-07
M0386,12,2,Aversion,0,0.14125682845958137,0.8587431715402887,1.2904837089028794e-13
M0386,13,1,Neutral,1,0.721849774721597,0.2781502252397586,3.864303426612986e-11
M0386,14,1,Neutral,1,0.9999659534330767,1.810167576938136e-07,3.3865550165218926e-05
M0386,15,1,Neutral,1,0.9806979582022114,2.551693839605796e-87,0.01930204179778966
M0386,16,1,Neutral,1,0.9999998266420115,5.545624257895564e-12,1.7335244361643103e-07
M0386,17,1,Neutral,1,0.9975355553808516,4.0973037321569355e-68,0.002464444619149023
M0386,18,1,Neutral,1,0.4874596848322461,0.46772380503420646,0.044816510133548065
M0386,19,1,Neutral,1,0.9985109666542258,2.1834672679287015e-33,0.001489033345773248
M0386,20,2,Aversion,0,0.017162196161576222,0.9771132505900918,0.005724553248330439
M0386,21,2,Aversion,0,0.1295923646079231,0.870407635267928,1.2414956923371345e-10
M0386,22,3,Appreciation,2,0.007226003672151119,4.065597754727805e-145,0.9927739963278502
M0386,23,3,Appreciation,2,0.00014479482925587557,2.123372517073019e-180,0.9998552051707451
M0386,24,3,Appreciation,2,0.00011949579767364688,5.619681164540225e-67,0.9998805042023281
M0386,25,3,Appreciation,2,2.9043011495322306e-07,3.159993248869825e-160,0.999999709569884
M0386,26,3,Appreciation,2,1.2628023921943409e-07,3.5649675118411794e-290,0.9999998737197595
M0387,1,1,Neutral,1,0.9999994822282073,7.115918458301738e-67,5.177717929096523e-07
M0387,2,1,Neutral,1,0.9999999598160202,1.0390769269312109e-09,3.914490300783134e-08
M0387,3,1,Neutral,1,0.9999080787890204,3.0233227274196595e-23,9.192121097951187e-05
M0387,4,1,Neutral,1,0.9999980991380434,2.401028713578694e-54,1.9008619569211485e-06
M0387,5,1,Neutral,1,0.9999686847478634,2.1973015102882948e-79,3.131525213683484e-05
M0387,6,2,Aversion,0,0.28935126032390557,0.7106487396750122,1.0823808894872081e-12
M0387,7,1,Neutral,1,0.9999932902449548,1.4512457392473736e-88,6.70975504507996e-06
M0387,8,1,Neutral,1,0.9999984246005172,3.02645899957939e-13,1.5753991798342939e-06
M0387,9,2,Aversion,0,0.1229587138825169,0.8770409963430793,2.8977440392056734e-07
M0387,10,2,Aversion,0,0.034467892023091105,0.9655321079588656,1.8043760903196668e-11
M0387,11,2,Aversion,0,0.1889575206638161,0.8110424555863305,2.3749853002165192e-08
M0387,12,1,Neutral,1,0.9999999978004483,1.9730732894337267e-09,2.264780284778825e-10
M0387,13,2,Aversion,0,0.14529168865625477,0.8547083113220674,2.167751110832141e-11
M0387,14,1,Neutral,1,0.9999400415463838,5.714428576804022e-05,2.814167847858505e-06
M0387,15,2,Aversion,0,0.08718930911945304,0.9128095147141986,1.176166348225649e-06
M0387,16,1,Neutral,1,0.9586887669092867,0.04131123289711409,1.9359943256660542e-10
M0387,17,2,Aversion,0,0.13866037598803752,0.8613396240012207,1.0741787564651533e-11
M0387,18,2,Aversion,0,0.0001207052334217441,0.9998792602147812,3.455179697669336e-08
M0387,19,2,Aversion,0,0.025304405084212604,0.9746955949148851,9.026339727180942e-13
M0387,20,1,Neutral,1,0.9932140383004179,5.5404453327011475e-52,0.006785961699581872
M0387,21,2,Aversion,0,0.11101852449228536,0.8889814755067859,9.289362344606496e-13
M0387,22,2,Aversion,0,0.00168659819044837,0.9983134018095403,1.1612634724004302e-14
M0387,23,2,Aversion,0,0.03301022060404797,0.9669897783020743,1.0938780909245798e-09
M0387,24,2,Aversion,0,0.028625104427480643,0.9713748844309438,1.1141575608557728e-08
M0387,25,2,Aversion,0,0.028784869214795644,0.971215100146307,3.0638897185443693e-08
M0387,26,2,Aversion,0,0.00010359301185873346,0.9998963800809642,2.6907176838436463e-08
M0388,1,1,Neutral,1,0.9999982829531013,2.5562953642360235e-68,1.71704689880954e-06
M0388,2,1,Neutral,1,0.9999994067723815,1.1389865471050852e-66,5.9322761835923e-07
M0388,3,1,Neutral,1,0.9999992846035562,6.730557637813464e-42,7.153964436989563e-07
M0388,4,1,Neutral,1,0.999999973810246,8.208888558754734e-20,2.6189753892185487e-08
M0388,5,2,Aversion,0,0.2780810902805342,0.7219189072192476,2.5002180621989314e-09
M0388,6,2,Aversion,0,0.000276683421266985,0.9997233165787299,3.235704716933439e-15
M0388,7,1,Neutral,1,0.9999950312140179,4.968785853349634e-06,1.2856665595286267e-13
M0388,8,1,Neutral,1,0.9956889322083005,2.7457544227964847e-73,0.004311067791699667
M0388,9,1,Neutral,1,0.9999994617857572,5.382142369782251e-07,5.875243169067929e-15
M0388,10,1,Neutral,1,0.9986120884666743,0.0013879115332734574,5.216379894833944e-14
M0388,11,2,Aversion,0,0.34943135634926736,0.6505685905592661,5.3091466714848815e-08
M0388,12,2,Aversion,0,0.011411775875358781,0.9885882241244794,1.6176083821846772e-13
M0388,13,2,Aversion,0,0.03751007235416726,0.9624899276318932,1.3939719821154948e-11
M0388,14,2,Aversion,0,0.00895052723273013,0.9910494727672683,1.3487606135225962e-15
M0388,15,2,Aversion,0,0.2587808406163407,0.7412188449135994,3.144700598922051e-07
M0388,16,2,Aversion,0,0.007658869020633685,0.9923411305192588,4.601073933355802e-10
M0388,17,2,Aversion,0,0.023292181297800814,0.9767077052334977,1.1346870126213733e-07
M0388,18,2,Aversion,0,0.05984116114853288,0.9401588358089826,3.042484519369542e-09
M0388,19,1,Neutral,1,0.9998432509007299,4.3561196151334306e-52,0.00015674909927007857
M0388,20,1,Neutral,1,0.9999262317739286,7.3839841457556776e-34,7.376822607131006e-05
M0388,21,2,Aversion,0,0.031326388934145584,0.9686658491707772,7.761895077073451e-06
M0388,22,2,Aversion,0,0.028511426415003892,0.9714885735705272,1.4468998444299076e-11
M0388,23,2,Aversion,0,0.000680388573413771,0.999319580741894,3.06846924038839e-08
M0388,24,1,Neutral,1,0.5153741767182278,0.48462526335521666,5.599265555257828e-07
M0388,25,1,Neutral,1,0.9855449976732471,3.7423613816524495e-48,0.014455002326753163
M0388,26,2,Aversion,0,0.03291087753572966,0.967089122453821,1.0449373561602927e-11
M0389,1,1,Neutral,1,0.9999999999789413,9.777086167803937e-12,1.1281155531366413e-11
M0389,2,1,Neutral,1,0.9999813961985498,5.252355463722095e-16,1.860380144955479e-05
M0389,3,1,Neutral,1,0.9870115893240823,0.01298840254779573,8.128122278976534e-09
M0389,4,1,Neutral,1,0.9974101354373162,0.002589857745479582,6.8172047682010984e-09
M0389,5,1,Neutral,1,0.9999914030052776,3.996784563374126e-14,8.596994683178989e-06
M0389,6,1,Neutral,1,0.9999298314581802,6.753852966008925e-61,7.016854182047429e-05
M0389,7,1,Neutral,1,0.9975074121632177,0.002475061709021293,1.7526127761173322e-05
M0389,8,1,Neutral,1,0.9668805318013077,0.033117241344312466,2.226854379038732e-06
M0389,9,1,Neutral,1,0.9999999993145465,1.1257975081066741e-10,5.728732845889282e-10
M0389,10,1,Neutral,1,0.6318514216790367,0.3681484191425442,1.5917841945991584e-07
M0389,11,1,Neutral,1,0.999394878217169,0.00046153098473482817,0.00014359079809695232
M0389,12,1,Neutral,1,0.803192106035855,0.1968078939480928,1.6051422422870916e-11
M0389,13,1,Neutral,1,0.6350784212782198,0.3649215787096519,1.2127995253541653e-11
M0389,14,2,Aversion,0,0.03524863752192559,0.9647507040998656,6.583782080760675e-07
M0389,15,2,Aversion,0,0.25095965098159073,0.7490403490159899,2.4192396315512146e-12
M0389,16,1,Neutral,1,0.6245249588947576,0.37547503795593434,3.149308280419985e-09
M0389,17,2,Aversion,0,0.02258868333479623,0.9774113166598299,5.373591548057987e-12
M0389,18,2,Aversion,0,0.01729572376683144,0.9827042762331345,3.462730638161041e-14
M0389,19,2,Aversion,0,0.17575118978467305,0.8242427351658353,6.075049491467985e-06
M0389,20,1,Neutral,1,0.9999931929137784,1.6478741544306766e-07,6.642298806164312e-06
M0389,21,1,Neutral,1,0.9999644470528665,8.901082507390616e-16,3.5552947132149905e-05
M0389,22,3,Appreciation,2,0.0012578553580610222,9.788997222030016e-95,0.9987421446419384
M0389,23,3,Appreciation,2,2.40503368911704e-06,2.852883766469927e-178,0.9999975949663116
M0389,24,3,Appreciation,2,4.411947298146064e-05,1.0831087942559679e-118,0.9999558805270183
M0389,25,3,Appreciation,2,0.00010529726553530199,1.622318830803362e-150,0.9998947027344653
M0389,26,3,Appreciation,2,1.1148165718840747e-06,4.4832046064320944e-287,0.9999988851834282
M0390,1,1,Neutral,1,0.9999999991820765,1.2129485935488273e-50,8.179229203122644e-10
M0390,2,1,Neutral,1,0.9999991869589256,3.5454903626354234e-33,8.130410745743626e-07
M0390,3,1,Neutral,1,0.9998477695327328,0.00015218380132170546,4.666594585747261e-08
M0390,4,1,Neutral,1,0.9999963875067964,3.436727988896596e-21,3.6124932037966283e-06
M0390,5,1,Neutral,1,0.9999984556478149,1.3736584565138219e-47,1.544352185425421e-06
M0390,6,1,Neutral,1,0.999995689141652,9.0945648703873e-26,4.310858348697417e-06
M0390,7,1,Neutral,1,0.9999791095057464,9.731776886280367e-32,2.0890494254246534e-05
M0390,8,1,Neutral,1,0.9999999401116995,1.0402752355967408e-77,5.98883009402941e-08
M0390,9,1,Neutral,1,0.9996744273807834,8.222822929507528e-74,0.0003255726192164527
M0390,10,1,Neutral,1,0.9999407513640755,4.256174334056164e-34,5.9248635924046724e-05
M0390,11,1,Neutral,1,0.9867558519198966,4.478975635435624e-58,0.013244148080103416
M0390,12,1,Neutral,1,0.952403396331529,1.0052223476490448e-09,0.04759660266324859
M0390,13,1,Neutral,1,0.9614605794574417,1.304323791823083e-34,0.038539420542558274
M0390,14,3,Appreciation,2,0.0002281815326698283,7.581670947734752e-77,0.9997718184673293
M0390,15,3,Appreciation,2,0.003622584375858171,3.9569407847488353e-91,0.9963774156241415
M0390,16,1,Neutral,1,0.9999978864555341,8.107814766577562e-12,2.113536357960931e-06
M0390,17,2,Aversion,0,0.0004473533801941246,0.9995526441644845,2.455321822159646e-09
M0390,18,2,Aversion,0,0.029824170810175864,0.970175827400726,1.789097914459822e-09
M0390,19,2,Aversion,0,0.3471347588490171,0.6528652061634505,3.498753277247472e-08
M0390,20,2,Aversion,0,0.003558350357481109,0.9964416288019808,2.084053755298263e-08
M0390,21,2,Aversion,0,0.010111570295558482,0.989888429538656,1.6578495034556346e-10
M0390,22,2,Aversion,0,0.027085517043158154,0.972914482946289,1.0552007443752199e-11
M0390,23,2,Aversion,0,0.01845829051110285,0.9815417094887219,1.757022349912198e-13
M0390,24,2,Aversion,0,6.873475978133966e-05,0.9999246051178821,6.660122337165212e-06
M0390,25,1,Neutral,1,0.9841806331353689,0.01581271850496058,6.648359669972146e-06
M0390,26,1,Neutral,1,0.9751231854475563,4.5468094466156595e-07,0.024876359871499134
M0391,1,1,Neutral,1,0.9999999790978686,3.547076005159541e-83,2.0902131628239797e-08
M0391,2,1,Neutral,1,0.9991150988172691,0.0008848800871308439,2.109560017775936e-08
M0391,3,1,Neutral,1,0.9999999918554101,4.5650842952876214e-26,8.144590280117546e-09
M0391,4,1,Neutral,1,0.999986959623292,7.016955135216667e-180,1.3040376707767074e-05
M0391,5,1,Neutral,1,0.9999941668423425,1.1649555650424233e-49,5.833157657695341e-06
M0391,6,1,Neutral,1,0.9999943516422011,3.855035809808986e-62,5.64835779904412e-06
M0391,7,1,Neutral,1,0.9978423082575874,1.4599783447865945e-56,0.0021576917424124364
M0391,8,1,Neutral,1,0.9999759816370088,1.8555904097428554e-44,2.401836299081107e-05
M0391,9,1,Neutral,1,0.9984138266592817,2.4957932720639115e-71,0.0015861733407185495
M0391,10,1,Neutral,1,0.9999994292994877,7.046119408016417e-22,5.707005121015034e-07
M0391,11,1,Neutral,1,0.9850156791664626,8.69128668998896e-34,0.014984320833537011
M0391,12,1,Neutral,1,0.9999958349620338,2.4404005669372272e-23,4.165037966297448e-06
M0391,13,1,Neutral,1,0.9999975921385501,5.312417002222962e-20,2.407861449588373e-06
M0391,14,1,Neutral,1,0.7305129567774729,0.269487043188681,3.384575195610779e-11
M0391,15,2,Aversion,0,0.004477063517759472,0.9955224838680077,4.5261423264608796e-07
M0391,16,1,Neutral,1,0.9999999999994174,1.0009512326784435e-14,5.722705545522073e-13
M0391,17,2,Aversion,0,0.005160092742724403,0.9948392312806016,6.7597667397262e-07
M0391,18,2,Aversion,0,0.004367700806452402,0.9956322932459811,5.9475666018312155e-09
M0391,19,2,Aversion,0,0.08373788721246371,0.9162621127875353,1.1640188881057224e-15
M0391,20,2,Aversion,0,0.0010342313058072867,0.9986470127550967,0.00031875593909554606
M0391,21,2,Aversion,0,0.0050573420505957145,0.9949426579406054,8.798674366726384e-12
M0391,22,2,Aversion,0,0.1412394824950502,0.858760515465201,2.0397490706936e-09
M0391,23,2,Aversion,0,0.004091744448795629,0.9959082545295088,1.0216954411854198e-09
M0391,24,2,Aversion,0,1.6495119144322657e-05,0.99998331518375,1.896971056355996e-07
M0391,25,2,Aversion,0,0.02101944599223867,0.9789805520488691,1.958892350429218e-09
M0391,26,1,Neutral,1,0.9967080052460959,1.072149508752799e-37,0.003291994753903655
M0392,1,1,Neutral,1,0.9036931917564055,0.09630680753154751,7.120470380807696e-10
M0392,2,1,Neutral,1,0.9969872786531299,0.003012681562238378,3.9784631648828356e-08
M0392,3,2,Aversion,0,0.025001867300734976,0.9749981218665947,1.083267018939214e-08
M0392,4,2,Aversion,0,0.12536411390047414,0.874454179728495,0.00018170637103088975
M0392,5,2,Aversion,0,0.0011028414699231252,0.9988507161884198,4.64423416570019e-05
M0392,6,2,Aversion,0,0.00953967273183287,0.9904603272650754,3.0917720723978524e-12
M0392,7,2,Aversion,0,0.12433408698307036,0.8756422241959628,2.3688820966871e-05
M0392,8,1,Neutral,1,0.9999875228111123,1.4629832630458455e-16,1.2477188887560608e-05
M0392,9,1,Neutral,1,0.9999997256815872,1.8781485104332704e-69,2.743184127290837e-07
M0392,10,1,Neutral,1,0.9999998560764743,4.46000092267627e-18,1.4392352552096432e-07
M0392,11,1,Neutral,1,0.9983940218894162,2.714581379724639e-24,0.0016059781105838475
M0392,12,1,Neutral,1,0.9999990561858674,2.992662183730168e-27,9.438141327132238e-07
M0392,13,2,Aversion,0,0.27268342637066956,0.727316573568429,6.090140542210698e-11
M0392,14,2,Aversion,0,0.3124964399328232,0.6875035593116908,7.554859000801059e-10
M0392,15,2,Aversion,0,0.11529122004029707,0.8847087799595837,1.1927046881686213e-13
M0392,16,1,Neutral,1,0.9999965059861341,4.269797695615058e-10,3.493586886248055e-06
M0392,17,1,Neutral,1,0.9999952195388349,5.6860743877240155e-42,4.78046116502034e-06
