candidate,controls,section,variable,estimate,standard_error,z_stat,p_value,significance,state_idx,emission,control,from_state,to_state
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,ai_authority_share|task_complexity,0.09380555572094817,0.14284418324939827,0.6566984639281301,0.5113748223334822,,1,ai_authority_share,task_complexity,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,escalation_share|decision_latency,0.1430833260462449,0.18842618639112768,0.7593600910079353,0.4476371801553629,,1,escalation_share,decision_latency,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,escalation_share|task_complexity,-0.05511296977281935,0.16279450679687493,-0.33854317849671645,0.734953894159025,,1,escalation_share,task_complexity,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,ai_authority_share|decision_latency,-0.14608822084020087,0.1993671639543489,-0.7327596879175758,0.4637050122210402,,2,ai_authority_share,decision_latency,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,ai_authority_share|task_complexity,0.09341516896036535,0.2787808887767069,0.3350845510618463,0.7375613063479127,,2,ai_authority_share,task_complexity,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,escalation_share|decision_latency,0.15755465764338483,0.16710843665720235,0.9428288648680518,0.3457684448920326,,2,escalation_share,decision_latency,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,escalation_share|task_complexity,-0.07897168852014659,0.17733394350299148,-0.4453275383165119,0.6560830695618187,,2,escalation_share,task_complexity,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,-0.28897684781526134,1.193350765314087,-0.24215583231239088,0.8086594173345878,,,,,0,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,0.6904032302977843,1.7815600489857524,0.38752734194440036,0.6983658472262992,,,,,0,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,0.054988500607192105,2.5676886089334685,0.021415564339023366,0.9829141578660276,,,,,0,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,0.001374075369096623,1.1427592817199834,0.001202418909281124,0.9990406087478503,,,,,0,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,1.2039211797585583,1.0525932195073036,1.1437668013119904,0.2527203613182518,,,,,0,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,0.18318917416178487,1.226189872651498,0.14939706993800142,0.8812403236366684,,,,,0,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,0.29724895489179975,1.2642945682820885,0.23511052119420145,0.814122952827405,,,,,0,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,-1.903059140636328,1.633885223155019,-1.1647446917731077,0.2441223526693388,,,,,0,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,-0.23152386715623172,2.699344375482661,-0.08577040753269345,0.9316489311332128,,,,,0,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,-0.10031933619664167,1.0861774766820464,-0.09235998568400425,0.926412030292131,,,,,1,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,0.12996095052739295,2.164820339106701,0.06003313447296069,0.9521292447782868,,,,,1,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,-0.18368382654024995,1.4292167597825018,-0.12852062172025114,0.8977369797789674,,,,,1,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,-0.30719108461697764,1.4174558918493698,-0.21672003085484526,0.828426536612715,,,,,1,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,1.7841082366929921,1.9652763590691125,0.9078154471557711,0.36397573568551955,,,,,1,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,-0.11499733134255584,1.2846844829106157,-0.08951406580549241,0.9286733755619128,,,,,1,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,0.42978008475442975,1.1823032820592128,0.3635108616174046,0.7162233006643743,,,,,1,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,-1.9585437858852124,3.5161856847921547,-0.5570080654034014,0.5775219186337279,,,,,1,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,0.3217106055357689,1.3829974891492436,0.23261835835556757,0.8160577704264387,,,,,1,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,-0.502975463054271,1.1645211827234356,-0.4319161132629423,0.6658023831879178,,,,,2,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,0.9577335235891724,2.31829052452984,0.41312057891596876,0.6795182727939384,,,,,2,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,0.15380761105198235,1.8805856078054022,0.08178708292438337,0.9348160279928539,,,,,2,0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,0.6059710859527875,1.2467387418347466,0.48604496324628377,0.6269352870169989,,,,,2,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,0.7435249100865351,3.824258262190717,0.1944232996598427,0.8458444475031663,,,,,2,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,0.12965460528091377,1.4414215714824712,0.08994912234285962,0.9283276453440892,,,,,2,1
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_t_minus_1_vs_team_t,-0.08903335013494174,1.0296552650601178,-0.08646908645656602,0.9310935294407885,,,,,2,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,team_vs_peer_average,-1.759167438203363,2.0847982170015493,-0.8438070523359699,0.3987772340012592,,,,,2,2
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Transition beta,target_attainment,-0.3260202268327247,1.1441825055266106,-0.28493725892328137,0.7756922101545991,,,,,2,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission baseline mean,ai_authority_share,0.5182537672189181,0.26547852529145016,1.9521494879857564,0.05092045920454358,*,0,ai_authority_share,,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission baseline mean,escalation_share,0.3170204138229167,0.1714452389881784,1.8491059634777964,0.0644425134549278,*,0,escalation_share,,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission baseline mean,ai_authority_share,0.7177528808312512,0.22253987104970752,3.2252776881987617,0.00125850534961236,***,1,ai_authority_share,,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission baseline mean,escalation_share,0.43796704960320776,0.17332974828168557,2.526785239954591,0.0115111869561495,**,1,escalation_share,,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission baseline mean,ai_authority_share,0.22920734271084103,0.24320954265827946,0.9424274237170366,0.3459738523666207,,2,ai_authority_share,,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission baseline mean,escalation_share,0.26644530055911253,0.17999572514499262,1.4802868253925578,0.13879671764533374,,2,escalation_share,,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,ai_authority_share|decision_latency,-0.13933822607215615,0.22649161008451224,-0.6152025941277207,0.5384209348348481,,0,ai_authority_share,decision_latency,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,ai_authority_share|target_difficulty,0.03533634719101257,0.18633519107674534,0.18963861301142354,0.8495923274068455,,0,ai_authority_share,target_difficulty,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,escalation_share|decision_latency,0.04957919245361616,0.17280815717383247,0.2869030794868271,0.774186532484989,,0,escalation_share,decision_latency,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,escalation_share|target_difficulty,0.04669037030911477,0.16898109079113094,0.276305295998038,0.7823135885788104,,0,escalation_share,target_difficulty,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,ai_authority_share|decision_latency,-0.11091159720804591,0.23653788729740058,-0.4688956956337234,0.639144193159964,,1,ai_authority_share,decision_latency,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,ai_authority_share|target_difficulty,0.021633705848725194,0.24543243111530602,0.08814526161198931,0.9297612227892802,,1,ai_authority_share,target_difficulty,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,escalation_share|decision_latency,0.06744180940810715,0.19754799179212992,0.3413945583363503,0.7328065711304401,,1,escalation_share,decision_latency,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,escalation_share|target_difficulty,0.044494837173914725,0.18322376620829403,0.24284424501640098,0.8081260587241739,,1,escalation_share,target_difficulty,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,ai_authority_share|decision_latency,-0.061440748456598436,0.18864355634127347,-0.32569757296902574,0.7446531806865133,,2,ai_authority_share,decision_latency,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,ai_authority_share|target_difficulty,-0.015231253090236223,0.27716051735682434,-0.05495462786507602,0.9561746108516662,,2,ai_authority_share,target_difficulty,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,escalation_share|decision_latency,0.0741981076789686,0.1872061416635032,0.3963444095351168,0.6918509698905113,,2,escalation_share,decision_latency,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Emission control effect,escalation_share|target_difficulty,0.02345447891333573,0.19512251770544298,0.12020385545015681,0.9043216637153786,,2,escalation_share,target_difficulty,,
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,-0.17263856230459476,1.4395762360570488,-0.11992318154503996,0.9045440007790697,,,,,0,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,0.5631381996340078,1.5914912906369236,0.3538430922915304,0.723456477023023,,,,,0,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,-0.12919285344113515,1.564221502349812,-0.08259242904349445,0.9341756214555939,,,,,0,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,-0.1281671669238354,1.5203990873252817,-0.08429837138965256,0.9328192072377195,,,,,0,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,1.9906234125460303,1.24950217011343,1.5931332174999915,0.11113030890037057,,,,,0,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,0.30491081827582345,1.42356218570539,0.21418861876043507,0.8303999710555312,,,,,0,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,0.3104897249647984,1.822567650671534,0.17035840883623546,0.8647282789039321,,,,,0,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,-2.562447780683279,2.2081962494577962,-1.1604257462680079,0.24587550938641867,,,,,0,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,-0.1690155603709712,2.4218406341301106,-0.06978806036578006,0.944362350454858,,,,,0,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,0.06675144291469828,1.0654617989579787,0.06265024516128234,0.9500450181179743,,,,,1,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,0.0955793977242551,1.8321734358649315,0.0521672216468601,0.9583954506918864,,,,,1,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,-0.7222751044944258,1.9092298541412043,-0.37830704507777263,0.7052025124415708,,,,,1,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,-0.17873653172667098,1.4050750671711276,-0.127207816794106,0.8987759187379529,,,,,1,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,2.345803653059873,3.3220247131060194,0.706136725535253,0.4801031147834589,,,,,1,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,-0.22545580024921372,3.0116976356542744,-0.07486003826550626,0.9403260721454698,,,,,1,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,0.13426228344889485,1.292224467512093,0.10390012480369505,0.9172486080656927,,,,,1,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,-2.4857834097945726,4.785847821001094,-0.5194029360663209,0.6034797842978246,,,,,1,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,0.9707050579911385,4.570857633379649,0.2123682546799009,0.8318197500121045,,,,,1,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,-0.3167321568949687,1.1280912928509472,-0.2807681957144739,0.7788881989076124,,,,,2,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,0.6309849909246067,1.1148697905303804,0.5659719155404025,0.5714128722415774,,,,,2,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,0.1266104287977027,1.4880644251279056,0.08508396992745794,0.9321946342351122,,,,,2,0
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,0.614766232410572,1.9594047526947889,0.31375152661290523,0.7537097627205982,,,,,2,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,1.3416114421792111,1.0727058092328485,1.2506797582635187,0.21105133836883816,,,,,2,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,0.4860644082363545,1.3143161681484166,0.3698230456383358,0.711514342814644,,,,,2,1
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,-0.2840822837430795,1.5632811099051145,-0.18172181698039083,0.8558010435679448,,,,,2,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,team_vs_peer_average,-2.030404597189806,1.0161444894790428,-1.9981455572629776,0.04570088189753241,**,,,,2,2
k2__decision_latency__target_difficulty,"decision_latency, target_difficulty",Transition beta,target_attainment,-0.6551689620725002,1.6926283701814226,-0.3870719489371885,0.698702943622159,,,,,2,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission baseline mean,ai_authority_share,0.5361510722442397,0.24064019404092443,2.2280196140178448,0.02587920707979463,**,0,ai_authority_share,,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission baseline mean,escalation_share,0.31291715341620435,0.1719561978517502,1.819749199653634,0.06879720712838133,*,0,escalation_share,,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission baseline mean,ai_authority_share,0.7089841596187287,0.25206833087607067,2.8126665382939384,0.004913257373402535,***,1,ai_authority_share,,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission baseline mean,escalation_share,0.4540781951377284,0.16646882964399876,2.7277070194389874,0.006377622493160429,***,1,escalation_share,,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission baseline mean,ai_authority_share,0.28102483839567194,0.23426483281174862,1.1996031799681128,0.23029349097153018,,2,ai_authority_share,,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission baseline mean,escalation_share,0.2727229252287337,0.18166135473557568,1.5012710084965857,0.13328548034402865,,2,escalation_share,,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,ai_authority_share|decision_latency,-0.18699220448207005,0.23077884657515263,-0.8102657902017741,0.4177874325134101,,0,ai_authority_share,decision_latency,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,ai_authority_share|demand_volatility,0.09148368166598832,0.22869044282989753,0.4000328152498917,0.6891323471846191,,0,ai_authority_share,demand_volatility,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,escalation_share|decision_latency,0.04826361357073124,0.17703178128579636,0.2726268312965539,0.7851400845744982,,0,escalation_share,decision_latency,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,escalation_share|demand_volatility,0.02622878745577008,0.1750516179293656,0.14983459031126212,0.8808951182845761,,0,escalation_share,demand_volatility,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,ai_authority_share|decision_latency,-0.1360819154177046,0.18080901795414647,-0.7526279217567303,0.4516735340642759,,1,ai_authority_share,decision_latency,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,ai_authority_share|demand_volatility,0.041128328584556215,0.20152518973117187,0.2040852989118635,0.8382868423384027,,1,ai_authority_share,demand_volatility,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,escalation_share|decision_latency,0.09408384736193277,0.18686915938254736,0.5034744506413171,0.6146307389694106,,1,escalation_share,decision_latency,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,escalation_share|demand_volatility,0.003159809837564448,0.1576742607764275,0.02004011194981828,0.9840113742738772,,1,escalation_share,demand_volatility,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,ai_authority_share|decision_latency,-0.12968520633624528,0.18120362721750416,-0.71568769526109,0.4741842103296625,,2,ai_authority_share,decision_latency,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,ai_authority_share|demand_volatility,0.06810374633962761,0.24084191800981875,0.28277364215664125,0.7773503605475056,,2,ai_authority_share,demand_volatility,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,escalation_share|decision_latency,0.09099157826293473,0.1723713680752883,0.5278810470610842,0.5975819001303513,,2,escalation_share,decision_latency,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Emission control effect,escalation_share|demand_volatility,-0.006004904309149592,0.17964653764764602,-0.033426217881958036,0.9733347024947281,,2,escalation_share,demand_volatility,,
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,-0.3787891464631412,1.3738753333745293,-0.27570852846797583,0.7827719446667087,,,,,0,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,0.715457460485192,1.4592390277181386,0.490294905012222,0.6239252318318285,,,,,0,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,0.01477366198688875,1.0512296841568634,0.014053695600060928,0.988787142361486,,,,,0,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,0.5169976610098453,1.52587556793413,0.33882032839008236,0.7347450863049554,,,,,0,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,1.4901057108385363,1.5482066817329616,0.9624720836178081,0.33581251965949566,,,,,0,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,0.1854111791780889,1.0921660614308848,0.1697646408598114,0.8651952357295727,,,,,0,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,-0.12852704988287128,1.1009766349140964,-0.1167391257970698,0.9070667843321987,,,,,0,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,-2.214236088161715,1.046250838363805,-2.116352988184441,0.03431479723800468,**,,,,0,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,-0.19352460824974524,1.127760798921165,-0.17160075827682086,0.8637514112785265,,,,,0,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,-0.3034397509599114,1.065024246821755,-0.28491346733695144,0.7757104379822592,,,,,1,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,0.2718468364216389,1.2766572807342713,0.2129364243043253,0.8313765513421356,,,,,1,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,-0.753254391762806,1.6825776078386385,-0.4476788400449485,0.654384994970695,,,,,1,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,0.18516813239772667,1.0098331392615536,0.1833650780495597,0.8545115749521617,,,,,1,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,1.92887895681253,2.8341003506055067,0.6805965626447998,0.4961268025309642,,,,,1,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,-0.00273160181403787,1.4451498774501152,-0.0018901858254713525,0.9984918508108613,,,,,1,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,0.1405886873675192,1.06437855419726,0.1320852311549525,0.8949168773884879,,,,,1,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,-2.2451795263573278,2.138526913345574,-1.0498719994339016,0.29377696679483867,,,,,1,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,0.7790288086181315,2.5817296817190263,0.30174685372150223,0.762845047930204,,,,,1,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,-0.49567857735221804,1.0051579708996867,-0.49313500136555755,0.621917200964754,,,,,2,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,0.8851587363128112,1.4087001297681299,0.6283514266861799,0.5297737494487482,,,,,2,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,0.14352532036095747,1.3317646100840523,0.10777078717529451,0.9141775163500936,,,,,2,0
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,0.6707239681019012,1.3707529345400271,0.48931061987984786,0.624621803626676,,,,,2,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,1.1755542251347944,1.0077475733276122,1.166516552605609,0.2434056601454111,,,,,2,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,0.23967592607914195,1.0290032099953959,0.2329204843590472,0.8158231516421555,,,,,2,1
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_t_minus_1_vs_team_t,-0.1610951002679608,1.414702746173498,-0.11387204888354988,0.9093392231728152,,,,,2,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,team_vs_peer_average,-2.1185493801553736,1.4784365867271245,-1.4329660123233916,0.15186755052995027,,,,,2,2
k2__decision_latency__demand_volatility,"decision_latency, demand_volatility",Transition beta,target_attainment,-0.42573337648007004,1.2352785403109123,-0.34464565082861026,0.7303607816809947,,,,,2,2
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission baseline mean,ai_authority_share,0.5395822955349019,0.26322306490112674,2.0499050709617057,0.04037369527161894,**,0,ai_authority_share,,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission baseline mean,escalation_share,0.3428771914486158,0.1704536186711538,2.0115571269279338,0.04426664265118441,**,0,escalation_share,,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission baseline mean,ai_authority_share,0.7947902852457188,0.18326981070577653,4.336722355880448,1.4462311672014394e-05,***,1,ai_authority_share,,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission baseline mean,escalation_share,0.3874812284109225,0.1529249316430954,2.5338002394223555,0.01128330335737715,**,1,escalation_share,,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission baseline mean,ai_authority_share,0.21956055673878827,0.22427363382035376,0.9789851486272313,0.3275873176635147,,2,ai_authority_share,,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission baseline mean,escalation_share,0.33679705380751973,0.17857562397132068,1.8860191907357382,0.05929236863808618,*,2,escalation_share,,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,ai_authority_share|task_complexity,0.011868150147969929,0.19213424697271728,0.061770092187964726,0.9507459209670215,,0,ai_authority_share,task_complexity,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,ai_authority_share|target_difficulty,-0.0070419178329121325,0.25247593410245683,-0.02789144184354008,0.977748734209148,,0,ai_authority_share,target_difficulty,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,escalation_share|task_complexity,0.019657497870390506,0.1620297524697373,0.12132029809810384,0.9034373432106566,,0,escalation_share,task_complexity,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,escalation_share|target_difficulty,0.05730749506049698,0.1686598892397825,0.3397814104989915,0.7340211481845138,,0,escalation_share,target_difficulty,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,ai_authority_share|task_complexity,-0.004661051465630465,0.09275559025129282,-0.050250895423152135,0.9599224540705615,,1,ai_authority_share,task_complexity,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,ai_authority_share|target_difficulty,-0.011835538286990807,0.2505423310131243,-0.04723967498478659,0.9623222067381276,,1,ai_authority_share,target_difficulty,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,escalation_share|task_complexity,0.01342608898381218,0.1688284003719452,0.0795250618630113,0.93661499825234,,1,escalation_share,task_complexity,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,escalation_share|target_difficulty,0.05763335268420815,0.15521856323205338,0.37130451077585147,0.7104107386164131,,1,escalation_share,target_difficulty,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,ai_authority_share|task_complexity,0.01097976590542237,0.23861463217089227,0.046014637935358566,0.9632985828825604,,2,ai_authority_share,task_complexity,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,ai_authority_share|target_difficulty,-0.050836178485710634,0.1983404210583982,-0.2563077067923675,0.7977132468152088,,2,ai_authority_share,target_difficulty,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,escalation_share|task_complexity,0.015083590671765445,0.1542625210518325,0.09777871234645083,0.9221080114566069,,2,escalation_share,task_complexity,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Emission control effect,escalation_share|target_difficulty,0.048102604270136476,0.1724632461280314,0.2789151042328554,0.7803099768442703,,2,escalation_share,target_difficulty,,
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,-0.22262652293827356,1.5292064375239622,-0.1455830406382167,0.8842505569410977,,,,,0,0
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Transition beta,team_vs_peer_average,0.4346003826930318,1.5471118502654098,0.28091077100758766,0.7787788390957826,,,,,0,0
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Transition beta,target_attainment,0.037616279010622436,1.5700222316822505,0.023959074114713184,0.9808852534529335,,,,,0,0
k2__task_complexity__target_difficulty,"task_complexity, target_difficulty",Transition beta,team_t_minus_1_vs_team_t,1.0905677295810507,2.0793183678860756,0.5244832856883618,0.5999424421414326,,,,,0,1
